username,location,user_id,name
Lnonblonde,"Silicon Valley, CA",113349253,#NancyPelosiRocks
Visiongeo,Glasgow - Scotland.,1676648952,Geoff's-Vision
bratNvet,United States,1039936018366058499,@bratNvet #Constitution #Trump2024OrBefore
voidbru,Bilbao,3343230509,🎄🧣
Ghitelman,"New York, NY",375755860,Aaron Ghitelman
Quel_the_hell,"Yayhoo Freedomville, TN",1048220658,my state is scary
Oliv_Lisle,"France, Europe",48717881,Oliver Tweet
Buildaden,,1411784087782711298,Benny
dsn,Madrid (Spain),4877755774,DSN
truthbe53409180,,1290275195761065987,truthbeknown
TotallySlow,North Carolina,1151221944,Totally Slow
LeavTheMatrix,None of your business ,1045125719179706368,NotMeNotToday
Washingtonnew,,566029227,Washington new
arfunnnnn,"Bangalore,India",24950679,Arpan Peter
heeney77,Right in front of the telly,436608106,Stevie
De10mx,"México, DF",44268432,De10.mx
Stirinushka,"Provo, UT",945541859421462528,sam
ACS_Hades121,,1286562964875739138,Andrés
Kaitlyn_Ross97,OHIO,2789060570,kait ♡
NeverAg00847755,,1448100621526183937,Never Again
saabish_,sleeping in a saab in his arms,3948159977,m⃨ī⃨ ~ ʟɪᴛᴛʟᴇ ꜱᴀᴀʙ 📷
TenebraeAeterna,,996957625,𝔗𝔢𝔫𝔢𝔟𝔯𝔞𝔢
kds1975,"Salt Lake City, UT",610330531,DogTransmissions
WSCHEPPY,,53425415,William Scheppy
MTargino1997,Direito UERJ,320515803,Targino
zimraniaxy,🪄 Hogwarts 💗 Tech 💝 Animals,189791201,🌹𝑅𝑎𝑛𝑖 𝑇ℎ𝑒 𝐴𝑟𝑑𝑒𝑛𝑡 🎄 #𝐸𝑞𝑢𝑎𝑙𝑖𝑡𝑦
BigRufus,,31333334,Tyler Johnson
VolleyShiitake,Toronto,293527718,GayMinorityVariant
DAccampoFamily,"Memphis, Tennessee",960687805,Dominic Roy Accampo
falce_e,,1385181119205806083,A Sinistra senza Rolex 🏳️‍🌈🌱
EwanMaule,Whitley Bay,2909230120,Ewan Maule
Cassie_Lovette,where dem zoes b,368679879,C.
Hemil_Rodriguez,"Weston, FL",38734943,Hemil O. Rodríguez
Bia18389731,,1204799004044939272,Bia
h8XqUTCcUa7nfSY,,1287093358242852864,ç
jimtalbot,,309749985,jim
PaulS2236,"Michigan, USA",998133157,Mr.S
globalnews,,116502194,Globalnews.ca
GeoffyPJohnston,"Ontario, Canada",525857359,Geoffrey P. Johnston😎🇨🇦
TwoBear_,"Springs, South Africa",256582573,In Limbo
CalamityJoey,,30096819,⚽️ Equal Pay ⚽️
squirrel_hockey,Boston,20348041,WePatriot
ERfefend,,1462787579988873216,Joseph Er
EPiesant,Kutub Utara,1351394586954924034,Aphrodite Celestamine Prune
BogartIlsa,,1433066372662116356,ilsa bogart
dlang57500,"Saint-Avold, Francia",38634848,Dominique Lang
SKGov,"Saskatchewan, Canada",281756281,Government of Saskatchewan
ExRider43,Canada,512678352,SteeveB
Pogopatterson42,Northern Ireland,372270257,Pogo
JediMaster941,Saint Louis,41750056,Jed Finley
mix_upchick,"Valhalla, South Africa",4777519839,Boeber Percolator 🦄⛾☣
joelgrus,San Antonio,14092380,joelgrus 🤠
Nelly1899,"London, England",953581321317646336,N-O 🇬🇧🇺🇸🌸
bengrahamrocks,Florida,587774135,₿en Graℏam
elephunk101,,2497705986,eLéPhunk
Emacomunque,,1466136324889628691,Ema
ChiaraRita2,,1574712902,Chiara ✨
Southampton_eye,"Southampton, England",1305044931111792640,Southampton_eye
SAnudist,South Africa,994196049882468353,Just Me
Empiretrader82,Salt Spring Island Canada,718860947188613121,Empire
CTG_RIFT,North America,1340408651035652101,Rifty Boy
njoyflyfishing,"Los Angeles, CA",3219670842,Nathan Joyner
B1KER42,,3400501631,biker42
hufflepnkbadger,,1135247636854738945,Hufflepunk
DanesJarrin,"Guayaquil, Ecuador.",1051747945,Danes Jarrín
Earnest_One,"Eugene, Oregon",329159493,It Matters
photobysjb,"Wrexham, Wales",1193632598750367749,sarah-jane! waiting on booster 💉
DireccinProvi12,,1278679300552691713,Dirección Provincial de Educación Pinar del Río
geraldosales02,"Guarulhos, Brasil",4833133642,Geraldo Sales
chaneyfamily7,"Killeen, TX",70017109,Debbie Scott
1944jnewell,,3053739264,Two Feathers
ChattanoogaApp,,1392526290037710848,myChattanooga News
RepJasonSmith,MO-08,1623308912,Rep. Jason Smith
eurojournalENG,London,1092550866819780608,Euro Journal - English News
MariaEdelweiss1,,4910601207,María Edelweiss
anita_ffs,,1353096275135229954,Anita Valdez
CarerraPrimo,,1372645186438856704,Primo Carerra
noenergytrump,,768785638044860417,Low Energy Trump
revista_tae,,1463925672209010689,Revista de Tae RT
angelat2021,,183626375,angela thompson
pvmblogcast,,1046977759581491200,Oh
natcassidy,The hatbox of the mind.,16177241,Nat Cassidy
c_chris10,UK,1318445515,CHRIS
GiveOursBack,,1360227293617037313,March
evilcarlos,,14551262,evilcarlos
GiorgettiP,"Ancona, Marche",1250046109,p.giorgetti
TheresaFairchi5,"Georgia, USA",1416506592334340099,Theresa
tomisaidwhat,quarantine,3997286205,tofunmi!
Haagland1,Voorburg,362448226,Drs. Buitenhof @Jbuitenhof#
LucyWdiane,,575274548,⚙ 🕊🌹Diane
G_fromPR,,1282114196361150465,G_PR
macrodelics,"Troy, MI",900754485060001795,Macrodelics
robertohcar,,1435243777216630787,Roberto Hernandez
rczrb,,1392153080817496065,RCZRB
Monika96859324,,1359442517951995906,Monika
EmJ_UK,UK,168718050,Emma
Yonasan10,,1021898031871000578,Yonasan
HarCoHealthDept,Harford County Maryland,2201745967,HarCo Health Dept.
_qbhatti,"Lahore, Pakistan",1142770687679111168,Qamar Afzaal Bhatti
SKGov,"Saskatchewan, Canada",281756281,Government of Saskatchewan
Valenti55263832,,1461377749847842818,Valentim
likethetexture,Edge of the known universe,1701815017,Steve THEE Narwhal
DosXXMachina,,1311809968656580608,@DosXXMachina
donaukurier,Ingolstadt,19281938,donaukurier.de
AegisBridge,"Wien, Österreich",884095964730019841,Aegis Bridge
EnassBadawi,"Oakville, Ontario, Canada",3590128647,Enass Badawi
OmarKelly,Miami,26035722,Omar Kelly
KashmirHorizon,Srinagar,259851592,Kashmir Horizon
mradamtaylor,"Washington, DC",16288269,Adam Taylor
arbe_itnervt,Europe,591769773,zut alors 💉💉💉
amithpadiath,,140737009,Amith Padiath
NeiTuoiSogni918,,1436610596850610177,Masssss
NutsSoup,,1375832138,Soup_To_Nuts
smarkhenry23,,39520437,I am untethered and my rage knows no bounds
Storiesofinjury,,1456081524827332615,Stories Of The Injured
todowd,"Dublin City, Ireland",32501630,Tom O'Dowd
Fweedom5,,1381413613227806723,Fweedom
BigLifeMark,,36196526,Fiscal Therapist
Periscope101,,841511738818289664,Relentless
ModMandon7,"Cork, Irlanda",23058308,A.M.O'D
Tumzilla70,Hospital near you,81168442,Dr. S
analass666,MPLS,1415531907148926980,Perfectly Omicronulent
RizzooooShelby,"Massachusetts, USA",1302235396634546176,Rizzoooo_Shelby
BACKEND_HENN,CMT🛸LAND 💹,1454898213320896523,〽️ILLI🕓NS L🕗ADING📶
errantgris,"Genève, Suisse",969727801514446850,AcloqueSamuel 🇨🇭🇫🇷 🇲🇶
chiefsforchange,Estados Unidos,253656616,Chiefs for Change
PaulGall67,"Glasgow, Scotland",947925292089212928,Paul Gallagher
peaches10549,"San Antonio, TX",3106296491,TxPeaches 🇺🇸on GETTR @TxPeaches
GoodNew96781507,,1212772479787094016,Antahkarana
YvngBizzey,,1248003287338627072,Bizzey
TheNewDeal,USA,78569026,TheNewDeal
Jphilly2,"Newark, OH",68615638,This Just In
Jok3sOnYou2,,1325226380439801857,_-Jok3sOnYou-_
DrBapuPod,,1417556940813750272,"Freakonomics, M.D."
eggventions,my barn (zone 5),839290227751550978,egg zentric
followkevykev,,2644181157,Kev
mark_vrk,Croacia,920262794288795648,Mark⭕️-V
ZerihunBekeleG,Ethiopia 🇪🇹,1431024837485551617,Zerihun Bekele
knewchu,,1428099567187288071,Virginia_is_for__
SaraHaboubi1,Ireland,1281275301457248257,Sara Haboubi
AlbertaLeonidas,,1219637069120565248,Alberta-Leonidas
cant2lapiedra,,1336764631633850369,Joshua cantalapiedra
itswhoyouare,"Los Angeles, CA",199531419,Evelyn Ortiz
The_Duck_Test,🇬🇧,84649780,WJL
JoelCarassio,Grenoble - Lyon - Paris,174086131,Joël C 💉💉💉
SuSaludPeru,Nicolás de Piérola 529- Lima,1493257514,SUSALUDPerú
ArthurCleroux,,1288115904018956299,Liberty enjoyer
LINKstrategic,Washington D.C.,2180630996,Team LINK
Jake_1791,"Philadelphia, PA, USA",1271092173904150529,Jake 🇺🇸
DominiSchw,"Tucson, AZ",832723835761811457,Dominic Schwab
DenebolaZenFoto,,1226201538185637889,Joe Barney
SaintXrpZar,,1292553272964911107,HTMediaCrypto_XRpZar
HibaVentila,"Buenos Aires, Argentina",1246202721146986496,HIBA Ventila
truthbe53409180,,1290275195761065987,truthbeknown
SiolNEWS,Slovenia,171001540,SiolNET Novice
AVFCDaniel,birmingham ,395942370,Daniel Jones
Red_Pill_Led,California USA,1262769248591507456,ЯΞD PILL LΞD 🔎
beksausbrooks,"Bowling Green, KY",38886772,Rebekah Ausbrooks
gdoldschool,,1448557586001895425,Keith.h Lacey
SelenaSmartArse,"Kingston upon Thames, London",779031698365448192,Selena 🌸
theshedwall,,1134015857703772160,The Shed Wall
lylaamazigh,,1140363968428544006,Lylaamazigh
realTuckFrumper,Witness Protection,55060090,#TuckFrump
1RadioNews,Everywhere,1731838765,1RadioNews.com
stirilegorjului,"Târgu Jiu, România",1024550798552977414,Stirile Gorjului
leeleeismyqueen,,1447332781219012611,Krissie
simonstevens74,"Coventry, UK",14525315,Lord Simon James Stevens
NanetteDonnelly,Wisconsin,233768462,Jill Bidens Hair 👁
DiarioPalentino,Palencia,25863878,Diario Palentino
jmacfuss,Chicago,576665277,Jennifer McLaughlin
FTDTY_,México,263747741,From The Santa Klaws Deck 🇲🇽
seandotcab,"Paisley, Scotland",600449810,Sean Martin
jobpings,Amsterdam,1427513309360795675,Breaking news every hour - Follow us
JanvonHein1,"Freiburg im Breisgau, Alemania",1304001032167591939,Jan von Hein
AnnaDahlin2,,888078794606731264,Sanna
DrWhiteTiger,"Phoenix, Arizona, 85012",1187851592147406848,White Tiger Counseling
garylkendrick,Indiana- Hell has frozen over,58968407,Gary Kendrick
bankiegirl88,United Kingdom,1459854216806162442,Bankiegirl88
Jdd_MOUTSINGA,,340264166,MOSSINGUE_MOUTSINGA
RBellikoff,"California, USA",1333894528483217408,Richard Bellikoff
bragzter,Saint Lucia,43388866,Bradley Larcher
writedressjack,,1291958734004973568,Writedressjack
EveningNews,"Norwich, England",23570394,Norwich Evening News
realJavedBashir,Leeds,786074065853349888,Javed Bashir🔶LibDem Parliamentary Spokesperson🔶
GETPUCKDPodcast,"Montréal, Québec",1448309958588649473,GET PUCK'D! Podcast
NBAonSP,Estados Unidos,807384549567135744,NBA on Scoreboard Page
NewsAddict2,Pittsburgh,105177140,Patrick O'Shea
Debs_1989,,1307039050633752576,Debbie 🎀
Maddy_Cafe,Spirit Cafe breakroom,16280927,🦊Maddie🦊ENvtuber
DoNotGiveUpHope,United States,93181919,Annette Blankenship
MWhiteKnight11,,1423469409914478599,MWhiteKnight
Grandma_ind,,1449232509078806533,EX GOP
Tunisia_Watch,,2965653249,Tunisia Watch 🇹🇳®™
CarlossSalguero,"Cajeme, Sonora",2975990338,NachoChezz🧀
RonBohning,"Fayetteville, AR",32693541,Ron Bohning
AJRRBV1775,,90503076,Crazy 'Rican
CAAPSorg,Pennsylvania,264682458,CAAPS Organization
jim98800218,,1169397224335429632,jim
JournalMacronie,,1380292185816494084,Journal De La Macronie
truthbe53409180,,1290275195761065987,truthbeknown
Unique_Treble,,75596488,Unique Treble
CrisCastello01,No polemizo,1860942186,Cristina Castello 🇫🇷🇦🇷 42%
JustSayNope,Brexitland aka plague Island,202150353,James Lazarus 3.5% #RejoinEU #FBPA
jfaulknerwriter,Bath-ish,1171472840,Jen Faulkner
semanariov,,2906201033,Semanário V
BrendaEllingboe,Estados Unidos,1239746660579676160,Brenda Ellingboe
damienluviano,"Salem, VA",38725469,Damien Luviano
RotoBallerNFL,Listen in on Sirius210 XM87 🎙,1314139800,RotoBaller NFL
nuova_venezia,Venezia,97189414,laNuovaVeneziaMestre
V_moraiiss,,1554561978,bulls love (14-8)
SlabWilliam,,1401919812843053062,william slab
JillHoehn2,,932733771794845696,Jillian
hannahwheels1,,538253654,hannahwheels
iciottgat,Ottawa - Gatineau,98906397,ICI Ottawa Gatineau
SuNoticiero,Venezuela,920263298,SuNoticiero
JosLuis02600635,,1462864406526656514,José Luis Aguilar Torres
melindatamplin,"Swansea,  South Wales UK",770030887194984449,𝐌𝐞𝐥𝐢𝐧𝐝𝐚
theslipyear,,1442909293871763456,hammerhead
GregOfTheB,"Canterbury, England",407270259,Greg Batchelor
exc_blah,,173878086,Nese
westpalmbch,"West Palm Beach, FL",30900072,City of West Palm Beach
ExtremaRatio4,,1349995173632204800,Extrema Ratio
IrenaPrasilova,"Praga, República Checa",869861256727015424,Irena Prasilova
Erfan_Rahnama,"Cambridge, England",1043835347589902337,عرفان
TheRealARosenau,,791122946744025092,AnthonyRosenau
VladJdaPrince,Bay area....well Oakland. ,611236412,Valle J
RehmanFareeha,frehman@kron4.com,1559594646,Fareeha Rehman
ruthm___,,3240288642,miriama
EndTheOligarch,United States of Democracy,827997641346785280,"STOP FASCISM, Save Democracy, PROTECT THE VOTE!!!!"
_zastroza,"São José, SC",980035748526264320,surtada 24/7
HealthcareGlob1,USA,1091857187935264769,Healthcare-Global😷
Canal44DC1,"Chihuahua, Chihuahua",1460339985169719306,Canal 44 El Canal de las Noticias Chihuahua
stevembrew,Northeastern/Criminal Justice ,43621399,Steve Brewster
Amontanamom,Beautiful Montana,158103812,Linda/Abi - 🌊🌊🌊
Min7a8888,,1398531184745795586,🦋✨Mi💖✨🦋
RenglonNoticias,Chihuahua,1967144978,El Renglón Noticias
MarkQuarter,,3378279069,MarkQuarter
pawnman99,Indiana,708830082081513472,Billy Mitchell's Riding Crop
UtdKeza,,1328762187142336513,Kieron Bradley
CrispyCX,,2401556666,Crispin Doyle
AnnaSophia777,Toronto,263818897,Anna Sophia⚖️ ✡️✝️☪☸
MenWithPurpose1,,1079245881474469890,MenWithPurpose
TB2Gronk,,1458074858131279879,Migz
SFreemancraig,"Burlington,Ontario,Canada",1323935853757038592,Shawn FreemanCraig
highonup,,1404482360062656518,itsadonkey
propeertys,"Stamford, England",1247260723480231939,⬜️🟥⬜️#Belarus 🤍❤️🤍
TUIUK,,16144487,tuiuk
moshe_shalom,Ciudad de México,145674959,Moisés Montes de Oca
YuriHiranuma,"Portland, Oregon  U.S.A.",447735174,Yuri Hiranuma
s_chekov,"Sacramento, Ca",1267960402085724160,Chekov's Gun
MattyBWba96,"West Midlands, Dudley",1268813275019567104,Matty Bennett
lia_aja,Banjarmasin,52946208,Lia aja
tintuckenh13,,847804954244857857,Tin Tức Kênh 13
Tristan84050204,,1300935237992689666,Thoroughbred Race st up
oldghos1,,1363660043732668418,r⃟i⃟e⃟n⃟d⃟.⃟
anja_weimer,,701987017794699264,Anja Weimer
afrasimal,,754294259235291136,jade
HiawathaFN,"Hiawatha, ON",2863208626,Hiawatha FN
SwagPercival,Hogwarts School of Wizardry🏰,1156073134660833280,⚕️Percival Wulfric Brian 🧙‍♂️✳️
JamesPotkukelk8,"Tampere Region, Finland",1219287824081588225,James Potkukelkka
wrightstory,Cornwall,35532110,Katina Wright
JPSIII,Stairway to Heaven,54265423,Jedi Knight Shyamalan
gulliver_77,,89445774,Gilbert Kuhnert
Tiefkowski,,399145393,Unfettered Soul
KathyCALiving1,,1337526937468641285,Kathy
Highlightreel31,Sanger,249756193,Cale Trail
ayerdi_to1,,276815744,VERONICA AYERDI
basak_irmakk,,1290649839110443009,Başak
exinterplod,,1150406209213730816,Exinterplod
TMaraton1922,Templo en la Av.Benicassim,2970626806,INMORTALES CDCS
richkangel,"Irvine, CA",751078087060779008,Richie Angel
AndrzejewskiNi4,,1291015805824638978,Loki 87
HereticLiberal,,1349050121955254272,Liberal Heretic
katelovesthe80s,The Mind Palace,711110389790941184,Joliet Kate (She/Her or They/Them)
AhoskieT,,1466135662839611400,ahoskieT69
Meatballs2222,,1282021948998983684,Cszzz
JooRia40187982,+351,1212762907349372929,Riçaa
Worldnewsby100,,1460744266486063106,TheNEWS100
JackieO1967,,1437812604324384774,Jackie O
tonajillo,ESPAÑA,305077536,JOSE ANTONIO ARAGUAS
CiaraFElizabeth,Ireland,630565439,C
Sjr05d,,970036149895991297,Scott Reina
ldnisblu3,"Reading, England",1230236378572771328,Steven ⭐️⭐️
oliveblogs,Protect Children+School Staff,724385950927826944,Olive O'Connor 💛 🐝 #ROAR #SafeEd4All
AntiPelotudEs,Argentina,1088986153016016896,🌷 Laura 🌷
emccafey,Irlanda,1271868339883827201,emccaffrey
NancyMu53309335,,1298391763904802817,Nancy Murphy
l_hetherly,Indiana,49849338,Lee Hetherly
illpod,"Lancaster, PA",73437329,white meat
pelinsuanli,"İstanbul, Türkiye",1041371846199914496,Pelinsu
GeorgesRen1,,1132881001724764161,Georges René
ElImparcialTlax,"Huamantla, Tlaxcala, México.",3146668632,El Imparcial de Tlax
jorgecortell,Mediterranean,390070248,Jorge Cortell 🔻
mysisloveme,owo,856863700615135233,brk 📚
elliott_correia,"New Jersey, USA",865258935586082816,🇺🇸JerseyShorePatriot🇺🇸
jumpires,"Braga, Portugal",49593037,Juliana Maffazioli Pires
counsel4ubaby,"Los Angeles, CA",711478914875396096,DustInTheWind 💎💎💎
ShinyStaxx,"Oklahoma, USA",1395726722251829254,"Boris, Son of Herb❤️‍🔥"
heliandros,,348988851,Heliandros
jclrk05,"Erie, PA",1216061716578127875,Jacob Clark (5-10-1; Kenny Pickett SZN)
Uosdwis,"Minneapolis, MN",15818837,It's Dee Time!
randybobandy603,"Keene, NH",1411297670568808449,randybobandy
RengoKylo,,1376394743555457026,Kylo Rengo
BillintheBailey,,1975900939,Bill Peck
NoLeftTurn1,Sin City,774561552,No Left Turn 🇺🇸
NMCCLejeune,"Camp Lejeune, NC",343338412,Naval Medical Center Camp Lejeune
vampirsmyg,AGUST-D ,1424203121966960641,yasmin
srg1234,,136371438,Sean
AngelaHallida12,,1373051468404682753,Angela Halliday
BehaartAmStart,Österreich,3399089655,Amir 🇧🇦
_zaayhuncho,,327034351,이사야++®
Medicare4Yall,"Lehi, UT",31535037,Medicare For Y'All
ugursen_2906,,4853159326,Uğur Şahin
badgurlsarsar,Hapa na huko,365216295,Sarah
PSDonovanMusic,"Boston, MA",1444055442385166340,Pete Donovan
missmacisback73,,1444965281873399815,💯% ® Pure Blood! 🚫💉🚫
MemoArrieche,,1453882460580847617,Memo Arrieche
MK8271286125,,1214711240574021633,MK82
GiveOursBack,,1360227293617037313,March
averagejoe1975,Idaho,1430152292125216769,Barry Allen
Georgia47089544,"Manchester, England",1373597569385922560,Georgia May K
Daniela71818899,,743271448014290944,Daniieelaa
dottsieann21,"Pennsylvania, USA",4790717117,Dot Robinson
livebylyrics17,im headed bi for the castle,104255997,lighthouse lilith🧜🏼‍♀️⚔️🩸Devour men.
srgyungbf,albacete 🏳️‍🌈,1155866843262984193,ACAB
viet_marine,,1376152655211421699,Marine Viet Vet
thetruth_tx,The Great State of Texas,3177502440,TheTruthTX #AllLivesMatter ♀+♂=👍
