created_at,tweet_id,text,lang,possibly_sensitive,type
2021-11-22 20:22:19+00:00,1466140625414152192,@atrupar I would not be surprised that Trump did not allow a Covid 19 diagnosis to prevent him from attending a debate..,en,False,replied_to
2021-11-22 20:22:19+00:00,1466140624969678854,"tomei a 2ª dose da covid junto com a da gripe, sera que da ruim?",pt,False,
2021-11-22 20:22:19+00:00,1466140624839753743,"@Indy500fanmd @Lj_Foster @perky_shadows Well, he's vaccinated.  He just got that rare random throw of the dice where he still caught it.  He isn't ""imprisoned,"" he caught COVID.  Maybe let's focus on the people actively spreading the viral disease, instead of a guy who did what he should and lost the luck of the draw.",en,False,replied_to
2021-11-22 20:22:18+00:00,1466140623698862086,"@behaviorben @GuruAnaerobic I presume you are not a Joseph Mengele, and that using children as Guinea pigs isn't what you are for. It might well be that a children with 20 covid shots grows to be a healthy adult: I certainly hope so. What surprises me is many people like you not freaking out about the idea.",en,False,replied_to
2021-11-22 20:22:18+00:00,1466140622968999938,"#JKLive @daktari1 hello sir , I got severe Covid pneumonia in July 2020,nbi hospital admitted for 30 days, got Sputnik v full vaccine in March 2021, I have diabetes &amp; slight bp, can the government allow I get j&amp;j vaccine am 58",en,False,
2021-11-22 20:22:18+00:00,1466140622570536970,"que bronca ver que tienen su uud, barraca, las guerras de bombuchas, TODO. la concha de tu madre covid",es,False,
2021-11-22 20:22:18+00:00,1466140622469750785,"@embee_art Not many at all I don't think. Just wondered if people were stashing them for the odd time they might need to prove to someone they aren't all up in with the covid. 

I went and got 2. My child isn't vaxxed. Has a needle phobia. Needs to be sedated, hopefully first vax next week.",en,False,replied_to
2021-11-22 20:22:18+00:00,1466140621282979844,@carvareloso Medio el covid en el 2020 y hasta el sol de hoy gracias a dios mas nada empezando la pandemia,es,False,replied_to
2021-11-22 20:22:18+00:00,1466140620431450121,Sólo le pido al COVID que no me de acceso a la bolsa de saldos de anestesia,es,False,
2021-11-22 20:22:18+00:00,1466140620322492422,Cada vez se ponen mas creativos con las variantes del Covid .,es,False,
2021-11-22 20:22:18+00:00,1466140620280455174,"@AUC_MoussaFaki @_AfricanUnion @UNOSAA1 @UN @UN_Spokesperson How about you say something about #UAE warring on the #African in Ethiopia, Tigray. God Most High shall require much at the hands of those who call themselves leaders. The UAE and a host of country are exporting war to Africa but he speaks about...uh...COVID.",en,False,replied_to
2021-11-22 20:22:17+00:00,1466140619395457026,I'm guessing that the COVID is not such a big deal to the Democrats https://t.co/prS28qHLsf,en,False,quoted
2021-11-22 20:22:17+00:00,1466140619257090054,"@DonaldJTrumpJr Let’s start w securing the southern border.  This one act will reduce Covid, trafficking drugs and children.",en,False,replied_to
2021-11-22 20:22:17+00:00,1466140619068391435,"U.S has identified its first case of the #OmicronVariant of COVID-19, health officials said on Wednesday, 1 December 2021.

The case was detected in a person in California, according to the Centers for Disease Control and Prevention.
#Omicron",en,False,replied_to
2021-11-22 20:22:17+00:00,1466140618225340423,@Piruletadementa a lo mejor prefieres que tus alumnos sean unos antisociales obsesionados por el covid... por dios... espero que esos chavales algún día os hagan un buen bulling por adoctrinadores y sectarios.,es,False,replied_to
2021-11-22 20:22:17+00:00,1466140618174996491,"@MatthewJKirkha1 @carlie_lgarvin Heart attacks didn't happen before the vaccine? Covid has greater evidence of myocarditis as a side effect, the vaccine has very rare prevalence of it as a side effect.",en,False,replied_to
2021-11-22 20:22:17+00:00,1466140617466077187,"@ElectionWiz I’m officially over people on the right that continue spreading propaganda about Covid . Ignore it, talking about it just helps them continue to control us.",en,False,replied_to
2021-11-22 20:22:16+00:00,1466140614697918472,"Non abbiamo bisogno di un altro comitato che raccolga (presunti )dati certi e la qualunque sul Covid ,non certo uno istituito da #cacciari #ottoemezzo",it,False,
2021-11-22 20:22:16+00:00,1466140614513336321,Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,
2021-11-22 20:22:16+00:00,1466140614458761217,"@LexieSmooches @CBSNews I thought the same thing too..But, after reading the this article, I understand why these people were being charged… They decided to go to the ER instead of getting covid test at pharmacy, urgent care. ER is required to treat them, and charged fees for the so called treatment 😢",en,False,replied_to
2021-11-22 20:22:16+00:00,1466140613926133770,"#skpoli 
@ryanmeili @AleanaYoung @nicolesarauer @WotherspoonT 
The people of #SK deserve to know where Federal Covid dollars were spent here https://t.co/MHvSVDc6Wu",en,False,quoted
2021-11-22 20:22:16+00:00,1466140611610882049,https://t.co/Iq2Ce3x5vr,und,False,
2021-11-22 20:22:15+00:00,1466140609861853191,https://t.co/WMKYwAAO9r,und,True,
2021-11-22 20:22:15+00:00,1466140609719242753,"@OnkelBlogs Nun, lieber Michel, dann beschäftige Dich mal mit den Studien zur Übertragung von COVID durch Geimpfte!",de,False,replied_to
2021-11-22 20:22:15+00:00,1466140608649515008,@JETFAN_LUCIFER @sebastianL20 @SantosR93017383 @TomPelissero https://t.co/g4ibnPQT9x,und,False,replied_to
2021-11-22 20:22:15+00:00,1466140608532262933,https://t.co/m2TIDbSGbs,und,False,
2021-11-22 20:22:15+00:00,1466140607596965898,"In light of the growth and spread of Covid 19, the club  AGM will, now, be held online on Thursday Dec 9th at 7:00pm (link to follow). Documentation will be forwarded to everyone in the next few days
It is vitally important that we have a full attendance so please make every efrt",en,False,
2021-11-22 20:22:14+00:00,1466140606766403584,"1st case of omicron COVID-19 variant identified in US, Dr. Fauci says

https://t.co/eWfvgKpPSl",en,False,
2021-11-22 20:22:14+00:00,1466140604652568582,"@Marie_Shakti Le rire c'est la santé  !!!
Meilleur compte anti covid ici !",fr,False,replied_to
2021-11-22 20:22:14+00:00,1466140604161839116,Covid vaccines = heart attacks all over the place now?,en,False,
2021-11-22 20:22:14+00:00,1466140604027609099,"@Bobebbop @AFP Survival isn’t the only determining factor for successful combat against Covid. There are amputations, o2 dependence, dysautonomic (misspelled) dysfunction and long Covid- not to mention healthcare capacity. Why refuse a vaccine but accept other medical care from same companies?",en,False,replied_to
2021-11-22 20:22:14+00:00,1466140603683639299,"@Karla_Delfoix Zit niet in het OMT

https://t.co/5SMnn5gk3d",nl,False,replied_to
2021-11-22 20:22:14+00:00,1466140603146670083,@StuMorrisonNZ @MutchJessica @JennaLynchNZ @nzlabour I’m surprised anyone in the Labour party has the awareness to talk about anyone other than covid.,en,False,replied_to
2021-11-22 20:22:13+00:00,1466140603029377028,@npjackson123 @tnewtondunn Wear masks and have really bad COVID rates ..,en,False,replied_to
2021-11-22 20:22:13+00:00,1466140602983059461,"コイツもヒトラーの親戚？

EU 欧州委員会委員長は、EU全体で義務付けられたCOVID-19ジャブを実施する時が来たと言います 
https://t.co/1Gv6cO2tJU https://t.co/SvidOi8f42",ja,True,
2021-11-22 20:22:13+00:00,1466140600433053696,"Seeing a lot of this in primary care. If you have symptoms a negative LFT does not rule out COVID, you must get a PCR test and isolate until you get the results. https://t.co/SxUpixkc5c",en,False,quoted
2021-11-22 20:22:13+00:00,1466140600307228672,@Morlah5 There were 708 cases of flu in 2019/20. Then Covid came and flu has not been heard of since. You can see all the reports on this page. https://t.co/AflVyNUKNA,en,False,replied_to
2021-11-22 20:22:13+00:00,1466140599699087360,"Wasn’t #PeppermintPattyCircleBackPsaki vaccinated? Didn’t she just get over a lengthy bout of COVID? #psaki can’t stop lying and covering up for the criminal she’s the mouthpiece for, #DementiaJoe. As always she blames Trump for #ChinaJoe’s screw ups.",en,False,
2021-11-22 20:22:12+00:00,1466140598637895700,"@dajiyuan Epoch Times
Global response to Omicron spread, U.S. and Canada tighten travel regulations
As the Omicron #variant strain is causing global concern, the United States will impose stricter COVID-",en,False,replied_to
2021-11-22 20:22:12+00:00,1466140598545616896,"This would be even higher for Moderna. No way I'd give my son either one if I had one. It should be a choice for everyone, but especially these younger age groups with much greater vaccine risk relative to their COVID risk. https://t.co/AgTMIyVAbl",en,False,quoted
2021-11-22 20:22:12+00:00,1466140598277050369,https://t.co/qbT7iGs4kg,und,False,
2021-11-22 20:22:12+00:00,1466140597195055111,"@KingJames How's that Ivermectin working for you? Yesterday was a really bummer for you! First you're covid positive (Fully Vax) and Rittenhouse was approved to sue your sorry ass for $110 Million! You are not the King! That belongs to Shaq, Bird, Malone, ECT!",en,False,
2021-11-22 20:22:12+00:00,1466140595718664200,COVID is whipping the fully vaxxed NBA players ass. No respect for their immune system,en,False,
2021-11-22 20:22:11+00:00,1466140594040983563,@darrengrimes_ Think about it why we talking about Covid the channel crossing by illegals get push to the back of the cue,en,False,replied_to
2021-11-22 20:22:11+00:00,1466140593797701636,RINDE AND REPEAT - I TOLD U SUNDAY NIGHT DONT TRUST THE FUTURES RIGHT NOW. THESE RALLIES CANT HOLD AS THE INSANE UNSCIENTIFIC COVID MONSTERS CANT HELP THEMSELVES FROM DESTROYING SOCIETY - THIS IS NOT HOW SCIENCE WORKS THATS A FACT -THIS IS IDIOCY &amp; THE WORST TIME IN HUMANITY EVER https://t.co/4PfK8cP6ZG,en,False,quoted
2021-11-22 20:22:11+00:00,1466140592786792465,"La tasa de incidencia covid de Chipiona sube a 62,4 y se anotan dos nuevos contagios https://t.co/CBzeE5znRg",es,False,
2021-11-22 20:22:11+00:00,1466140592342138883,"Dying COVID-19 Patient Recovers After Court Orders Hospital to Administer Ivermectin

https://t.co/hmjJwcCeeU",en,False,
2021-11-22 20:22:11+00:00,1466140592057032710,"@downrightdpad @ManyATrueNerd the loss of 4.5 billion people probably had a worse impact on the economy than Covid has thus far, but, ironically, you (probably) can't have a pandemic if there are fewer people to pass it on",en,False,replied_to
2021-11-22 20:22:11+00:00,1466140591973097473,"@CanadianBonz @026ea8033cfa4c7 This article from last year will help explain to you how it works:

https://t.co/huESkqmVXB",en,True,replied_to
2021-11-22 20:22:11+00:00,1466140591876714500,"LOL. Perfect!

‘The Former President Was Suggesting People Inject Bleach’: Psaki Smacks Down Doocy Over COVID Deaths
https://t.co/lTK6lfLrPe",en,False,
2021-11-22 20:22:11+00:00,1466140591717236750,"Vous imaginez un instant qu'un employé dise à son patron ""je cache ce dossier parceque ça ne vous regarde pas"".il serait viré immédiatement.alors pourquoi Macron a classé  secret le dossier sur la crise COVID ?
Le mec n'est pas notre employé ?",fr,False,
2021-11-22 20:22:11+00:00,1466140591167733763,"@MiRadiols Lo importante son los fallecidos y hospitalizados, ¿cuando el Covid pase a ser un simple resfrio (ya que los virus mutan) igual seguirán con la misma parafernalia?.
La noticia a mi criterio es tendenciosa.",es,False,replied_to
2021-11-22 20:22:11+00:00,1466140591033565186,"@clarissar2003 @stevesilberman Not after you test positive. Positive test = ten days of isolation and 14 days of quarantine for those exposed, especially back then in the pre-vaccine days. A negative test doesn’t overrule a positive one. Plus Trump was in the hospital with covid a few days later.",en,False,replied_to
2021-11-22 20:22:11+00:00,1466140590500950020,"Systematic review of empirical studies comparing the effectiveness of non-pharmaceutical interventions against COVID-19

 https://t.co/fAzRFzJPyl",en,False,
2021-11-22 20:22:10+00:00,1466140589573824512,Mitch McConnell is the Covid vaccine of politicians.,en,False,
2021-11-22 20:22:10+00:00,1466140589536260099,@90sSophie Just covid vaccine doing it's job,en,False,replied_to
2021-11-22 20:22:10+00:00,1466140589355945984,Connecticut Daily COVID-19 Update 12.1.21 https://t.co/tWDrVqWAPF,en,False,
2021-11-22 20:22:10+00:00,1466140588609265668,Boletín sobre la Covid-19A continuación nuestros titulares:-Altas médicas superan a ingresos por Covid-19 en Cuba-Llaman en Italia a estudiar nueva...   https://t.co/OFCpZdDz4t,es,False,
2021-11-22 20:22:10+00:00,1466140587573272582,"@Dr_MSB_Esq Ya... not to bash the stock, but a new COVID scare is not what AMC needed. Ive read its pretty mild though so  maybe it wont be so bad",en,False,replied_to
2021-11-22 20:22:10+00:00,1466140587560779778,@PoliticsInsider Someone from my area went to that #Trumpsuperspreaderevent and wound up extremely ill with Covid 2 weeks later.,en,False,replied_to
2021-11-22 20:22:10+00:00,1466140586856099853,@tvanouvelles Je ne crois pas  toujours répéter  sans maladie  ... faut covid ... si vous croyez  comme  ça  trop cher vivre abus covid !,fr,False,replied_to
2021-11-22 20:22:10+00:00,1466140586713432078,"@DrLeibl Trump erkrankte im Sept. 2019 an Covid. Noch Fragen?
https://t.co/uy8d8KDip9",de,False,quoted
2021-11-22 20:22:09+00:00,1466140584159105030,"Government were reluctant to introduce mask wearing, they were reluctant to use antigen testing, now they are reluctant to use Hepa filters in school. 
Covid will be with us for a long time, filters in schools is inevitable- Norma Foley needs to implement sooner rather than later",en,False,
2021-11-22 20:22:09+00:00,1466140583651512325,"@QuantvmBlaze @Zinnsgh0st In the beginning they tried to tell us that Covid didn't mutate as much, which is why a vaccine would work. Its all wishful thinking. It took less than 6 months for the delta variant to come which was already vaccine resistant 

Get the vaccine if you want but it wont stop covid",en,False,replied_to
2021-11-22 20:22:09+00:00,1466140582883979264,"@TeamGivingCom single mother of 2 and im pregnant with twins delivering in 3 weeks(early due to preclampsia, covid , diabetes I need diapers formula, car seats, and seems impossible to provide for my kids this christmas anything helps 
Cash APP $Sexybaby3221",en,False,replied_to
2021-11-22 20:22:09+00:00,1466140582414274573,"@theredders02 @pritipatel Yes

Other than at the height of Covid",en,False,replied_to
2021-11-22 20:22:09+00:00,1466140582087114758,Hace un año en un grupo de WhatsApp me insistían que el dióxido de cloro ayudaba a tratar el covid y que conocía enfermeras en el hospital de San Sebastián que lo usaban constantemente para curar resfriados. No había forma de convencer que era desinfectante. https://t.co/DcihvjVKn7 https://t.co/2kEyYRhEHW,es,False,quoted
2021-11-22 20:22:08+00:00,1466140580363255808,"As of Wednesday, 385 patients are hospitalized with COVID-19, 20 more than yesterday. https://t.co/yQtQqki7Dg",en,False,
2021-11-22 20:22:08+00:00,1466140579545423884,They get $$ if you die with/of Covid https://t.co/vGrd6XZVpY,en,False,quoted
2021-11-22 20:22:08+00:00,1466140579125870593,"&lt;&lt; Donald Trump tested positive for COVID-19 three days before debating Joe Biden in September 2020, but never disclosed the results of the test, according to a book written by his former chief of staff, Mark Meadows. &gt;&gt; https://t.co/TMXtyTWWUM",en,False,
2021-11-22 20:22:08+00:00,1466140577897095183,@MostlyBlissful @BenGrandblade My buddy deadass got a three day suspension for having a fucking spore-pet named Covid. And yet Blizz won't do shit about their actual stalkers/p3dos..,en,False,replied_to
2021-11-22 20:22:07+00:00,1466140576022032384,Lol @ the lunatics suggesting POTUS tried to kill a candidate by being infected by covid...  While at the same time ignoring Fauci and gain of function... Or Cuomo killing the elderly in the nursing homes with covid.   The left is insane,en,False,
2021-11-22 20:22:07+00:00,1466140575762108416,#Patriots Kyle Duggar could be added to the Covid 19 list per @FieldYates #ForeverNE #NFL https://t.co/lxNNlot2SR,en,False,
2021-11-22 20:22:07+00:00,1466140575040774164,"@DrEricDing @CDCgov My opinion… omicron has been here a while, I’m in NY. Most of the population has been vaccinated, yet our positive numbers are climbing very quickly. My wife and I were sick with covid for over a week. We are fully vaccinated.",en,False,replied_to
2021-11-22 20:22:07+00:00,1466140574680072204,Record number of COVID-19 patients on ventilators in Omaha area https://t.co/zOdDg1V91p https://t.co/kQ3YMlcplz,en,False,
2021-11-22 20:22:07+00:00,1466140574331846656,"@chipfranklin I feel that the Republican Party is behaving like a cornered rat. 🐀 They have no plan,no policies. their numbers were already diminishing before Covid and now even more. Maybe there will be a backlash when people realize how they’re being used. Meantime, they lash out viciously.",en,False,replied_to
2021-11-22 20:22:07+00:00,1466140574264840196,"The province announced seven new cases of Covid-19 on Wednesday, and two public exposure sites in Morell - the Co-op and Morell Credit Union Community Rink. #PEI #PEICOVID19 https://t.co/ZWKRDzfMye",en,False,
2021-11-22 20:22:06+00:00,1466140573287555089,"The province announced seven new cases of Covid-19 on Wednesday, and two public exposure sites in Morell - the Co-op and Morell Credit Union Community Rink. #PEI #PEICOVID19 https://t.co/GPn2zisXYS",en,False,
2021-11-22 20:22:06+00:00,1466140572385792000,"With the birth of this new covid variation #Omicron getting attention I figured what the heck, I got the vaccine booster in my left arm and the flu shot in my right arm at the same time. The medical doctor's teese to me, now your superman. 😎 https://t.co/6XVq8R33Um",en,False,
2021-11-22 20:22:06+00:00,1466140571672662019,Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,
2021-11-22 20:22:06+00:00,1466140571622416387,"capotez pas là,  
c’était surement avant la covid 😅
#DuBonLait https://t.co/GU1GzGNA38",fr,False,
2021-11-22 20:22:06+00:00,1466140570716303360,"Get your covid 19 rapid test now at Desoto Family Care Clinic!
CALL US AT 662-510-5353

Visit us at 346 Stateline Rd., West Southaven Ms 38671. https://t.co/oQ7zljkxGf",en,False,
2021-11-22 20:22:06+00:00,1466140569592217602,"@GovKathyHochul CDC has been Consistent on covid infections;
About a 99% Overall Recovery Rate with No Enduring problems WITHOUT the Vaccine 

Let that sink in..
WITHOUT the Vaccine 

If masks and Lockdowns worked, ""Pandemic"" would have been OVER 
More than a Year ago 

FREE Your State  !",en,False,replied_to
2021-11-22 20:22:05+00:00,1466140569298743296,@Prebens Skal jeg ta 3 dose så skal jeg slippe alle restriksjoner. Helt vanvittig om fullvaksinerte må tusle rundt med munnbind akkurat som de uten en eneste dose. Er jo null vits for oss relativt unge og friske å da vaksinere oss. Jeg har hatt Covid og har og 2 doser.,no,False,replied_to
2021-11-22 20:22:05+00:00,1466140568728256513,@RafiPriv I don't think they realize that the vaccine is literally covid but in less portions. The reason people die is because they have health problems they aren't aware of,en,False,replied_to
2021-11-22 20:22:05+00:00,1466140568438902786,"Anti-vaccine Christian broadcaster Marcus Lamb dies from Covid-19 aged 64 days after wife asked listeners to 'pray for his lungs to clear'
via https://t.co/oZj7dk6L5D https://t.co/z4Qx7xzjwX",en,True,
2021-11-22 20:22:05+00:00,1466140567985967109,@jtwentyman Oh wow! I'll keep everything crossed that Covid permits. Xx,en,False,replied_to
2021-11-22 20:22:05+00:00,1466140567281319957,@Cartabellotta Oggi 21 ricoveri più 3 in terapia intensiva...se fossero morti di covid oggi in teoria ci dovrebbero essere 97  in TI di meno...o no? ma di che cazzo parlate??,it,False,replied_to
2021-11-22 20:22:05+00:00,1466140566627012609,"@LondonerIAm @jimmycarr @netflix Unless you're over 60 or have existing serious health issue already. You're hardly ""exposed""

Before the vaccine came, many people (myself inc) had covid (+ve PCR) and survived just fine. I'm now 2xVax.

I know many people who've had Covid, none are dead! You must too surely?",en,False,replied_to
2021-11-22 20:22:05+00:00,1466140566291464205,"Read this thread to see how corruption works in the UK! The exploitation of the covid-19 pandemic by this govt for financial gains is beyond belief...only for those with their heads buried in the sand, of course!

#CORRUPTION https://t.co/oUVs1E0Nhz",en,False,quoted
2021-11-22 20:22:05+00:00,1466140566253670407,"Hmm, zu viele Menschen sterben in UK, allerdings nicht an Covid. 🤔https://t.co/joCIiryFpE",de,False,
2021-11-22 20:22:05+00:00,1466140566174019591,"Covid Is “Borderless”: UN Chief Slams “Unfair”, “Ineffective” Travel Bans https://t.co/f5MitdNuUh",en,False,
2021-11-22 20:22:05+00:00,1466140565590790144,The public health strategy to fight COVID is to tell individuals to get vaccinated &amp; when the virus mutates it's to tell individuals to get vaccinated &amp; when all hell breaks loose it's to blame individuals for public health's decision to solely focus on individual responsibility,en,False,
2021-11-22 20:22:04+00:00,1466140565058248704,"New Zealand Dr Matt Shelton on Covid.

You won't hear his views on mainstream media. https://t.co/SQeaanH40t",en,False,
2021-11-22 20:22:04+00:00,1466140562751475713,"Covid Is “Borderless”: UN Chief Slams “Unfair”, “Ineffective” Travel Bans https://t.co/bFD3IALsyk",en,False,
2021-11-22 20:22:04+00:00,1466140562243919875,@BAN05063867 parce qu'il a eu l'covid ;),fr,False,replied_to
2021-11-22 20:22:04+00:00,1466140561564479489,"Doctor explains how omicron variant could speed up end of COVID pandemic

https://t.co/Ec55nOa2dj",en,False,
2021-11-22 20:22:04+00:00,1466140561430224899,"@ti4go_m4rtins @Reguffe Respeito sua opinião. Mas por justiça, Reguffe votou p derrubar decreto das armas, assinou CPI da Covid, votou contra privatização da Eletrobras e foi o 1o senador a discursar contra indicação do filho do pres. p embaixada nos EUA. Ngm pensa tudo igual, mas vc verá convergências.",pt,False,replied_to
2021-11-22 20:22:03+00:00,1466140561044344846,Omicron COVID variant was in Europe before South African scientists detected and flagged it to the world - CBS News ‼️😳 https://t.co/qITqmpTCnQ,en,False,
2021-11-22 20:22:03+00:00,1466140560213913604,"LOL. Perfect!

‘The Former President Was Suggesting People Inject Bleach’: Psaki Smacks Down Doocy Over COVID Deaths
https://t.co/10LEYIwpaD",en,False,
2021-11-22 20:22:03+00:00,1466140560033419266,"Republicans figure - what the hell?! if covid won't kill our kids, guns have proven to be quite effective.  Kids are profit's fodder. https://t.co/XIDKmcE8Sd",en,False,quoted
2021-11-22 20:22:03+00:00,1466140559375052827,@CaptainCanada76 @ctvottawa No worries about the caps . It seemingly does reduce symptoms in the Vaxxed https://t.co/piEx5jH0YX https://t.co/qrkg4OE4rU,en,False,replied_to
2021-11-22 20:22:03+00:00,1466140559064535043,"@mybmc @PMOIndia @CMOMaharashtra @rajeshtope11 @AslamShaikh_MLA @AUThackeray @mayor_mumbai @IqbalSinghChah2 @mybmcHealthDept @mybmcPHD @PIBMumbai Why harass fully vaccinated, covid protocol follower Mumbai citizens by putting a risk of getting stuck in another city they visited for a few days?",en,False,replied_to
2021-11-22 20:22:03+00:00,1466140558963916813,"Le lanceur d’alerte Dr. Andreas Noack, chimiste autrichien renommé expert sur le carbone, est mort quelques heures seulement après avoir dénoncé les effets de l’adjuvant hydroxide de graphène #Covid  https://t.co/LcjOSS8qJf",fr,False,
2021-11-22 20:22:03+00:00,1466140558737428486,"ok, ya me pusieron la vacuna del covid, me siento extraño",es,False,
2021-11-22 20:22:03+00:00,1466140558661984260,"Prevent Senior
Tentaram validar uma hipótese que foi refutada pela #forçadosfatos.

Experimentos macabros com cobaias humanas.

Uma associado entre @govbr, @Medicina_CFM e inciativa privada...
https://t.co/oVRkIivYkC",pt,False,
2021-11-22 20:22:03+00:00,1466140556950523906,@Tim_C66 @thelucyjohnston We have only had 44 deaths in nz with Covid. One was a gunshooting 🙄,en,False,replied_to
2021-11-22 20:22:02+00:00,1466140555205824527,"@thereseverdun @dagensnyheter @Aftonbladet @SvD @Expressen @svt Censuren på Facebook, Instagram och twitter är total vad gäller forskning och larm om Covid vilka är emot narrativt!Allt släcks ner. Vill ni få bra info om vad som sker ladda ner appen MeWe och sök på Lars Bern. Scrolla även ner på hans sida finns mängder med info! Ett måste!!",sv,False,replied_to
2021-11-22 20:22:01+00:00,1466140552613801990,"@Reforma Por una torta o extorsión, van directamente al rastro Covid.",es,False,replied_to
2021-11-22 20:22:01+00:00,1466140550634131458,Covid cè il via libera dellAifa ai vaccini per gli under 12  Oms: Nessuna prova che la variante Omicron riduca lefficacia dei vaccini -  #Covid #libera #dellAifa #vaccini  https://t.co/HknmtrF0Fu,it,False,
2021-11-22 20:22:01+00:00,1466140550357295108,Houston startup requests emergency authorization for COVID antibody test https://t.co/w9ymFcbdeD,en,False,
2021-11-22 20:22:01+00:00,1466140550260736001,"Covid Is “Borderless”: UN Chief Slams “Unfair”, “Ineffective” Travel Bans https://t.co/gJivvgHVa5",en,False,
2021-11-22 20:22:01+00:00,1466140548964753417,I have a piece in the Daily News today on Mayor de Blasio blasé attitude toward the (still) ongoing pandemic. https://t.co/R8KcUrFNX9,en,False,
2021-11-22 20:22:01+00:00,1466140548574728200,Lo único negativo de mi vida ha sido mi prueba covid 🙃,es,False,
2021-11-22 20:22:00+00:00,1466140547219865613,If it was covid $ZM $DASH $ROKU would be going up,en,False,replied_to
2021-11-22 20:22:00+00:00,1466140546984984583,New Man Clown Fauci: The COVID-19 https://t.co/a7gCO1HV3X,en,False,
2021-11-22 20:22:00+00:00,1466140546305511431,"From 5 to 105 years old, you can get your COVID shot or booster! Find out where you can get vaccinated today! #FreedomToThrive https://t.co/20CJmz2EMt https://t.co/QC4smYCN8o",en,False,
2021-11-22 20:22:00+00:00,1466140546087411713,Let’s stop rewarding ranting politicians and the COVID misinformed | COMMENTARY https://t.co/SbkEuCZZnc,en,False,
2021-11-22 20:22:00+00:00,1466140545890152450,"@RandPaul Fraudci hasn’t been right on anything! Quarantine for two wks will be past the curve,18 mon later we’re worse! Vaxes will end covid, now you can get and transmit just like unvaxed. Now boosters, he’s caused uncountable deaths with his protocol! Let’s go Brandon!",en,False,replied_to
2021-11-22 20:22:00+00:00,1466140545617731586,@ChaseSupport your mortgage relief options for Covid are awful. Landlords who’s tenants aren’t paying can’t make the mortgage payments and your team members aren’t helpful at all.,en,False,
2021-11-22 20:22:00+00:00,1466140545449959431,@TheresNoPlanetA @usamaaruru @SocialMarketEco @Susanne99999 Covid-Impfstoffe sind leider nicht zugelassen und es gibt bisher keine Fakten darüber…,de,False,replied_to
2021-11-22 20:22:00+00:00,1466140545353355268,"Coronavirus

https://t.co/pDbNp8dC88",lt,False,
2021-11-22 20:21:59+00:00,1466140542652223488,"Shared by Dr. Michael Yeadon (Telegram):

https://t.co/LIr7imTssN https://t.co/LHwkvqIu5A",en,False,
2021-11-22 20:21:59+00:00,1466140542518140932,@RepSwalwell Biden is a pu$$y. Trump beat the COVID.,en,False,replied_to
2021-11-22 20:21:59+00:00,1466140540458528772,"THE MODERN-DAY U.S. RETHUGLIKLAN PARTY IS A RUSSIAN-MADE BIOWEAPON, VOL. 1, NO. 2: Drumpf Tested Positive For COVID-19 Three Days Before Stepping Onto The Debate Stage With Biden. https://t.co/hzSXCUhJqt",en,False,
2021-11-22 20:21:59+00:00,1466140540274192388,"🔥🔥🔥🔥
Louisiana Judge Terry Doughty cites Dr. Jay Bhattacharya and Dr. Peter McCullough in his decision to block Joe Biden's Federal covid-19 vaccine mandate for health care workers.

https://t.co/24j7XFKa2U https://t.co/BpDV7nvQm7",en,False,
2021-11-22 20:21:58+00:00,1466140539934363656,"@DutchMichel @geeskegrietje De verlenging is er al door.
https://t.co/CQ9Ua40H5Z",nl,False,replied_to
2021-11-22 20:21:58+00:00,1466140539435159552,"&amp; Covid claps it’s hands &amp; says, “well done, sir.” https://t.co/1AjK4EjGka",en,False,quoted
2021-11-22 20:21:58+00:00,1466140539317743617,@JeanmarcBenoit Long term effects from myocarditis are not known. All reports say they quickly recover but I’m also reading that this may not be the case long term. More injury percentage than Covid risk at this age group and more conversation from cardiologist must be shared I feel.,en,False,replied_to
2021-11-22 20:21:58+00:00,1466140539254939670,"COVID-19 vaccine rules and the multiple judicial challenges to those rules.  See the latest here from my colleagues Laura, Tony and Rebecca. https://t.co/4lg3ZmnlOH",en,False,
2021-11-22 20:21:58+00:00,1466140538550337545,"How they plan to kill BILLIONS with the common flu: Covid vaccines induce “AIDS” immune system failure, opening door to death via common flu strains
https://t.co/VRoQ3G3SoV",en,False,
2021-11-22 20:21:58+00:00,1466140537954738181,"Damn, Coby got Covid? Smh",en,False,
2021-11-22 20:21:58+00:00,1466140536956461057,"Trump May Have Infected Gold Star Families, White House Staff, Others, Per His Former Chief #SmartNews  https://t.co/q5niQDSO1V",en,False,
2021-11-22 20:21:58+00:00,1466140536662863877,My fear is that the Left has found in the totalitarian Fauci state the playbook that takes this entire COVID farce to the next level.,en,False,
2021-11-22 20:21:58+00:00,1466140536411144192,@Sicrit_ @EnricDura1 @salutcat Al cap del meu barri igual. Ningú agafa el tfn mai. Després vas i son 4gats. Ja no cola lo del covid.,ca,False,replied_to
