tweet_id,created_at,lang,text,possibly_sensitive,type,clean_tweet
1465928614344544262,2021-12-01 06:19:51+00:00,es,"#DeMálaga

🦠La petición que hace el delegado de Salud en Málaga ante el aumento de la Covid: ""Eviten las aglomeraciones"". Lo cuenta @rastepiu 
https://t.co/UYHqJ1Wszf",False,replied_to,la peticion que hace el delegado de salud en malaga ante el aumento de la covid eviten las aglomeraciones lo cuenta
1465928612658384900,2021-12-01 06:19:51+00:00,en,"An alert has been issued for a new Omicron exposure site, just hours after NSW Health confirmed the state’s sixth case of the new COVID strain. #7NEWS https://t.co/AFMKaGzMfF",False,,an alert has been issued for a new omicron exposure site just hours after nsw health confirmed the state's sixth case of the new covid strain
1465928608451420167,2021-12-01 06:19:50+00:00,en,@StephenThorson @DrewHolden360 Not for lack of trying from you covid crazies.,False,replied_to,not for lack of trying from you covid crazies
1465928608430452737,2021-12-01 06:19:50+00:00,und,@LibbyRafferty6 @IBF_AUSTRALASIA @PeterJohnLaw https://t.co/GrRWZOWeC7,True,replied_to,australasia
1465928608254283776,2021-12-01 06:19:50+00:00,en,Arunachal Pradesh logs 3 new Covid-19 cases https://t.co/rG9LJ0gJZX,False,,arunachal pradesh logs 3 new covid 19 cases
1465928607830839296,2021-12-01 06:19:50+00:00,tr,@bosunatiklama Bizde covid yardımlarıyla et bile alamıyon....,False,replied_to,bizde covid yardimlariyla et bile alamiyon
1465928605922324480,2021-12-01 06:19:49+00:00,en,@chrisoldwood And car bumper stickers? That say Covid on board?,False,replied_to,and car bumper stickers? that say covid on board?
1465928605528170496,2021-12-01 06:19:49+00:00,en,@npenzenstadler What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,what happens if not only do all our vaccines get evaded by covid but covid gets millions of americans every week? then what will happen? what if it is super contagious with super high virulence? what would happen if a future covid variant causes mass suffering? then what?
1465928602013388802,2021-12-01 06:19:49+00:00,fr,@jeanmouloudSMLP @tcabarrus Quand vous serez sur un lit d’hôpital en ayant attrapé la Covid vous pourrez l’ouvrir parce que ces gens là se sont des égoïstes que faites vous des autres malades,False,replied_to,quand vous serez sur un lit d'hopital en ayant attrape la covid vous pourrez l'ouvrir parce que ces gens la se sont des egoistes que faites vous des autres malades
1465928599932919809,2021-12-01 06:19:48+00:00,und,https://t.co/MxvYOSPJUe,False,,
1465928599773536263,2021-12-01 06:19:48+00:00,en,"@SoniaHarrisPR Another year, another new one is needed 🙈 but not in time! Thankfuly covid has ours wrapped in masks so hoping kids wont notice difference till replaced 🤞",False,replied_to,another year another new one is needed but not in time! thankfuly covid has ours wrapped in masks so hoping kids wont notice difference till replaced
1465928599735881731,2021-12-01 06:19:48+00:00,fr,"@Francois_Ruffin @idrissaberkane je ne comprends pas? Nos gets,nos libres penseurs moralisateurs nos journalistes acceptent d’arrêter le monde pour les malhrx morts du Covid mais pourtant se moquent totalement des autres morts! Toutes les morts évitables n’ont pas le même poids ? #stopdictaturesanitaire",False,replied_to,ruffin je ne comprends pas? nos gets nos libres penseurs moralisateurs nos journalistes acceptent d'arreter le monde pour les malhrx morts du covid mais pourtant se moquent totalement des autres morts! toutes les morts evitables n'ont pas le meme poids ?
1465928599563759623,2021-12-01 06:19:48+00:00,en,"India reported 8,954 new COVID-19 cases and 267 deaths in the past 24 hours, informed the Ministry of Health and Family Welfare on Wednesday.

@HealthNagaland
@MoHFW_INDIA
@dipr_nagaland
@PIBKohima

Read more: https://t.co/7tvR1JkXlE

#hornbilltv #hornbilltvofficial",False,,india reported 8 954 new covid 19 cases and 267 deaths in the past 24 hours informed the ministry of health and family welfare on wednesday india nagaland read more
1465928598846648320,2021-12-01 06:19:48+00:00,pl,"@Wanda_1920 @HalikRafa Covid w podobny sposób wykańcza ludzi, podobnie niszczy płuca.",False,replied_to,1920 covid w podobny sposob wykancza ludzi podobnie niszczy pluca
1465928596648710146,2021-12-01 06:19:47+00:00,es,"El nuevo coronavirus (COVID-19) fue creado por Ajinomoto, empresa japonesa de alimentos y farmacéutica. Y luego se dispersó en China.
#SecretCuentaAtrás12 https://t.co/ozKMTCnnlq",False,,el nuevo coronavirus (covid 19) fue creado por ajinomoto empresa japonesa de alimentos y farmaceutica y luego se disperso en china
1465928595663118337,2021-12-01 06:19:47+00:00,en,Covid really stole life from me but I'm not gonna get into that depression tonight,False,,covid really stole life from me but i'm not gonna get into that depression tonight
1465928595256270849,2021-12-01 06:19:47+00:00,en,@RidleyDM @JackTors11245 @HotlineJosh i barely survived covid. forgive me if I take it as seriously as it should be.,False,replied_to,i barely survived covid forgive me if i take it as seriously as it should be
1465928594178199553,2021-12-01 06:19:47+00:00,tl,"Ayon kay DSWD Secretary Rolando Bautista, makatatanggap ng dagdag na insentibo ang mga benepisyaryo ng 4Ps na nakakumpleto na ng bakuna kontra COVID-19.

Story: https://t.co/exuocg5O5W",False,,ayon kay dswd secretary rolando bautista makatatanggap ng dagdag na insentibo ang mga benepisyaryo ng 4ps na nakakumpleto na ng bakuna kontra covid 19 story
1465928594136440833,2021-12-01 06:19:47+00:00,en,"Existing COVID vaccines will struggle against the “highly transmissible” Omicron variant, Stephane Bancel, head of US vaccine manufacturer @moderna_tx  told the Financial Times  https://t.co/MoZZtxUUM6

peak Vaccine Euphoria
https://t.co/PYfoSkJQS8 https://t.co/TjBGOLtZNK",False,,existing covid vaccines will struggle against the highly transmissible omicron variant stephane bancel head of us vaccine manufacturer tx told the financial times peak vaccine euphoria
1465928593414963202,2021-12-01 06:19:46+00:00,ja,"Foreign students, just like Japanese students, are in vulnerable position with little legal and financial protection, r subject to much personal damage when their plan is suspended due to covid
入国停止 来日できない留学生 1千人待ち東大「教育環境 試練」 https://t.co/HT65tIJ8ps",False,,foreign students just like japanese students are in vulnerable position with little legal and financial protection r subject to much personal damage when their plan is suspended due to covid Ru Guo Ting Zhi Lai Ri dekinaiLiu Xue Sheng 1Qian Ren Dai chiDong Da [Jiao Yu Huan Jing Shi Lian ]
1465928592127262726,2021-12-01 06:19:46+00:00,es,Hace 1 año me dio covid 🥴,False,,hace 1 ano me dio covid
1465928590244016128,2021-12-01 06:19:46+00:00,hi,"@whokumargaurav सरकार का नया फंडा
Covid - 19 की आड़ में
 बेरोज़गार जाए भाड़ में
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
@RailMinIndia",False,replied_to,srkaar kaa nyaa phNddaa covid 19 kii aadd' meN beroj'gaar jaae bhaadd' meN
1465928589916790790,2021-12-01 06:19:46+00:00,en,🚨Did Swiss People really voted YES for Covid  restrictions or did they fuzzled the vote.🧐🙄,False,,did swiss people really voted yes for covid restrictions or did they fuzzled the vote
1465928584812453888,2021-12-01 06:19:44+00:00,en,"Our Model Model Rural Health Research Unit (MRHRU), Dahanu, Palghar District, Maharashtra, started COVID-19 RT-PCR testing on May 10, 2020.

More than 50,000 COVID-19 RT-PCR tests have been conducted as on November 30, 2021.

#ICMRfightsCOVID19 #ICMR4NewIndia #AmritMahotsav https://t.co/hVg49ZvLwn",False,,our model model rural health research unit (mrhru) dahanu palghar district maharashtra started covid 19 rt pcr testing on may 10 2020 more than 50 000 covid 19 rt pcr tests have been conducted as on november 30 2021
1465928584795758593,2021-12-01 06:19:44+00:00,fr,#Covid_19 à relégué #Sida au second plan en terme de dangerosité et de létalité toutefois le Sida continue de tuer et de faire honte ne l'oublions pas #journeemondialedusida #solidarite #prevention https://t.co/xgaLEYTAEu,False,quoted,19 a relegue au second plan en terme de dangerosite et de letalite toutefois le sida continue de tuer et de faire honte ne l'oublions pas
1465928584749633536,2021-12-01 06:19:44+00:00,fr,"J’ai du mal à respirer, j’ai mal à la tête, je tousse un peu… 🙊  j’espère de tout mon coeur que c’est pas le Covid",False,,j'ai du mal a respirer j'ai mal a la tete je tousse un peu j'espere de tout mon coeur que c'est pas le covid
1465928584577654785,2021-12-01 06:19:44+00:00,en,Covid Vaccinated Athletes' Deaths https://t.co/1MFnpoCZAd,False,quoted,covid vaccinated athletes' deaths
1465928583960956929,2021-12-01 06:19:44+00:00,bn,"মহারাষ্ট্র স্বাস্থ্য দফতর সূত্রে জানা গিয়েছে, কেন্দ্রের নতুন নিয়মে বিদেশ থেকে আগত যাত্রীদের নমুনা পরীক্ষা করা হলে ছয় যাত্রীর করোনা রিপোর্ট পজেটিভ আসে

#Omicron | #OmicronVariant 

https://t.co/05l2T8oe3t",False,,mhaaraassttr sbaasthy dphtr suutre jaanaa giy'eche kendrer ntun niy'me bidesh theke aagt yaatriider nmunaa priikssaa kraa hle chy' yaatriir kronaa riportt pjettibh aase |
1465928581104779269,2021-12-01 06:19:44+00:00,en,"@Yesitisme00 @Variety @CNN @CuomoPrimeTime @DonLemonTonight I'm beginning to understand CNN viewers - jackoff during the commercial because its your time. Pretend you're in quorantine when you have Covid, harass female victims into silence to protect old perv bro",False,replied_to,i'm beginning to understand cnn viewers jackoff during the commercial because its your time pretend you're in quorantine when you have covid harass female victims into silence to protect old perv bro
1465928578873184257,2021-12-01 06:19:43+00:00,en,Piers Morgan asks key question about new Covid variant - fears 'we have a massive problem' #SmartNews  https://t.co/W66DVGB1PB,False,,piers morgan asks key question about new covid variant fears 'we have a massive problem'
1465928576784556039,2021-12-01 06:19:42+00:00,en,"CDC director says US is increasing Covid testing at FOUR US airports
 https://t.co/c6x8MNbfAQ",False,,cdc director says us is increasing covid testing at four us airports
1465928575064891392,2021-12-01 06:19:42+00:00,en,"@pblowe2 @RandPaul CDC Reports 28x More Fully Vaxxed Than Unvaxxed Hospitalized With COVID

https://t.co/S4fByiXcSM",False,replied_to,cdc reports 28x more fully vaxxed than unvaxxed hospitalized with covid
1465928574884581382,2021-12-01 06:19:42+00:00,en,"@SusanWainwrig14 @mrjamesob UR right and the more we protect ourselves from covid the more chance Cancer,transplant patients have of getting the treatment they need and deserve.",False,replied_to,ur right and the more we protect ourselves from covid the more chance cancer transplant patients have of getting the treatment they need and deserve
1465928573273849861,2021-12-01 06:19:42+00:00,en,"Someone I know died from #COVID early this morning.
He spent 53 days in ICU.
He leaves behind a beautiful, loving wife &amp; 4 sons.
He was in his late 40’s, didn’t drink, didn’t smoke &amp; worked out 3 days a week.
For reasons I don’t want to, he was not vaccinated.
#GetVaccinatedNow",False,,someone i know died from early this morning he spent 53 days in icu he leaves behind a beautiful loving wife &amp 4 sons he was in his late 40's didn't drink didn't smoke &amp worked out 3 days a week for reasons i don't want to he was not vaccinated
1465928571071827969,2021-12-01 06:19:41+00:00,in,"Tidak ada alasan untuk mengikuti reuni GEDEN WIRO SABLENK

Ingat akan ada banyak Yang Tumbang setelah reuni itu.

kenapa aku bilang begitu
Ingat PPKM masih berlaku
VAKSIN masih di galakkan
jaga jarak masih jadi perhitungan
Covid masih gentayangan",False,,tidak ada alasan untuk mengikuti reuni geden wiro sablenk ingat akan ada banyak yang tumbang setelah reuni itu kenapa aku bilang begitu ingat ppkm masih berlaku vaksin masih di galakkan jaga jarak masih jadi perhitungan covid masih gentayangan
1465928570845413376,2021-12-01 06:19:41+00:00,fr,"@RER_A #MardiConseil : #RER 👉 passer des messages dans les trains pour inciter les usagers à garder les fenêtres ouvertes. ! 🌬🪟💨 🦠 Basique en pleine reprise de la pandémie de covid doublée d’un nouveau variant plus transmissible. 
#rerA #COVID19France #covidvariant #Hygiene",False,replied_to,a passer des messages dans les trains pour inciter les usagers a garder les fenetres ouvertes ! basique en pleine reprise de la pandemie de covid doublee d'un nouveau variant plus transmissible
1465928570463682563,2021-12-01 06:19:41+00:00,en,@FjbSerrano @ToughRoom @atrupar And maybe long haul Covid.,False,replied_to,and maybe long haul covid
1465928570077777923,2021-12-01 06:19:41+00:00,en,"An alert has been issued for a new Omicron exposure site, just hours after NSW Health confirmed the state’s sixth case of the new COVID strain. https://t.co/nLaufgDZEM",False,,an alert has been issued for a new omicron exposure site just hours after nsw health confirmed the state's sixth case of the new covid strain
1465928566798008320,2021-12-01 06:19:40+00:00,fr,🇫🇷 Covid-19 : l'OMS conseille aux plus de 60 ans et aux personnes vulnérables de ne pas voyager (Figaro),False,,covid 19 l'oms conseille aux plus de 60 ans et aux personnes vulnerables de ne pas voyager (figaro)
1465928565875097606,2021-12-01 06:19:40+00:00,hi,"@DhhLeaks Hahaha ""problematic health care"" tabhi covid cases itne jaldi recover hue na kabhi raftaar ki gaand se muh bahar nikal kar dekhega tab dikhega na chuttad 🤣🤣",False,replied_to,hahaha problematic health care tabhi covid cases itne jaldi recover hue na kabhi raftaar ki gaand se muh bahar nikal kar dekhega tab dikhega na chuttad
1465928565447401473,2021-12-01 06:19:40+00:00,en,BREAKING: COVID-19: Nigeria announces first case of Omicron variant https://t.co/MSLWVdJTLT,False,,breaking covid 19 nigeria announces first case of omicron variant
1465928564767789056,2021-12-01 06:19:40+00:00,en,@TimRunsHisMouth @EdwardB19800917 Maybe... Could be though that covid was tested on slaves prior to its release into the world.,False,replied_to,maybe could be though that covid was tested on slaves prior to its release into the world
1465928555926364165,2021-12-01 06:19:38+00:00,fr,"Très bon article concernant la montée du #Covid_19  chez les enfants ... 
Laissons les tranquille et que les adultes prennent leur responsabilité !
https://t.co/KkzZLmxVvj",False,,tres bon article concernant la montee du 19 chez les enfants laissons les tranquille et que les adultes prennent leur responsabilite !
1465928554051342344,2021-12-01 06:19:37+00:00,en,"Joe Biden, Jill Biden, Nancy Pelosi, Barrack Obama, Gavin Newsom and numerous others have blatantly disobeyed the ""rules of Covid"" publicly and been caught. Why aren't they afraid of this *killer"" disease, especially now since we know it protects no one? https://t.co/ZOnO8aHrQg",False,quoted,joe biden jill biden nancy pelosi barrack obama gavin newsom and numerous others have blatantly disobeyed the rules of covid publicly and been caught why aren't they afraid of this *killer disease especially now since we know it protects no one?
1465928553824989184,2021-12-01 06:19:37+00:00,en,@AddictedPharmD The study is garbage. Here is a critical analysis. https://t.co/ecTh8VFxI5,False,replied_to,the study is garbage here is a critical analysis
1465928551916609545,2021-12-01 06:19:37+00:00,nl,@PeterdeWilde10 @Cor_S_ @Madeleine1963 @timdouwsma Heel simpel je komt met een ontsteking aan je arm in het ziekenhuis. Je kucht een keer en moet een test doen. Ben je positief. Sta je dan te boek als covid patiënt? Of je overlijd aan hersenbloeding door behandeling aan covid ben je er dan aan overleden?,False,replied_to,s heel simpel je komt met een ontsteking aan je arm in het ziekenhuis je kucht een keer en moet een test doen ben je positief sta je dan te boek als covid patient? of je overlijd aan hersenbloeding door behandeling aan covid ben je er dan aan overleden?
1465928549840400390,2021-12-01 06:19:36+00:00,en,"@animatorforlife @deviedot @talkRADIO I can't believe you don't get this. If our natural immunity could handle covid, there wouldn't be over 700,000 deaths and countless hundreds of thousands of cases in the United States alone. Our immune systems can handle the common cold and it goes away. Covid does not do that.",False,replied_to,i can't believe you don't get this if our natural immunity could handle covid there wouldn't be over 700 000 deaths and countless hundreds of thousands of cases in the united states alone our immune systems can handle the common cold and it goes away covid does not do that
1465928549827682308,2021-12-01 06:19:36+00:00,en,"An alert has been issued for a new Omicron exposure site, just hours after NSW Health confirmed the state’s sixth case of the new COVID strain. https://t.co/tQpOjgOzbO https://t.co/ATlQY01bwd https://t.co/crylcQdwD0",False,quoted,an alert has been issued for a new omicron exposure site just hours after nsw health confirmed the state's sixth case of the new covid strain
1465928546342387717,2021-12-01 06:19:35+00:00,en,"@JackPosobiec To be fair, there's no contradiction here, unless she is pushing for vaccination of those with natural immunity.  Even Senator Paul advocates vaccination for those who haven't already had covid.  They are two separate issues.",False,replied_to,to be fair there's no contradiction here unless she is pushing for vaccination of those with natural immunity even senator paul advocates vaccination for those who haven't already had covid they are two separate issues
1465928545113235458,2021-12-01 06:19:35+00:00,en,"@kukana49 @miss_speech @astroehlein My 3 year old and I both got Covid back in feb 2020, we were sick about 2 weeks. 

Fast forward 1.5 years, my fully vaxxed wife and Fully vaxxed stepdaughter  caught breakthrough Covid.

The little one and I did not get it even though he slept with my wife before she tested.",False,replied_to,speech my 3 year old and i both got covid back in feb 2020 we were sick about 2 weeks fast forward 1 5 years my fully vaxxed wife and fully vaxxed stepdaughter caught breakthrough covid the little one and i did not get it even though he slept with my wife before she tested
1465928544089903104,2021-12-01 06:19:35+00:00,en,"I'm tired of these so called Conservative lawyers who talk a big game about Covid litigation, but won't file any suits unless a big name is tied to it. Put up or shut up. The time for being passive is over.",False,,i'm tired of these so called conservative lawyers who talk a big game about covid litigation but won't file any suits unless a big name is tied to it put up or shut up the time for being passive is over
1465928543590883333,2021-12-01 06:19:35+00:00,en,@NewsRadio710 What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,what happens if not only do all our vaccines get evaded by covid but covid gets millions of americans every week? then what will happen? what if it is super contagious with super high virulence? what would happen if a future covid variant causes mass suffering? then what?
1465928542298918914,2021-12-01 06:19:34+00:00,en,"@EricTopol Fully, fully vaccinated = 3 shots + Covid.",False,replied_to,fully fully vaccinated = 3 shots + covid
1465928539849428992,2021-12-01 06:19:34+00:00,en,BREAKING: COVID-19: Nigeria announces first case of Omicron variant https://t.co/MKfvuurb1M https://t.co/7F5rqOhBL6,False,,breaking covid 19 nigeria announces first case of omicron variant
1465928538842882048,2021-12-01 06:19:33+00:00,el,οι δικαιωματιστές του ΣΥΡΙΖΑ  που νοιάζονται για την ανθρώπινη ζωή και τους θανάτους από covid μας κράζουν ότι ψηφίζουμε Μητσοτάκη επειδή συμφωνούμε να πάνε να εμβολιαστούν . Πώς κατάντησε έτσι αυτό το κόμμα ; Προεδρία υπάρχει ; https://t.co/DgwRAvmtIA,False,quoted,oi dikaiomatistes tou suriza pou noiazontai gia ten anthropine zoe kai tous thanatous apo covid mas krazoun oti psephizoume metsotake epeide sumphonoume na pane na emboliastoun pos katantese etsi auto to komma proedria uparkhei
1465928537420881923,2021-12-01 06:19:33+00:00,es,"*** La nueva cepa de Covid-19 llamada ómicron, nació en Sudáfrica y ya ha ido a dar a por lo menos a 20 países en los cinco continentes.  ... https://t.co/QWOJtzfviA #EEUU",False,,*** la nueva cepa de covid 19 llamada omicron nacio en sudafrica y ya ha ido a dar a por lo menos a 20 paises en los cinco continentes
1465928537203003392,2021-12-01 06:19:33+00:00,nl,Het demissionair kabinet slaat de mogelijkheid over om extra medikatie tegen COVID-19 in te kopen. Het gaat om Ronapreve dat via de Europese inkooproute ook voor ons land al besteld is.,False,,het demissionair kabinet slaat de mogelijkheid over om extra medikatie tegen covid 19 in te kopen het gaat om ronapreve dat via de europese inkooproute ook voor ons land al besteld is
1465928536368287748,2021-12-01 06:19:33+00:00,en,@Independent_ie This Country is actually obsessed with Covid…. Obsessed!! 🙄🙈🙈🙈,False,replied_to,ie this country is actually obsessed with covid obsessed!!
1465928532727681025,2021-12-01 06:19:32+00:00,es,"@SinEmbargoMX ESO  DEL  PEJE ???
DE  DECIR  !!!
PENDEJADAS !!!!
ES
MAS  CONTAGIOSO
QUE  EL
COVID",False,replied_to,eso del peje ??? de decir !!! pendejadas !!!! es mas contagioso que el covid
1465928532685635587,2021-12-01 06:19:32+00:00,en,@LBC I thought COVID was hospitalising every age group…?,False,replied_to,i thought covid was hospitalising every age group ?
1465928532069171201,2021-12-01 06:19:32+00:00,und,https://t.co/oHbavVvR5k,False,,
1465928531632967682,2021-12-01 06:19:32+00:00,de,@StefWerner Außerdem ist der Vergleich JEGLICHER Nebenwirkungen der Impfung mit dem Tod an Covid schon etwas schräg.,False,replied_to,ausserdem ist der vergleich jeglicher nebenwirkungen der impfung mit dem tod an covid schon etwas schrag
1465928530915729408,2021-12-01 06:19:32+00:00,de,"@Watchu28020892 Und nicht zu vergessen: die Beschaffung des Pfizer Covid Medikaments wäre auch so eine wichtige Maßnahme, welche die dt. Regierung auf Prio 1 setzen müsste.",False,replied_to,und nicht zu vergessen die beschaffung des pfizer covid medikaments ware auch so eine wichtige massnahme welche die dt regierung auf prio 1 setzen musste
1465928530848624640,2021-12-01 06:19:32+00:00,nl,"@NUnl eind december is iedereen gevaccineerd tegen ,genezen van of gestorven aan Covid-19...   Wij hebben dus voldoende vaccin....",False,replied_to,eind december is iedereen gevaccineerd tegen genezen van of gestorven aan covid 19 wij hebben dus voldoende vaccin
1465928528801771527,2021-12-01 06:19:31+00:00,en,@ariesjill What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,what happens if not only do all our vaccines get evaded by covid but covid gets millions of americans every week? then what will happen? what if it is super contagious with super high virulence? what would happen if a future covid variant causes mass suffering? then what?
1465928521486901250,2021-12-01 06:19:29+00:00,en,"🧸🐻: Because of the COVID-19 pandemic we can really go out often so it would be nice if we could travel somewhere for this holiday. 

I hope he has a lot of fun in this holiday🥺🥺 https://t.co/8QhhHTGXvY",False,,because of the covid 19 pandemic we can really go out often so it would be nice if we could travel somewhere for this holiday i hope he has a lot of fun in this holiday
1465928520375357440,2021-12-01 06:19:29+00:00,en,@MessRevol @RyanRobinson_35 @NewsForAllUK @Telegraph The NHS was never overwhelmed with patients for Covid. The whole narrative is a load of nonsense.,False,replied_to,35 the nhs was never overwhelmed with patients for covid the whole narrative is a load of nonsense
1465928518898966533,2021-12-01 06:19:29+00:00,es,Los expertos de Sanidad consideran que el pasaporte COVID no sirve para reducir los contagios en España https://t.co/6IGJpcvFhN vía @eldiarioes,False,,los expertos de sanidad consideran que el pasaporte covid no sirve para reducir los contagios en espana
1465928518781575168,2021-12-01 06:19:29+00:00,en,@MichaelCouck @RomanNasha @aginnt incorrigible liar. you`ve got no idea... in my county every possible operation has to be delayed cause of no capacity in intensive care due to covid patients. medics pleading for help. distress calls from hospitals for students to help out...  https://t.co/mCNQHdSZMu,False,quoted,incorrigible liar you`ve got no idea in my county every possible operation has to be delayed cause of no capacity in intensive care due to covid patients medics pleading for help distress calls from hospitals for students to help out
1465928518634594307,2021-12-01 06:19:29+00:00,en,@_davidlimbrick PCR inventor Kary Mullis's own words throughout video. https://t.co/W23ukzDAWu,False,replied_to,@ davidlimbrick pcr inventor kary mullis's own words throughout video
1465928516965330950,2021-12-01 06:19:28+00:00,en,"@antiboomerparty Do they think it’s interest rates or covid? 

I was partially being facetious - it’s hardly a surprise that interest going up would do that. It’s also a vaguely interesting yarn given global inflation.

Lot’s to ponder.",False,replied_to,do they think it's interest rates or covid? i was partially being facetious it's hardly a surprise that interest going up would do that it's also a vaguely interesting yarn given global inflation lot's to ponder
1465928515908509696,2021-12-01 06:19:28+00:00,en,"Good morning Western Cape!

📢Covid-19 vaccination update for 30 November 2021

#LetsDoThis https://t.co/1LbF2v0Nco",False,,good morning western cape! covid 19 vaccination update for 30 november 2021
1465928513765228547,2021-12-01 06:19:27+00:00,ru,"Минздрав республики опубликовал новые данные по коронавирусу. 

 https://t.co/f6c305suM1 #gtrkrb #новости",False,,minzdrav respubliki opublikoval novye dannye po koronavirusu
1465928510908813312,2021-12-01 06:19:27+00:00,es,"@ElOpressor90 @Arcange78091910 @AmericaTV @Intratables @fantinofantino @diegobranca El COVID no es un virus controlado, por lo tanto no existe vacuna con 100% de efectividad, pues el virus persiste y sigue variando de forma cada vez acelerada entre más personas estén infectadas. Estas señalando mal al culpable de sus muertes. (+)",False,replied_to,el covid no es un virus controlado por lo tanto no existe vacuna con 100% de efectividad pues el virus persiste y sigue variando de forma cada vez acelerada entre mas personas esten infectadas estas senalando mal al culpable de sus muertes (+)
1465928509331628032,2021-12-01 06:19:26+00:00,es,"@clarincom Deja de romper las pelotas Clarín.
SOBREVIVIERON A COVID GRAVE.
CASI SE CAGAN MURIENDO Y USTEDES MONOS CON WordPress ya los andan asustando.

Covid grave agarra PRINCIPALMENTE a gente con otros factores de riesgo.",False,replied_to,deja de romper las pelotas clarin sobrevivieron a covid grave casi se cagan muriendo y ustedes monos con wordpress ya los andan asustando covid grave agarra principalmente a gente con otros factores de riesgo
1465928504579694593,2021-12-01 06:19:25+00:00,en,@JonGordon11 @michaelmina_lab What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,lab what happens if not only do all our vaccines get evaded by covid but covid gets millions of americans every week? then what will happen? what if it is super contagious with super high virulence? what would happen if a future covid variant causes mass suffering? then what?
1465928503585435650,2021-12-01 06:19:25+00:00,en,"@ndtv Wow no Covid deaths due to oxygen shortage, now no data for farmers death in protest out govt is different level.",False,replied_to,wow no covid deaths due to oxygen shortage now no data for farmers death in protest out govt is different level
1465928502578868227,2021-12-01 06:19:25+00:00,en,"different, im just thinking about the changes in the relationship between bts and army. obviously older fans have that. maybe social media has made it out to be more saturated idk. im rambling but the point is that i just hope we can hold onto the magic of bts &amp; army before covid",False,replied_to,different im just thinking about the changes in the relationship between bts and army obviously older fans have that maybe social media has made it out to be more saturated idk im rambling but the point is that i just hope we can hold onto the magic of bts &amp army before covid
1465928501274546177,2021-12-01 06:19:24+00:00,it,"Alle 7:40 in onda #BuongiornoRegione su @RaiTre 
Aggiornamenti #Covid in #Molise
#cronaca rapina simulata a #Sepino
I problemi degli #allevatori e dei #caseifici della regione, diretta da #Riccia
L'amore per il #Mare il mestiere di ormeggiatore #porto #Termoli
#IoSeguoTgr https://t.co/exnXOwuF8s",False,,alle 7 40 in onda su aggiornamenti in rapina simulata a i problemi degli e dei della regione diretta da l'amore per il il mestiere di ormeggiatore
1465928499416477697,2021-12-01 06:19:24+00:00,en,COVID-19 Pandemic Has Given An Upswing To Demand For Lupus Suppressant Hydroxychloroquine Drugs : https://t.co/2k7kvReyba https://t.co/2TAGsGYSlJ,False,,covid 19 pandemic has given an upswing to demand for lupus suppressant hydroxychloroquine drugs
1465928498682421249,2021-12-01 06:19:24+00:00,en,Founder of anti-vaccine Christian TV Network dies after COVID-19 battle https://t.co/kWmVrQtICQ,False,,founder of anti vaccine christian tv network dies after covid 19 battle
1465928493708070913,2021-12-01 06:19:23+00:00,en,omicron: Japan starts booster Covid-19 vaccinations amid omicron scare – Times of India -India News Cart https://t.co/9nI909O2bu,False,,omicron japan starts booster covid 19 vaccinations amid omicron scare times of india india news cart
1465928493087162370,2021-12-01 06:19:23+00:00,es,"El nuevo coronavirus (COVID-19) fue creado por Ajinomoto, empresa japonesa de alimentos y farmacéutica. Y luego se dispersó en China.
#CrisLu30N https://t.co/9i4nRNcdZj",False,,el nuevo coronavirus (covid 19) fue creado por ajinomoto empresa japonesa de alimentos y farmaceutica y luego se disperso en china
1465928492789424128,2021-12-01 06:19:22+00:00,it,@marina101902 Prendi Lattoferrina e colostro essens ti passa io ho avuto il covid questa estate mi è passato cosi,False,replied_to,prendi lattoferrina e colostro essens ti passa io ho avuto il covid questa estate mi e passato cosi
1465928490985963521,2021-12-01 06:19:22+00:00,fr,"La souche 20 B 
https://t.co/9xmewRrBgS",False,,la souche 20 b
1465928490289532928,2021-12-01 06:19:22+00:00,in,"@rdwulaan Ga meninggal karna covid, meninggal karna sekolah ini mah",False,replied_to,ga meninggal karna covid meninggal karna sekolah ini mah
1465928490050629633,2021-12-01 06:19:22+00:00,en,"@WallStXyz @hodgetwins Cool story. But I had covid, I am unvaccinated and felt nothing. Meanwhile people that are vaccinated have died. Keep pushing that agenda though.  Be a good little lemming.",False,replied_to,cool story but i had covid i am unvaccinated and felt nothing meanwhile people that are vaccinated have died keep pushing that agenda though be a good little lemming
