possibly_sensitive,created_at,lang,tweet_id,text,type
False,2021-11-27 21:13:56+00:00,en,1466153617686159364,EU Commission president suggests for mandatory COVID vaccination throughout the continent - LifeSite https://t.co/yvE22BBj59,
False,2021-11-27 21:13:56+00:00,pt,1466153616390201347,"Canoinhas zera casos de covid, ataque hacker e reabertura do INSS em destaque https://t.co/9JM1Rr0PSs via @» JMais",
False,2021-11-27 21:13:56+00:00,en,1466153614884450310,"@GovMikeDeWine My daughter &amp; I visited NYC last week &amp; appreciated being asked for our Covid vaccine cards &amp; IDs at restaurants, shops, &amp; especially at the 911 Memorial Museum. The process was very easy &amp; efficient, compliance was 100% of the thousands of visitors. 

An amazing trip! 👍🏻🍎",replied_to
False,2021-11-27 21:13:56+00:00,es,1466153614460829705,No todos están de fiesta en EEUU: la precariedad alimentaria es mucho mayor que antes del Covid https://t.co/FF0wxYmn97,
False,2021-11-27 21:13:56+00:00,pt,1466153614435618822,"CONTRA A COVID-19: João Pessoa imuniza população com D1, D2 e D3 nesta quinta-feira em postos funcionando até 22h - https://t.co/HHYZSHzhlS https://t.co/sU1UeBApoy",
False,2021-11-27 21:13:55+00:00,en,1466153612934066186,"Small gripe, but COVID has denied me my daughter’s first two nativity performances in person. Looking forward to finding a device with a USB port for the 2021 vintage",
False,2021-11-27 21:13:55+00:00,en,1466153612522835968,@discoball2000 I think the winter factor is real. Any kind of covid or respiratory illness is a bigger worry heading into their winter. And their media is nuts anyway.,replied_to
False,2021-11-27 21:13:55+00:00,es,1466153612497887237,"La dirección del Sistema Penitenciario informó que hasta la fecha al menos 11 mil privados de libertad tienen el esquema completo de vacunación contra el coronavirus.
#LaPrensaSecuestrada 
https://t.co/AD8kfk3f1p",
False,2021-11-27 21:13:55+00:00,en,1466153611638026242,@KingJames Covid Bron,replied_to
False,2021-11-27 21:13:55+00:00,en,1466153610522378249,"@DailyCaller If there is no test that Deciphers between Covid &amp; the flu how could they possibly know this is actually the variant ?

#WakeUpAmerica",replied_to
False,2021-11-27 21:13:54+00:00,en,1466153609310134297,@burgsey2 @MarcScottEmery My friends father passed away last year from heart disease. He was dealing with if for several years and his heart finally gave out. The Drs said that he died of heart failure but 2 days later they said he died of Covid. He did not have Covid as he was tested weekly for it.,replied_to
False,2021-11-27 21:13:54+00:00,en,1466153608035110926,1st US case of COVID omicron variant confirmed in California https://t.co/GzRyTgm0yw via @Yahoo,
False,2021-11-27 21:13:54+00:00,en,1466153606143434764,This has to be good news :-) https://t.co/eG6FJrq31K,
False,2021-11-27 21:13:53+00:00,en,1466153604516139009,@KingJames he doesn’t have covid,replied_to
False,2021-11-27 21:13:53+00:00,en,1466153603534450689,"@GavinNewsom If you truly cared about Covid, we would not have an open Southern border. You hypocrite!",replied_to
False,2021-11-27 21:13:53+00:00,en,1466153602284666890,"All this Covid shit is basically X-Men origin prologue, right?",
False,2021-11-27 21:13:53+00:00,en,1466153602175713287,Tested negative for COVID and Flu. Thank goodness.,
False,2021-11-27 21:13:53+00:00,pt,1466153601596801026,paro com essa coisa de variante em covid quero viver meu terceirão completo,
False,2021-11-27 21:13:52+00:00,en,1466153600900636672,"@Gaz_White See even if that was the cause, the % of it linked to covid or vaccinations etc is so small

I dont get into debates with people because you're entitled to your own opinion but every single medication has aide affects",replied_to
False,2021-11-27 21:13:52+00:00,en,1466153600657334273,@KingJames Ik you don’t got covid they don’t wanna see you win.,replied_to
False,2021-11-27 21:13:51+00:00,en,1466153595909279747,"Something I think everyone forgets.
PS
So is the flu, aids, Sars...

Covid is a generic name for a virus that can jump species and its main trait is mutation. https://t.co/MI848EQl4s",quoted
False,2021-11-27 21:13:51+00:00,en,1466153594441273345,@PeopleTransit is joining labor in demanding immediate relief to those most impacted by COVID in the AC Transit District - frontline transit workers. Join us at the rally! RSVP here: https://t.co/4reKGdkzRF (8/8),replied_to
False,2021-11-27 21:13:51+00:00,en,1466153594411958278,el dia 23 ve la bestie de ma mare dels statesss que l'any passat x covid no van vindre im so fucking excited but also haha i swear a lot in english so once again lets pray she doesnt say anything about me saying swear words every two sentences &lt;3,
False,2021-11-27 21:13:51+00:00,en,1466153594172760071,"@JJ83874182 @therealbrh @MeghanMcCain What about antibody’s from contracting COVID? Do you not agree that the antibody from inoculation and natural antibodies are not the same? So if the government decided that everyone should take a vaccine that slowed population growth, would you take it?",replied_to
False,2021-11-27 21:13:51+00:00,en,1466153594055540738,@rangermonk1 @CeciliaGlennon Some tests had such a high false-positive/false-negative rate that it would be tough to know if it was Covid or Flu.,replied_to
False,2021-11-27 21:13:50+00:00,es,1466153592436494337,"@albaa_tomlinson pq les ha salido de los huevos a la agencia dicen q por el covid, se han ido a París por interés, lo único q quieren es dinero Paris es mucho más rico q España, pero en París con el covid están peor q en España, y ahora me han quitado la única oportunidad q tenía y mi ilusión",replied_to
False,2021-11-27 21:13:50+00:00,en,1466153591526379525,"so market dropped sharply today amid first U.S. confirmed case of omicron Covid variant. what kind of reason is this. did the market not expect this variant to reach the US.

#OOTT $AAPL $CRM $TSLA $FB",
False,2021-11-27 21:13:50+00:00,en,1466153591295590403,"@ProfKarolSikora It’s horrendous
I unfortunately had some bleeding, managed by standing in surgery reception see a doctor, who after checking said this is red flagged but due to covid may be 6 weeks to see consultant !!
So I paid to go privately as can’t wait !
Seeing consultant tomorrow!",replied_to
False,2021-11-27 21:13:50+00:00,en,1466153590230118401,AC Transit received $280 million in federal COVID relief funds but they have yet to offer frontline workers any hazard pay (5/8),replied_to
False,2021-11-27 21:13:50+00:00,en,1466153590184161286,"@GoldaGreen1066 It's all fear mongering.
COVID is the best crisis for the rich and influential to gain more control and accelerate the wealth transfer",replied_to
False,2021-11-27 21:13:50+00:00,en,1466153589827518467,"@WorldClown3 @KGWNews In a White House news briefing, Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, said the case was in an individual who traveled from South Africa on November 22 and tested positive for Covid-19 on November 29.",replied_to
False,2021-11-27 21:13:49+00:00,en,1466153587998740482,"@atrupar Joe Biden is a 77 yr old man. He is in the high risk group. If Trump infected him during the debate, Biden could have either contracted Covid, thus effectively ending his campaign or ensured fatal illness that ended his life.",replied_to
False,2021-11-27 21:13:49+00:00,en,1466153587956977666,@parisshillton1 Bill gates covid vaccines,replied_to
False,2021-11-27 21:13:49+00:00,en,1466153587638255623,"@MeckOtter @Angry_Staffer the actual number is probably less since you can't explain why so many americans who are not in risk groups have ""died from covid"" while this has not happened in other countries",replied_to
False,2021-11-27 21:13:49+00:00,en,1466153587487166476,Smart Kid Spits Truth About COVID and the Vaxx Mandates https://t.co/iKJnOIk58Q,
False,2021-11-27 21:13:49+00:00,en,1466153587306811399,@charliekirk11 Every person I know that has tested positive for COVID in past month has been jabbed? What in the hell is going on? This does not meet standards and requirements to be considered vaccine. No wonder Biden mandates are getting shot down in court.,replied_to
False,2021-11-27 21:13:49+00:00,en,1466153586610556930,I’m so damn sick of covid!,
False,2021-11-27 21:13:49+00:00,en,1466153585155182596,Polish Anti-Vaxxer Leader Dies From COVID | Crooks and Liars https://t.co/0PVAWHpJoz,
False,2021-11-27 21:13:48+00:00,en,1466153584286961665,"@Patrici46824123 @Martin_AlmaAzul @GeorgeMonbiot I don't accept that.

The right (Yes, the Tories.  On the right.) have undeniably capitalised on Covid for any number of reasons - Including what I outlined.

While you're busy moaning about masks - The blue rosette brigade are quietly preparing muzzles.

Deadest of dead cats.",replied_to
False,2021-11-27 21:13:48+00:00,en,1466153583632691205,Johnson under growing pressure over No 10 parties during lockdown last year https://t.co/BZTbx6mWic,
False,2021-11-27 21:13:48+00:00,en,1466153583116701702,@steeztalkscrap Covid but worse,replied_to
False,2021-11-27 21:13:48+00:00,en,1466153582370172938,Omicron variant identified in U.S.: First case of covid-19 linked to new variant found in California https://t.co/Ik8hauaNKV,
False,2021-11-27 21:13:48+00:00,en,1466153582160453646,This pandemic is not over yet.  Continue to be vigilant about the information you receive regarding Covid-19. Stay safe !,
False,2021-11-27 21:13:48+00:00,en,1466153581954977795,@KingJames THEY GAVE YOU COVID LEBRON,replied_to
False,2021-11-27 21:13:48+00:00,de,1466153580235272193,"@escoreal2 @Afelia @stefanriesterer Nein, Immunität durch Infektion lässt ebenfalls nach, aber mit Risiko schwerer Verlauf, Long Covid, Diabetes, etc.",replied_to
False,2021-11-27 21:13:47+00:00,en,1466153580075917317,If one more ancient fuck tells me to wear a mask over my nose their about to realize COVID isn’t the immediate confuckingcern.,
False,2021-11-27 21:13:47+00:00,en,1466153578901430275,@Bailey_1972 @kayleighmcenany Vaccines given to the US &amp; the world in less than 9 months by Trump Admin. DEMS are eating their guts out from inside cause Trump made it happen not them. Never mind that our country was saved and spared more lives. Covid Virus is symbolic of hate from the left toward Americans.,replied_to
False,2021-11-27 21:13:47+00:00,en,1466153578779742210,"@SocialistFT @cathmckenna Gutting services, ignoring infrastructure that needs to be updated

Letting covid kill off poor people, especially the elderly and people with disabilities

Raising taxes on us, giving tax breaks to the wealthy

Underfunding healthcare during a pandemic and letting it collapse",replied_to
False,2021-11-27 21:13:47+00:00,tr,1466153578263990280,@drfahrettinkoca Yeter sağlık emekçilerine cektirdiginiz çile! Kimsenin uğramadığı sorumluların yöneticilerin odalarından çıkmadığı zamanda yoğun bakımlarda burun buruna hemşireler baktı covid hastalarına! Herkes haddini bilecek! Hakkımız olanı vereceksiniz! #SağlıkcınınOyuYok https://t.co/iBxe7R0pLp,replied_to
False,2021-11-27 21:13:47+00:00,en,1466153577408249863,"@DarlaShine @MissySpr And vaxed who get covid, dont aquire ANY natural immunity as tcells won't learn how to fight ALL the proteins etc of covid: as tcells DO for all viruses. Exceptions like HIV attacks tcells directly. The human body has 6% of its dna dedicated to instructions on fighting viruses https://t.co/jNq9nihXGP",replied_to
False,2021-11-27 21:13:47+00:00,und,1466153577014038528,@SFliop https://t.co/ez7U5YBLT9,replied_to
False,2021-11-27 21:13:47+00:00,en,1466153576846217216,"I have an alternative theory about YouTube turning off dislikes. Sure, corps are probably part of it, but I also noticed any Covid news that was put on the front page would be downvote-bombed. Perhaps there was gov/internal pressure to avoid democratised truth?",
False,2021-11-27 21:13:47+00:00,es,1466153576619728899,"@feralayo @CristhianRS Droga en avión Pdte Fujimori, lo vacaron? esto es un delito.
Pdte Bolsonaro Brasil, no cumple protocolo Covid pq ""no le dá la gana"", y no presentan vacancia?
Trump mandaba a la ""M"" a la prensa y terminó su mandato.
Simple: NO ES DEMOCRACIA SINO ANTIDEMÓCRATAS q QUIEREN IMPONERSE.",replied_to
False,2021-11-27 21:13:47+00:00,en,1466153576552701960,"@NickFerrariLBC I’ve had 2 COVID jabs fatty, so I’m definitely not an anti vaxxer, but I do worry that your glutinous lifestyle will be a threat to me and my family’s safety. Make sense??",replied_to
False,2021-11-27 21:13:47+00:00,en,1466153576414289928,@JNJD42 @JonathanPieNews What virus? I still haven’t met anyone who knows anyone who has died of just covid related illness.,replied_to
False,2021-11-27 21:13:47+00:00,pt,1466153576242237442,"o instagram deveria dar a opção de denunciar comentários fake news sobre a covid, só em uma publicação eu vi uns 30 comentários assim",
False,2021-11-27 21:13:47+00:00,en,1466153576196042753,@mikejbabcock Not even the Covid tests are accurate 😂😂😂 Fauci a fraud yeah let’s believe in Science haaa what a joke for all you who listen to Biden,replied_to
False,2021-11-27 21:13:47+00:00,en,1466153576120475652,"Some top NYC private schools now mandating COVID-19 vaccines for al... (New York Post)

Some of the city's most exclusive private schools are leading the charge in mandating COVID-...

Add your highlights:
https://t.co/m2NwbbSqzE
 #Education",
False,2021-11-27 21:13:46+00:00,en,1466153575713812480,@Kelly_K_9 I lost mine for almost 3 months after I had covid. Life is pretty boring when you can't taste or smell anything. On another note you can just buy some cheap ass liquor and get drunk for cheap tomorrow night lol.,replied_to
False,2021-11-27 21:13:46+00:00,cs,1466153575432826886,"Už si tady někdo nechal udělat test na COVID, kde vám řekli, jakou variantu máte? https://t.co/lUrfXvjcwP",quoted
False,2021-11-27 21:13:46+00:00,en,1466153574916931593,"1st case of #Omicron reported in California #WeHaveSeenThisBefore #coronavirus 

https://t.co/xWj7oTSZz9",
False,2021-11-27 21:13:46+00:00,en,1466153574828675072,@Breaking911 I assume both Psaki and Doocy read the Wall Street Journal's recent Opinion piece about this very topic. She was ready to be asked about it.  https://t.co/OW7Bdff5bR,replied_to
False,2021-11-27 21:13:46+00:00,es,1466153574442934273,"GOL de Faes para el Reims. De cabeza, remate a la salida de un córner. El primer remate entre palos del equipo de Òscar García, hoy baja por COVID. Min53 OL 0-1 Reims. #Ligue1",
False,2021-11-27 21:13:46+00:00,en,1466153573591494656,@tonyrafferty @mozartspig How is she anti covid treatment is she got the treatment?,replied_to
False,2021-11-27 21:13:46+00:00,fr,1466153572706488327,@VeritesVerite @MCarazol @LoThOdes @enide @CarneDeTwit @ClaireJardin1 @f_philippot @UPR_Asselineau Muriel n’a plus la lumière à tous les étages. Elle nous fait un Covid long. Les 2 seuls neurones qu’elle avait se sont collés et font disjoncter tout le reste. La pauvre 😨,replied_to
False,2021-11-27 21:13:46+00:00,en,1466153572685557778,@jimkarahalios @NewBlueON Would new blue put forward legislation to prevent employers from mandating covid vaccines?,replied_to
False,2021-11-27 21:13:46+00:00,en,1466153571896987656,"""Every day we hold off more cases entering our country, the more time we have to learn and prepare,"" Premier Doug Ford said. https://t.co/wX7bGb1FPM",
False,2021-11-27 21:13:45+00:00,en,1466153571670495241,"@BlackNotAfrican @PeteMoxon @BarbieNexxtDoor If this is your take, then you would admit people who catch Covid are also having this done to them by the live virus. So it’s eventually going to happen to you either way. 

Except it isn’t because that’s not how mRNA works.",replied_to
False,2021-11-27 21:13:45+00:00,und,1466153570630357002,https://t.co/z7uWp03kC4,
False,2021-11-27 21:13:45+00:00,und,1466153570487705607,https://t.co/9sJf4UGaxe,
False,2021-11-27 21:13:45+00:00,en,1466153570479357961,"@tanebut1 @OnlyTalkingSen1 @Groomister @Gethsemane65 @BBCNews Someone who has ""is that true or did you see it on the BBC?"" as their avatar is possibly not someone I'd trust to present actual scientific evidence.

Also - you're supposed to try to be 2m away from someone, so if their mask prevents covid being dispersed, that's all the better.",replied_to
False,2021-11-27 21:13:45+00:00,en,1466153570345099265,@FPWellman No wonder he was so anxious for Chris Christie not to blame him for giving him COVID. I wonder if Christie knew during his recent rehabilitation tour that Trump had tested positive,replied_to
False,2021-11-27 21:13:45+00:00,en,1466153570059837442,"Mayor Bill de Blasio said New Yorkers should get their boosters as omicron and holidays near: ""This is the time."" https://t.co/DzUO29z1yT",
False,2021-11-27 21:13:45+00:00,en,1466153569627914249,The COVID psyop makes the 9/11 psyop look like some kiddie amateur shit,
False,2021-11-27 21:13:45+00:00,en,1466153569237835785,@TomiLahren If you were concerned about health and safety you wouldn't be trying to score political brownie points by being the Ugly Troll Queen of COVID deniers.,replied_to
False,2021-11-27 21:13:45+00:00,en,1466153567765635074,@athepub @SkyNews Yet a lot more have died from Covid! What’s your point?,replied_to
False,2021-11-27 21:13:44+00:00,en,1466153567509696519,"@SlurBrand @dgblack87 @BraveSirRobin05 @Gethsemane65 @BBCNews I've not read the article you cited, but have you taken into account that 'flu viruses are truly airborne, whereas Corona viruses are only ""airborne"" within an aerosol.

There's mask research specific to COVID. Even a meta analysis. Why haven't you cited those?",replied_to
False,2021-11-27 21:13:44+00:00,en,1466153567409029124,"@cdbosh @DalphonMy @johnEld17210991 @Shathcock6 @RevSamrah @jasimanski Another coincidence

https://t.co/OKm678vr48",replied_to
False,2021-11-27 21:13:44+00:00,fr,1466153566352064513,"Chez ROUFIOL le COVID c'est porté sur le cerveau, pas sur les poumons !",
False,2021-11-27 21:13:44+00:00,en,1466153566058344453,"spewing their aerosol germs out in public and not even bothering to cover their mouths with their hands.  Its not just men, who I always expect to see acting like pigs since the ones I see are wealthy.  But entitled women too?  What happened to manners not to mention Covid.",replied_to
False,2021-11-27 21:13:44+00:00,en,1466153564854788096,Has anyone modeled how many more people would have died if the initial emergence of COVID had had the R0 of Delta instead of the original virus,
False,2021-11-27 21:13:44+00:00,fr,1466153564796071950,@mtille @covid_ch @CoronaZeroCH Ça craint tellement!,replied_to
False,2021-11-27 21:13:44+00:00,en,1466153563642597376,Nearly 26 percent of the patients hospitalized with the coronavirus in Connecticut are fully vaccinated. https://t.co/WJ7IyArNXl,
False,2021-11-27 21:13:43+00:00,en,1466153562942185477,@Misopogon Do the windows at Lucas Oil stadium open? They should open them because of the COVID,replied_to
False,2021-11-27 21:13:43+00:00,en,1466153561931366400,"They named the new Covid strain after a Superman villain, they just playing around now",
False,2021-11-27 21:13:43+00:00,es,1466153561352458246,Federación Médica Venezolana: 850 profesionales de salud fallecieron por covid https://t.co/jnSgVcCkDC,
False,2021-11-27 21:13:43+00:00,nl,1466153561176354820,"LIVE | Eerste militairen opgeleid om GGD te helpen, ‘Trump had Covid tijdens debat met Biden’ https://t.co/XPmH1Wnhqw",
False,2021-11-27 21:13:43+00:00,tl,1466153560802955269,"@beonjjaebanggg beh covid, takpan mo bibig mo beh..",replied_to
False,2021-11-27 21:13:43+00:00,en,1466153560614264842,The 'conspiracy theorists' have been spot on on what covid is all about it.  It is time we show them the respect they deserve.,
False,2021-11-27 21:13:43+00:00,en,1466153559473405953,@RNBreakfast Your tweet was quoted in an article by The Guardian https://t.co/HWO7ct5INe,replied_to
False,2021-11-27 21:13:42+00:00,de,1466153558810710022,"@DrNathanCole @sabi_ri @restlax @Hosenmaus1 @WolfmannotJack @threepwood1990 @bundesalex @realB11529 @almicka @19CherryB97 @dzdwidv ...und zwar wegen ungewöhnlicher Müdigkeit.

""What brought them to the surgery was this extreme tiredness,"" she told AFP, adding that the patients had mild muscle aches, a ""scratchy throat"" and dry cough.

https://t.co/jOifDaCi6k",replied_to
False,2021-11-27 21:13:41+00:00,en,1466153554624798731,@ZASaunders Just got back from holiday and some of mine were put to their only legitimate use - to secure the suitcases and make them easy to spot on the carousel. It took me a while to relocate my stash post-covid!,replied_to
False,2021-11-27 21:13:41+00:00,en,1466153554436141057,Covid booster done! https://t.co/aHyOU3sIdz,
False,2021-11-27 21:13:41+00:00,en,1466153553177845766,"Wendy Williams after having caved to getting the vaccine is now too sick to come back to her own talk show due to ""breakthrough"" Covid case....did they threaten he job so she caved???? https://t.co/n5dFeGX0Ph https://t.co/DplwTkSsGa",quoted
False,2021-11-27 21:13:41+00:00,en,1466153551495929863,"Don't have nightmares!
https://t.co/pwEkTbUw7k https://t.co/1Fez40xDEe",quoted
False,2021-11-27 21:13:41+00:00,en,1466153551219113990,@TheCockneyTurk @Wrightyyy101 More covid patients in hospital atm have had the vaccine so they should pay?,replied_to
False,2021-11-27 21:13:41+00:00,en,1466153551001010185,@CDBeckett Develop and build our biomedical science student community. Bring students together and reconnect. Bridge distances that Covid has inadvertently created in our courses. #ibmschat Network and get back into schools to promote the profession.,replied_to
False,2021-11-27 21:13:41+00:00,es,1466153550979866625,@Beleenfdez__ No será covid,replied_to
False,2021-11-27 21:13:40+00:00,fr,1466153549511987210,"@le_Parisien Resumons, le covid existe bel et bien.",replied_to
False,2021-11-27 21:13:40+00:00,de,1466153548597665800,"Francesco Paolo #Figliuolo: Kampf gegen Covid im Tarnanzug
https://t.co/Zt4PM7COl5",
False,2021-11-27 21:13:40+00:00,en,1466153548329062402,@LetSchottyCook @tkfankosdff @Breaking911 Isn't high blood pressure a danger sign for covid?,replied_to
False,2021-11-27 21:13:40+00:00,en,1466153547687464975,Fauci Says COVID Tests For Illegal Immigrants Is “Different Issue” Than ... https://t.co/XfiYXdr1gO via @YouTube,
False,2021-11-27 21:13:39+00:00,en,1466153545477074946,"#covid it's amazing to think that before Bill Snakes got involved, vaccines were a loss leader for Pharma. Now they are the cash cow, not to mention all those meds for adverse effects. Bill once bragged he made 200 billion from 20 billion with a vaccine. F*cker.",
False,2021-11-27 21:13:39+00:00,en,1466153544474664961,"Despicable and indefensible approval of Merck’s dangerous COVID drug

FDA refused to consider approval of cheap, safe, and effective repurposed drugs for 20 months-despite mounds of evidence vouching for their efficacy and safety.  https://t.co/LtaZzSpr7u",
False,2021-11-27 21:13:39+00:00,en,1466153544315199495,"This thing is becoming too much. 

60% chance it's covid https://t.co/H9nvgJ67OM",quoted
False,2021-11-27 21:13:39+00:00,en,1466153544172589061,"""Every day we hold off more cases entering our country, the more time we have to learn and prepare,"" Premier Doug Ford said. https://t.co/PlojOvLk4S",
False,2021-11-27 21:13:39+00:00,en,1466153543644200972,"@james_e_baldwin @alison_turner @ProfGrahamMoore ... whereas this year,I've just been to a carol concert, I've been able to hug my loved ones, next week I can go to a friend's funeral... Vaccines have taken the sting out of Covid, and it feels very different. Though defo the response to Omicron has been a bit of a damp squib!",replied_to
False,2021-11-27 21:13:39+00:00,en,1466153542763356163,"@iangordon1959 To be honest Ian, I think the public have covid fatigue and the SOP is basically 2019 regs unless you’ve got a cough. That’ll open up access and increase PCR which is the ultimate treasury goal. Only thing that’s going to limit it is 1m distancing so you can’t cram waiting room.",replied_to
False,2021-11-27 21:13:38+00:00,en,1466153542100471810,@BrianKarem I’m doing my best to escort COVID of the center stage.,replied_to
False,2021-11-27 21:13:38+00:00,en,1466153542092263424,Ghana detects Omicron Covid-19 variant cases including one linked to Nigeria  https://t.co/DD8a0QMjVD,
False,2021-11-27 21:13:38+00:00,pl,1466153541438001152,"@Benko57 @_Elzbieta_M_ Wiem o tym. Kiedyś słuchałam w internecie wypowiedzi dr Bodnara o leczeniu amantadyną.
Nie stwierdzono żadnych skutków ubocznych, a wszelkie zmiany, które powoduje Covid - cofnęły się.
Jedynym warunkiem jest jak najszybsze rozpoczęcie leczenia.
Skutkiem są badania kliniczne.",replied_to
False,2021-11-27 21:13:38+00:00,pt,1466153540074840065,medo dessa minha gripe ser covid pq to tendo falta de ar e muita dor no peito,
False,2021-11-27 21:13:38+00:00,en,1466153539038818307,HEALTH: Natural COVID immunity does not outshine vaccination benefits https://t.co/6DGLJG5okT,
False,2021-11-27 21:13:37+00:00,es,1466153538250289155,"estoy harto del COVID, ya no le tengo ni miedo ni interes, variante Delta, Beta, Gama, Alfa, Pokemon, seguire vacunandome lo necesario para salvar esta compañia",
False,2021-11-27 21:13:37+00:00,en,1466153537801318400,"COVID-19: HKPR reports 35 active cases; outbreaks at Brighton farm, Minden school bus route https://t.co/dkrSWgJ73L https://t.co/7ctMhk1uqG",
False,2021-11-27 21:13:37+00:00,en,1466153537701027842,"Omicron COVID-19 variant: First U.S. case reported and other updates
https://t.co/2AQ13mB7vb

#coronavirus #c:storyboard #publichealth #africacoronavirus #news",
False,2021-11-27 21:13:37+00:00,fr,1466153535716868114,@realmarcel1 Il nous a dit que sa fille l’avais contaminée au Covid 19 - quelques jour après c’est son Secretaire adjoint qui décède d’une mort subite ! 🤔🤔,replied_to
False,2021-11-27 21:13:37+00:00,en,1466153535683313666,"Facebook owner Meta Platforms Inc said on Wednesday it had removed accounts used by an influence operation originating in China that promoted claims of a fake ""Swiss biologist"" saying the United States was interfering in the search for COVID-19's origins.

$FB $META",
False,2021-11-27 21:13:37+00:00,en,1466153535519825921,North Dakota again urges COVID-19 vaccination as more countries identify omicron variant cases https://t.co/2HSYQH29bl,
False,2021-11-27 21:13:36+00:00,tr,1466153533670109193,@obiwancoin Daha covid basladigi senede 60k lardaydi hey gidi gunler,replied_to
False,2021-11-27 21:13:36+00:00,en,1466153532965351426,"Dr @ClarissaGiebel was our next presenter for #IPACongress21 -Day 4 with her program ""Are visits allowed? The impact of the COVID-19 pandemic on care home visitation and care delivery in the UK""
#research #makingadifference #caregiving
#COVID19 #pandemic https://t.co/SLhvNjeZgO",
False,2021-11-27 21:13:36+00:00,en,1466153532747358211,"The #Jets have activated WR Denzel Mims off COVID-19 reserve list, per source. #NFL https://t.co/ipmftBdGDH",
False,2021-11-27 21:13:36+00:00,und,1466153532411760646,@flaquet1 @TaraBleiz @florquin_sylvie @Dalipas https://t.co/9XqGFFZkML,replied_to
False,2021-11-27 21:13:36+00:00,de,1466153531723993094,@Milvus84 @LotharBirkner @L_Bednarz Covid ist ebenfalls gefährlich und 50 DM waren damals eine Menge Geld.,replied_to
False,2021-11-27 21:13:36+00:00,en,1466153531296169987,"SO Troy Deeney Is The Half Time Guest At Watford Tonight ""We've got Covid [The Pandemic], Everyone Is Fucking Miserable, So Lets Have A Good Time."" Also Saying ""I'm Old Fat And Enjoying Myself"" Maybe Lose Some Weight And Score Some Goals Yeah????💙 #BCFC",
False,2021-11-27 21:13:36+00:00,es,1466153531103137792,"@HudymaJavier @Silver_Ghost07 @estersofia @CFKArgentina Además, si había casos de covid, se cerraba el curso solamente, el resto, a clases! Otro mundo.",replied_to
False,2021-11-27 21:13:36+00:00,fr,1466153530755096577,@farfadoc Enfin la je parlais des fermetures d’ecole pour cas covid qui nous obligent a garder nos gamins sans solution de rechange (ce qui n’était pas le cas au moment des confinements),replied_to
False,2021-11-27 21:13:36+00:00,en,1466153530297831436,"Remember when they was saying don’t wear ya mask on ya neck, cuz ya neck was exposed to covid and u could give urself covid from puttin ya mask back on 😭😭😭",
False,2021-11-27 21:13:35+00:00,en,1466153529891078162,"Congratulations Maureen. I was thinking of my mum-in-law today, thinking of the time I lost to be with her. She died March 2020 of dementia, alone in a care home. Thanks to this Government and Covid! @WASPI_Campaign @rosaltmann https://t.co/5Gx2liyDo6",quoted
False,2021-11-27 21:13:35+00:00,es,1466153528607395841,"La proliferación de la variante Omicron de Covid-19 pone en duda si el confinamiento tendrá un fin próximo, confirmando así lo expuesto por Bad Bunny en ""Yonaguni"": ""y empezar el 2023 bien cabrón / contigo y un blunt"". En este ensayo detallaré la relación entre la política epidem",
False,2021-11-27 21:13:35+00:00,es,1466153527852486658,@El_Universal_Mx Qué lástima que @lopezobrador_ sea un viejillo terco y exponga a la gente tonta a que se propague la ola de covid con eventos estúpidos como este,replied_to
False,2021-11-27 21:13:35+00:00,en,1466153527823126537,"Doug Ford applauds new COVID-19 travel restrictions, says more discussions with feds to be held https://t.co/PDpXadc3sS https://t.co/fsM49eqVeY",
False,2021-11-27 21:13:35+00:00,es,1466153526988521473,Vacunas contra el COVID-19 ¿Tienen efectos a largo plazo? https://t.co/ypPLlbSU87,
False,2021-11-27 21:13:34+00:00,en,1466153525025595394,"#boristhebutcher and his legacy of death!☠

@NHSuk #BorisBacklog!

@Conservatives will never be forgiven. @UKLabour slashed waiting times to lowest levels EVER. They established Cancer Guarantee!

@David_Cameron allowed austerity to start NHS destruction

https://t.co/9536GiTmIi",
False,2021-11-27 21:13:34+00:00,en,1466153524602060805,"@sksknwldg @cbeckj @Livebythecreed5 @Burkie716 @RepSwalwell God spoke to me DNA. I educated my self on how mRNA is made from human DNA. Spoke to my vaxxed friends, who had the vaxx, but did not know. Then there is No taste &amp; smell being Ebola symptom. HIV is virus that causes disease AIDS. Coronavirus is virus that causes disease COVID-19",replied_to
False,2021-11-27 21:13:34+00:00,en,1466153523809292292,@ThePhoenixEnig1 I like styxhex but I def agree with you on the covid stuff cory,replied_to
False,2021-11-27 21:13:34+00:00,en,1466153523796758539,As if it’s not stressful enough getting covid and having a sick child with covid and a toddler whose desperate to cuddle - All my contacts have been sent two texts from nhs trak and trace telling them they do and then another saying they don’t need to isolate.,
False,2021-11-27 21:13:34+00:00,en,1466153523482173448,Maybe it’s not purely COVID related https://t.co/vOVBaswtB2,quoted
False,2021-11-27 21:13:34+00:00,en,1466153523419119619,@Teslaconomics Last time COVID hit legacy auto got decimated and Tesla had relative outperformance by miles. This new variant is super bearish for Tesla. Definitely wont accelerate industry consolidation or enable Tesla to gain market share at all,replied_to
