tweet_id,lang,possibly_sensitive,created_at,text,type
1465805127781175302,en,False,2021-11-30T22:09:10.000Z,How many Hulk smashes does it take for Black Widow to cu- https://t.co/iZ2bHTYnvi,quoted
1465804766789914630,en,False,2021-11-30T22:07:44.000Z,mcu be treating hawkeye and black widow like they was fuckin or something,
1465804721097408512,en,False,2021-11-30T22:07:33.000Z,"2021/11/30
&gt;&gt;&gt; New Balls Arrived!!! &lt;&lt;&lt;

Sword Blaster V3
Black Widow Legend Solid
Taboo Solid
Power Torq Jet Black https://t.co/EHcFGfMkdL",
1465804596870328320,en,False,2021-11-30T22:07:03.000Z,@AquamAnder I'm surprised Black Widow held the 2021 record and not Shang chi given how people seemed to think it made loads more money because everyone watched Black Widow on D+. I'd have though that bore out somehow. I guess not.,replied_to
1465804386895118340,en,False,2021-11-30T22:06:13.000Z,if black widow came out right after civil war in 2016 i would appreciate it more,
1465804315231199232,en,False,2021-11-30T22:05:56.000Z,"""Black Widow Man"" lmfao okay https://t.co/WYSNbkMUdz",quoted
1465804079272275971,en,False,2021-11-30T22:05:00.000Z,"Nov 30th 1985 #RoughCutt released their debut album ""Rough Cutt"" #TakeHer #KidsWillRock #BlackWidow #DressedToKill #HardRock 

Did you know...
The song ""Take Her"" was co-written by Ronnie James Dio. The songs ""Dreamin' Again"" and ""Black Widow"" were co-written by Wendy Dio. https://t.co/KjJXj9zyRj",
1465803578451374092,en,False,2021-11-30T22:03:01.000Z,@Larkistin89 I am actually enjoying it. The last marvel I tried to watch and I had to turn it off was Black Widow. Just wasn't for me,replied_to
1465803383827218437,es,False,2021-11-30T22:02:14.000Z,"@DylanAckles @SrtoBravo_ 1. Loki
2. Black Widow
3. Capitán America

pero creo q cambiará fijo",replied_to
1465803312469622784,en,False,2021-11-30T22:01:57.000Z,"@TheZeebe @BingeWatchThis_ @Fandango Eternals, Shang-chi and Black Widow couldn't do that.",replied_to
1465803231871873028,en,False,2021-11-30T22:01:38.000Z,"Not sure if I went to a movie in 2020, but I did go see Black Widow earlier this year. #2 is going to be Spider-Man #NoWayHome . Feels weird not having saw Eternals, Shang-Chi or anything on Disney+ though.",
1465803164288958475,en,False,2021-11-30T22:01:22.000Z,Cocktail Recipe: Black Widow Margarita. #DetroitDrinks https://t.co/kxNc9ImYX1,
1465803078930771971,en,False,2021-11-30T22:01:01.000Z,New Trailer For Black Widow https://t.co/SJXJPwcC3h via @Karlwrites,
1465802758427131907,en,False,2021-11-30T21:59:45.000Z,"Join me to get free gift cards on @Listia! Use code ""BFYTMF"" for an extra 250 PTS. Just got this with my Points, Black Widow (2021 film) HD GOGOLE PLAY (PORTS) https://t.co/zlh1SnEmdp",
1465802691821588482,en,False,2021-11-30T21:59:29.000Z,"@Widows_Web_ ""aha! yeah, ms black widow ma'am, that'd...i'd really prefer that! is he like...okay?"" spidey says, bouncing on his heels.",replied_to
1465802519901360130,en,False,2021-11-30T21:58:48.000Z,@xidaxpcs Black widow,replied_to
1465801945533140993,en,False,2021-11-30T21:56:31.000Z,"Actually no, Venom 2 absolutely gets in there over Black Widow, 100%, without a question.",replied_to
1465801869167575047,en,False,2021-11-30T21:56:13.000Z,"BLACK WIDOW CONSPIRACY's debut single, THIS AIN'T NO LOVE SONG, can now be heard on DOING IT LOCALLY w/ Craig &amp; Rob (Saturdays 6pmAEST) &amp; REIGNING METAL (Thurs 10pmAEST) w/ Keith Hiskens on @voxfmillawarra on request

#DebutSingle #music #rock #Radio 

https://t.co/KUx7FrB5y4",
1465801813601316868,en,False,2021-11-30T21:56:00.000Z,"@MegamanRA I did watched Home Alone 3, but that was a long time ago. I was a kid, and I didn’t even know that Scarlet Johannsen (AKA Black Widow) was in this movie!",replied_to
1465801771872260097,en,False,2021-11-30T21:55:50.000Z,"I mean shit I wouldn't even put Justice League in the bottom 5 CBMs.

WW84, Fant4stic, Superman IV, Batman and Robin, and... I guess Black Widow would probably be the 5 worst?

just off the top of my head, I might be missing some",replied_to
1465801583891988480,en,False,2021-11-30T21:55:05.000Z,"THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG can be heard on @OuchYOMH 

A #PODCAST about #HeavyMetal &amp; #RocknRoll with Interviews &amp; more. Listen now via their website at https://t.co/k9jpoJokMu

Song Available Dec 6th

#ThisAintNoLoveSong #DebutSingle #music",
1465801488186626048,ja,True,2021-11-30T21:54:42.000Z,YF-23 Black Widow II ATSF計画でノースロック社がマクダエル・ドグラム社の協力を得て開発した試作戦術機。それまでの米国の戦術機に比べ近接機動性の重視、長刀・銃剣の標準装備など対BETA近接戦闘能力に力を入れている https://t.co/pNuM9GPp,
1465801323710980102,es,False,2021-11-30T21:54:03.000Z,"@ItsMe_our @GabyMeza8 Confirmo eso, paso igual como con Black Widow que fue recontra pirateada",replied_to
1465801309932638212,en,False,2021-11-30T21:54:00.000Z,"THE BLACK WIDOW CONSPIRACY is now on @bandmix

Become a contributor today. We currently represent Australia, Brazil, the United Kingdom &amp; the United States

#BlackWidowConspiracy #TheBWC #bandmix #rock #music #GlobalBandInitiative #BWC4Life 

https://t.co/8Jti0OtNGT",
1465801193783840768,en,False,2021-11-30T21:53:32.000Z,"No Time To Die
Shang-Chi And The Legend Of The Ten Rings
Black Widow
A Quiet Place Part II
Free Guy
F9: The Fast Saga
Godzilla Vs. Kong
Jungle Cruise
(still need to see Eternals, Dune &amp; Venom Let There Be Carnage) https://t.co/zU62SWxxW5",quoted
1465801079388467200,en,False,2021-11-30T21:53:05.000Z,"The Black Widow Conspiracy Presents ""Peace Sells But Who's Buying"" by @Megadeth on @YouTube

Please like &amp; subscribe

#BlackWidowConspiracy #TheBWC #megadeth #PeaceSells #coversong #metal #HeavyMetal #tribute #music #YouTube 

https://t.co/UYPjNK8rW0",
1465801021129592833,en,False,2021-11-30T21:52:51.000Z,Parquet Courts - Black Widow Spider [08:52],
1465800844146880513,en,False,2021-11-30T21:52:09.000Z,someone is watching black widow and they are at the florence “it was real to me” scene,
1465800752555859969,en,False,2021-11-30T21:51:47.000Z,"Black Widow Conspiracy presents COMIN' TO GET YA on #SoundCloud 

Our tribute to #horror #films 

#BlackWidowConspiracy #TheBWC #CominToGetYa #originalmusic #demo #rock #HardRock #HorrorMovies #HorrorFamily #music 

https://t.co/AxQPywbSvC",
1465800746511785989,en,False,2021-11-30T21:51:45.000Z,Second Black Widow Trailer https://t.co/W2JqskDbb5 via @Karlwrites,
1465800606317223948,en,False,2021-11-30T21:51:12.000Z,Black Widow went so crazy idc,
1465800403715514371,en,False,2021-11-30T21:50:24.000Z,"The Black Widow Conspiracy presents TAKE MY HAND on #SoundCloud 

Dedicated to the #MeToo &amp; #SpeakingOut movements.

Our first attempt at #pop #rock 👍

#TheBlackWidowConspiracy #TheBWC #TakeMyHand #originalmusic #demo #HardRock #popmusic #music 

https://t.co/FnVW30uJnk",
1465799892450824192,en,False,2021-11-30T21:48:22.000Z,"ARE YOU READY for the BLACK WIDOW CONSPIRACY on #SoundCloud? 

""We are here to rock you, so don't fight cause you can't resist...""

#BlackWidowConspiracy #TheBWC #AreYouReady #rock #HardRock #originalmusic #demo #music 

https://t.co/l1ip973P1q",
1465799850331709440,en,False,2021-11-30T21:48:12.000Z,The Final Black Widow Trailer https://t.co/LotJWp1Pgy via @Karlwrites,
1465799646350041097,en,False,2021-11-30T21:47:23.000Z,"I don't get the hate for Home Alone 3. I actually like the movie. Plus, the traps are hilarious to see and painful. Oh, and we get the first appearance of Scarlet Johannsen, before she became Black Widow. https://t.co/UPOHZ4VtyT",quoted
1465799209974644737,en,False,2021-11-30T21:45:39.000Z,Finally watched Black Widow...and loved it!! https://t.co/bRhHox6DfD,
1465799171659739138,en,False,2021-11-30T21:45:30.000Z,favourite thing has to be black widow lore being so interesting and rich that productions want to keep adapting but guess who didn’t try????? MARVEL ☠️. anyway this is straight up 10/10 buckynat-esque content i’ll be binging with a smile on my face 😁,replied_to
1465799161027211268,en,False,2021-11-30T21:45:27.000Z,I’m gonna watch Black Widow for the 5th time and no one’s gonna stop me https://t.co/X6n5LZeR6b,
1465799063123734528,en,False,2021-11-30T21:45:04.000Z,black widow is so pretty bruh,
1465799051811692552,es,False,2021-11-30T21:45:01.000Z,¡Una verdadera máquina! https://t.co/Hao3tTZUaW,
1465798871079075850,en,False,2021-11-30T21:44:18.000Z,"We got 2 Widows 
Helen from Shangchi 
and Yelena from black widow 
There must be more!",
1465798843036061708,en,False,2021-11-30T21:44:12.000Z,"Black Widow Conspiracy presents ""Peace Sells But Who's Buying"" by @Megadeth on #SoundCloud 

""What do ya mean I don't pay my bills, why do ya think I'm broke?!""

#BlackWidowConspiracy #TheBWC #megadeth #coversong #PeaceSells #Metal #HeavyMetal #music 

https://t.co/vWyuM3afMG",
1465798538080788493,en,False,2021-11-30T21:42:59.000Z,"I’ll be honest, I’ve been second guessing Black Widow’s placement on my year end movie list but having just rewatched it I take it all back. Movie still rips and is top tier Marvel for me.",
1465798392131604489,en,False,2021-11-30T21:42:24.000Z,"The Black Widow Conspiracy presents ""Dallabnikufesin"" by @Anthrax on #SoundCloud 

Featuring @ChermelP_Music on bass

A song about love lost to the front of a truck

#BlackWidowConspiracy #TheBWC #Anthrax #Dallabnikufesin #music #HeavyMetal #coversong 

https://t.co/uE0PnEGMhy",
1465798319163076611,en,False,2021-11-30T21:42:07.000Z,"Hammer Black Widow Hybrid Overseas 1st Quality Bowling Ball | 15 Pounds 2-3"" Pin https://t.co/fUcyMoDb1i eBay https://t.co/syufV2t3Hw",
1465798093580824580,es,False,2021-11-30T21:41:13.000Z,Yo ya no le tengo fe a marvel porque estaba re emoción por la peli de black widow y al final me pareció 😴,replied_to
1465797267533836290,en,False,2021-11-30T21:37:56.000Z,It’s a new month which mean I’m gonna go rewatch shadow and bone and black widow,
1465797227746672642,en,False,2021-11-30T21:37:46.000Z,"i am not surprised at all lmao

WandaVision and TFatWS actually felt like stories we wanted to be told, and Loki has had a built-in fandom since 2011

Hawkeye feels like he got a show just because Black Widow got a movie, so may as well to give all 6 OG Avengers something. https://t.co/eRc9IJCWOQ",quoted
1465796903975665664,en,False,2021-11-30T21:36:29.000Z,"It's hard to shake the vibe of the show just filling the space, that they want to get to Yelena from Black Widow hunting down Clint but don't have the proper component parts to execute it yet",replied_to
1465796873369780226,en,False,2021-11-30T21:36:22.000Z,"BLACK WIDOW 2004, ISSUE ONE https://t.co/9h4ZwlZeci",
1465796457961771022,fr,False,2021-11-30T21:34:43.000Z,@vicxco Il permet d'introduire le perso de Kate Bishop et oui je suis d'accord sur le fait que faire un film black widow après ça mort c'est complètement débile,replied_to
1465796343839006730,en,False,2021-11-30T21:34:16.000Z,Terrence Howard the last black man with a widow’s peak. Shape ups eliminated them completely from the community,
1465796277640310786,pt,False,2021-11-30T21:34:00.000Z,@ArtoriaLicker nn vai sair pelo que falaram por causa da treta com o black widow,replied_to
1465796214201335808,en,False,2021-11-30T21:33:45.000Z,"Black Widow: Tales of Mediocrity 
https://t.co/b6fRCwtPDM https://t.co/26bmBxL7G3",quoted
1465796172023582726,en,False,2021-11-30T21:33:35.000Z,Black widow man. https://t.co/0r1qJRIPKg,quoted
1465796146086002688,en,False,2021-11-30T21:33:29.000Z,"Black widow man?!?!?
What the hell 😭😭😭😭",replied_to
1465795928963657732,es,False,2021-11-30T21:32:37.000Z,@cristyamortegui Esto de las coaliciones y políticas en Colombia ya nos va deprimir más que la muerte de Iron man y Black Widow. 😢,replied_to
1465795916657577985,fr,False,2021-11-30T21:32:34.000Z,Ça demande une certaine maturité pour réaliser que Black Widow est la boss des Avengers,
1465795782045491202,fr,False,2021-11-30T21:32:02.000Z,@AlixDutailly Mais je vois même pas l’impact que pourrait avoir Hawkeye sur le futur du mcu après jespere me tromper mais quand tu vois qu’en parallèle ils ont attendu que Black Widow meurt pour sortir son film c honteux,replied_to
1465795597848432640,en,False,2021-11-30T21:31:18.000Z,"1. Red Notice 
2. Coming 2 America
3. Black Widow
4. Free Guy
5. Army of the Dead https://t.co/I0u4A5uuUq",quoted
1465795457167159297,en,False,2021-11-30T21:30:44.000Z,@Zakmaster1022 Yeah for sure. Sony/Marvel knows what we want lmao plus outside of Black Widow it's the only Marvel movie of an already established MCU character,replied_to
1465795063808671749,en,False,2021-11-30T21:29:11.000Z,"@Rendy_Jones Black Widow 
Halloween Kills
Ghostbusters Afterlife",replied_to
1465795017931476999,en,False,2021-11-30T21:29:00.000Z,Alice Cooper - The Black Widow https://t.co/m7493OmdAF,
1465794990756478983,fr,False,2021-11-30T21:28:53.000Z,"Whoooo même avec zéro attente, c’est miteux, Black Widow.",
1465794931671416836,en,False,2021-11-30T21:28:39.000Z,“black widow’s a knockout who can knock you out” like you’ve got to be shitting me that can’t be serious https://t.co/TMp9bwwv8Q,quoted
1465794843746222080,en,False,2021-11-30T21:28:18.000Z,Lol didn’t realise Ray Winston of Bet365 fame was the main villain in black widow,
1465794429537722376,en,False,2021-11-30T21:26:39.000Z,black widow https://t.co/ukCwrqrSKE,quoted
1465794426673025025,pt,False,2021-11-30T21:26:39.000Z,@agntromanff como se a black widow ta é no caixão,replied_to
1465794334356344832,en,False,2021-11-30T21:26:17.000Z,"@5hwkeye ""I think we both know the only partner Barton ever had and got on well with was Natalia Romanoff or as you know her Natasha Romanoff aka Black Widow. And after what happened it's easy to realise why he doesn't want another partner. I know exactly who you are, you are Katherine &gt;&gt;",replied_to
1465794298289479681,en,False,2021-11-30T21:26:08.000Z,i want a black widow trilogy.,
1465794073927766020,en,False,2021-11-30T21:25:15.000Z,They have to put me at gun point before I watched Hawkeye or Black widow,
1465794034287489033,en,False,2021-11-30T21:25:05.000Z,"see this is why a I should have watched black widow a long ass time ago, now the Yelena &amp; Hawkeye storyline makes sense",
1465794016428142596,en,False,2021-11-30T21:25:01.000Z,"@TheHamTweets I connect with this, and understand your perspective. I've come to know better than being cynical with these movies, but I do hold them to a standard that I feel is *minimal* given the big budgets &amp; ""all-out"" approach they sell.

Allowed me to forgive things about Black Widow. 👌🏼",replied_to
1465793605352792064,en,False,2021-11-30T21:23:23.000Z,"They called her the Black widow for a reason. Brewing poison an art she adored and the concoction on her nails was more than lethal. 

She bent over and pried the tome from his hand.

""You really shouldn't borrow things without asking. I'm quite selfish with my belongings."" 

-",replied_to
1465793537639739395,en,False,2021-11-30T21:23:07.000Z,Antman anytime black widow sits down https://t.co/csuKM8kNOX https://t.co/2YhgwAt0yl,quoted
1465793425295364096,en,False,2021-11-30T21:22:40.000Z,# Malia J - Smells Like Teen Spirit (Black Widow Soundtrack)#Cover에 홀리다 https://t.co/xnOxJkJN6i,
1465793222798680069,en,False,2021-11-30T21:21:52.000Z,imagine baroness vs black widow as a death battle cast episode https://t.co/xAiiY7cgmA,
1465793173305892866,und,False,2021-11-30T21:21:40.000Z,@Daryamayne تو وایب black widow رو میدی,replied_to
1465792985157754881,en,False,2021-11-30T21:20:55.000Z,"@tex35skillet @getFANDOM @ErikDavis Seeing my theatres compared to when black widow/shang chi/eternals, if any movie is gunna make a billion it’ll be this. Eternals for me on opening day, the screening was empty. But for spiderman I struggled to get seats for the first time since the start of the pandemic",replied_to
1465792959991930880,en,False,2021-11-30T21:20:49.000Z,@MrNiceGuy513 @Seedalicious @GailSimone @SkylerShuler @Great_Katzby @sumter_joshua @Bainst06 @Ceesnation @SuperSuitShow @PoCCulture @UpToTASK Black Widow LOL,replied_to
1465792461771444224,en,False,2021-11-30T21:18:50.000Z,https://t.co/7QLphbU0q7 Disney Boss Bob Chapek Dismisses Any Conflict With Bob Iger In ‘Black Widow’ Hybrid Release With Swipe At Scarlett Johansson’s Suit https://t.co/vQ7ba8WhDj,
1465792456373506056,en,False,2021-11-30T21:18:49.000Z,@hiddlestushie That time Loki made out with Black Widow’s mom,replied_to
1465792426782728202,en,False,2021-11-30T21:18:42.000Z,@616bvckynat why is this kelly’s black widow with stevie and fake james as family,replied_to
1465791918265102337,en,False,2021-11-30T21:16:41.000Z,"Hi I’m Caitlin and you’re watching me fail at motherhood 🍼 LIVE in 15 https://t.co/d8R0fCU3mO with more Sims 4 100 Black Widow Baby challenge  where I have too many babies and too many breakdowns. 
Come play with channel points to name babies and unalive the donors! https://t.co/KpEilrTs2l",
1465791869565161480,en,False,2021-11-30T21:16:29.000Z,#NowPlaying 6:33 - Black Widow ! Tune in right now ! #Rock #Metal #TheVoiceOfRock,
1465791775293988869,en,False,2021-11-30T21:16:06.000Z,@FictionRumble Black widow,replied_to
1465791581043277827,en,False,2021-11-30T21:15:20.000Z,When her expression slipped back into the black widow tho? So sexy of her https://t.co/YEHvkAvJb1,quoted
1465791232567758848,es,False,2021-11-30T21:13:57.000Z,"Recuerdo bien que yo fui a los 2 días que se estreno Endgame, A LOS 2 PUTOS DÍAS y ya tenía spoileada la muerte de Tony Stark, de Black Widow, de Thanos al principio, que una rata salvaba a Antman y que viajaban en el tiempo.",replied_to
1465790919286812672,en,False,2021-11-30T21:12:42.000Z,"Spider-Man the most hyped movie ever⁉️🕷 3M presale tickets were sold for $35M+. 

The record was previously held by Eternals &amp; Black Widow which roughly sold 150K tickets in 24 hours. 

Spider-Man’s '24 hours' sales outsold all the 2021 releases '24 hours' sales combined",
1465790691657887751,en,False,2021-11-30T21:11:48.000Z,"@GamingAge it is also available on the new Atari VCS - which gets MORE challenge modes.

The 2 player is where this game &amp; the newest release Black Widow Recharged really come to life- as you chase a score or challenge- you can revive your friend.

https://t.co/O4HSlGsXuP",
1465790373574234114,en,False,2021-11-30T21:10:32.000Z,need to rewatch black widow  https://t.co/5kDB6ZdDSF,
1465790331556106242,ja,False,2021-11-30T21:10:22.000Z,私はマウスがLogicool G502 Hero、キーボードがRazer Black Widowのオレンジ軸デス。,
1465790039749804039,en,False,2021-11-30T21:09:13.000Z,@J_T_Q_ @FMGaminggg @PlayAvengers Can you help me I need 2 People one black widow and the over mrs marvel,replied_to
1465789796920537095,en,False,2021-11-30T21:08:15.000Z,"I see the dandelions blowing in the wind.
You're a widow wearing an all black dress.
I see your tears running down your face.
You just want to go home and escape.
I'm not there to comfort you. 
I feel terrible leaving you like this.
I don't want you to.
Feel like you're alone...",
1465789772572639243,pt,False,2021-11-30T21:08:09.000Z,tinha uma menina que saiu na minha selfie na sessão de black widow skksksksk ícone,
1465789349329616898,en,False,2021-11-30T21:06:28.000Z,"Tony's Angels.

Black Widow (2016) https://t.co/2QdpZPMayW",
1465789230882250756,ja,False,2021-11-30T21:06:00.000Z,"おはようございます！
■平日英語翻訳（キベ解釈）
🌏The 74-year-old 'Black Widow' killer who murdered her lovers with cyanide
➡️74歳の'黒い瓶'が殺すのは誰 無駄が多かった彼女が共に愛すチャンニデ

Widow？窓じゃないし…画像的に瓶と判断。
murdereは無駄が多い人

https://t.co/BtQSegG814",
1465789007833571333,en,False,2021-11-30T21:05:07.000Z,black widow (netflix’s version) https://t.co/qIUxz7iktC,quoted
1465788989038899201,en,False,2021-11-30T21:05:02.000Z,@C_h_r_i_sXD @PlayAvengers With Hawkeye or Black Widow. :),replied_to
1465788706372075525,en,False,2021-11-30T21:03:55.000Z,"BLACK WIDOW itself is excellent, the perfect film for Natasha Romanoff's overdue spotlight. And in general, the MCU has done a lot of things right.

But holy FUCK did they botch this in pretty much every conceivable way.........

9/9",replied_to
1465788527178887175,en,False,2021-11-30T21:03:12.000Z,black widow natasha romanoff yelena belova ribs lorde disney sisters frozen anna elsa lilo &amp; stitch nani lilo tinkerbell secret of the wings tinkerbell periwinkle https://t.co/XrzqOTGmwG,
1465788498095624195,en,False,2021-11-30T21:03:05.000Z,"...where it’s barely remembered by the end of the film because everyone’s too busy mourning the snarky white guy. And whatever good will was engendered by announcing a Black Widow film was drained away by making it clear that the character was dead and gone.

8/",replied_to
1465788469687558145,nl,False,2021-11-30T21:02:58.000Z,also ik heb weer eens iets gezien waar ik aan blijf denken dus na m’n black widow pak ga ik nu dit doen reken maar van yes dat ik een HP boek aan het transformen ben imma keep y’all updated https://t.co/axFpYAXiyf,quoted
1465788327882379267,en,False,2021-11-30T21:02:25.000Z,@periuspb Did you see Black Widow? Ray Winstone trying to a Russian accent and sliding back into his own halfway through every sentence is incredible,replied_to
1465788319552487437,en,False,2021-11-30T21:02:23.000Z,"Then they finally announce a Black Widow movie for 2020 right before AVENGERS: ENDGAME came out, and then the latter movie was released and had the Black Widow being killed. 

6/",replied_to
1465788268310532098,en,False,2021-11-30T21:02:10.000Z,@RavenRxh @IGN That practice is what killed Black Widow...,replied_to
1465788226355011598,en,False,2021-11-30T21:02:00.000Z,Black Widow is AWFUL | Marvel's Second-Worst Movie https://t.co/DvYDHgqm5s via @YouTube,
1465788219610513409,en,False,2021-11-30T21:01:59.000Z,"Eventually, the MCU mixed things up, giving us BLADCK PANTHER and CAPTAIN MARVEL, and meanwhile, we’re wondering why all these other Avengers get to have solo films and nothing for the Black Widow.

5/",replied_to
1465788130380980232,en,False,2021-11-30T21:01:37.000Z,Black Widow Post Credit Scene (2021) https://t.co/rU3akt8VaB,
1465788116560719876,en,False,2021-11-30T21:01:34.000Z,@DiscussingFilm she should be guilty i would’ve pushed him off that cliff myself black widow deserved better,replied_to
1465788058591244291,en,False,2021-11-30T21:01:20.000Z,@DiscussingFilm Hawkeye sucks shit is gonna be as underwhelming as black widow take the lame super hero’s outta the mcu,replied_to
1465787796866613256,en,False,2021-11-30T21:00:18.000Z,IWC is the best place to get my Content! Visit my Store: https://t.co/MjWLMbtg9a,
1465787688385138692,en,False,2021-11-30T20:59:52.000Z,"Tomorrow will be my rewatch of BLACK WIDOW, a movie that was way too little, way too late. Herewith, a rant in several parts.....

Marvel starting out with white-guy heroes makes sense because most of their flagship heroes were created in the early 1960s. 

1/",
1465787132052660225,en,False,2021-11-30T20:57:39.000Z,aiza when she just watched black widow like yesterday,replied_to
1465787030948892674,en,False,2021-11-30T20:57:15.000Z,@pavitrapuniafa2 Shamita last dec 2020 me black widow web series kiya jiska imdb rating 7.3..also done kkk ssn 9 and one of the top 5 finalist..,replied_to
1465786925172809728,en,False,2021-11-30T20:56:50.000Z,Some one make one of those spray paint Rest In Peace hood T shirts with Black Widow or Ironman on it.,
1465786426361102343,en,False,2021-11-30T20:54:51.000Z,Black Widow baby https://t.co/4D5FRI9AsX,
1465786389543325696,en,False,2021-11-30T20:54:42.000Z,@MrTentacles01 @The_Bytemaster @Mr_Red18k @alexisamenace except the whole premise of black widow was the red room and it's dark history of exploiting young women to becoming mindless killing machines.,replied_to
1465785894338809867,es,False,2021-11-30T20:52:44.000Z,En serio están comparando Spider-Man con Black Widow Zzzzzzzz? https://t.co/AwIwurJKmh,quoted
1465785716525481993,en,False,2021-11-30T20:52:02.000Z,"// endgame &amp; black widow spoilers

Watching black widow was such a bittersweet experience. Knowing Natasha is dead made every single one of her moments on screen that much more emotional. Learning about her beginnings while already knowing her end was painful, but at the same +",
1465785391995305988,en,False,2021-11-30T20:50:45.000Z,watched black widow! quite liked it!! it was more on the serious side which i loved as well. so happy nat finally got her own movie,
1465785218116341765,en,False,2021-11-30T20:50:03.000Z,"@Blackmoor_Film For a minute I thought you were in Britain and I thought that's a big false black widow, then I read this tweet. You did well not to fling it across the room in shock.",replied_to
1465785194594643975,und,False,2021-11-30T20:49:58.000Z,https://t.co/JWqolcuVd4,
1465785181466411020,es,False,2021-11-30T20:49:54.000Z,@JuanitoSay Está entre Wanda y Black Widow...,replied_to
1465784485677613061,en,False,2021-11-30T20:47:09.000Z,"Marvel PANIC! Disney Plus Day DISASTER | Eternals, Black Widow, and Shan... https://t.co/e9JUqtQOf4 via @YouTube",
1465784484561702914,en,False,2021-11-30T20:47:08.000Z,"Man, #SpiderManNowWayHome is about to make all the money. Biggest Fandango presales since Endgame.

Beat Infinity War, Star Wars: Episode VIII, &amp; Star Wars: Episode IX in same timeframe.

In 2 hours, #NoWayHome  topped Black Widow's 24 hour ticket sales. #FilmTwitter https://t.co/0OUkNJqD5m",
1465784165635395591,en,False,2021-11-30T20:45:52.000Z,"CAN THEY PLAY ANY CAPTAIN AMERICA MOVIE ALREADY?
OR BLACK WIDOW EVEN?",
1465784133586620417,en,False,2021-11-30T20:45:45.000Z,"Man, #SpiderManNowWayHome is about to make all the money. Biggest Fandango presales since Endgame.

Beat Infinity War, Star Wars: Episode VIII, &amp; Star Wars: Episode IX in same timeframe.

In 2 hours, #NoWayHome  topped Black Widow's 24 hour ticket sale

https://t.co/wzUdFuhNLX https://t.co/xSErln5HQk",
1465783717230780429,en,True,2021-11-30T20:44:05.000Z,Black Widow spider https://t.co/Mn8vMvy1H1,
1465783667003908097,pl,False,2021-11-30T20:43:53.000Z,NIE BO TIKTOK MI ORZYPOMNIAL BLACK WIDOW ALE BEDE NAPIERDALAC TERAZ IM GONNA LOVE YOU UNTIL YOU HATE ME,
1465783190954684418,es,False,2021-11-30T20:42:00.000Z,"@itsybitspyder 

     📱: Black Widow

💬: Deberíamos tener una cita, señorita. 

💬: ¡Creo que tenemos mucho en común!

📷: https://t.co/SovmOfatAE",replied_to
1465782940021964800,en,False,2021-11-30T20:41:00.000Z,Black widow #MODELOYELMARIANA,
1465782431437533190,en,False,2021-11-30T20:38:59.000Z,@kissubie @SicK_cs Male black widow,replied_to
1465782340500828160,en,False,2021-11-30T20:38:37.000Z,@oOonikiskioOo Black widow,replied_to
1465782196908744705,en,False,2021-11-30T20:38:03.000Z,Also What episode does Yelena Black widow sister show up in?,
1465782174322503686,en,False,2021-11-30T20:37:57.000Z,"@MelanieMoore See, I could *get* going to smaller releases a few weeks in. (That's what I did for Halloween Kills).

But to release a huge movie that's going to pack theaters with no other way to see it is bad.

Say what you will Black Widow does not have the draw Spider-Man does.....",replied_to
1465782115619020811,en,False,2021-11-30T20:37:43.000Z,"Finally got around to watching Black Widow, definitely disappointed at how little plot there was between the stunt scenes. Johansson and Pugh are good actresses and deserved better.",
1465782072224665612,es,False,2021-11-30T20:37:33.000Z,@Elian_zambra @gusgusryuk @GeekZoneGZ Black widow es un personaje tan secundario y poco importante  como para llegar a compararlo que unos de los superhéroes más famosos de todos los tiempos xd,replied_to
1465781968617021451,es,False,2021-11-30T20:37:08.000Z,"¡Peligra el estreno en China de Venom: Let There Be Carnage!

La película se sumaría a las últimas películas Marvel que no se están estrenando, como Shang-Chi y Black Widow.

Se rumorea que puede ser por dos entrevistas, supuestamente 'anti-China', que Tom Hardy dio en 2012. https://t.co/LAzoiyqyDF",
1465781834428653568,es,False,2021-11-30T20:36:36.000Z,"'SPIDER-MAN NO WAY HOME' rompe todos los records post-pandemia vendiendo 3 millones de entradas en menos de 24 horas.

Como ejemplo, 'ETERNALS' y 'BLACK WIDOW' vendieron 150 mil entradas. https://t.co/HguHhNcqGu",
1465781663594520577,en,False,2021-11-30T20:35:56.000Z,"BLACK WIDOW 2010, ISSUE FIVE https://t.co/z7eeKIF6Kr",
1465781658234372105,en,False,2021-11-30T20:35:54.000Z,"Not the biggest black widow I've ever seen, but they can really pack a punch if you get bit.

Another shot of her.

I do love spiders. https://t.co/4qNkdJbZjM",replied_to
1465781473106087941,en,False,2021-11-30T20:35:10.000Z,I think Black Widow is my favorite movie now🙃.,
1465781401534582785,en,False,2021-11-30T20:34:53.000Z,"i'm gonna love you like a black widow, baby",
1465781347071504384,pt,False,2021-11-30T20:34:40.000Z,@obiwangeI impactou mais que o filme todo de black widow,replied_to
1465781329019252747,pl,False,2021-11-30T20:34:36.000Z,@oopswika Ma zamknięty wątek. Już i tak w Black Widow musieli mocno się starać żeby cokolwiek do niego dodać,replied_to
1465781229790253060,und,False,2021-11-30T20:34:12.000Z,https://t.co/9YsA0pUJzu #Gucci #PatriziaRegianni,
