tweet_id,created_at,lang,text,possibly_sensitive,type,clean_tweet
1465928605922324480,2021-12-01 06:19:49+00:00,en,@chrisoldwood And car bumper stickers? That say Covid on board?,False,replied_to,"['say', 'board', 'covid', 'car', 'bumper', '?', 'sticker']"
1465928605528170496,2021-12-01 06:19:49+00:00,en,@npenzenstadler What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,"['variant', 'week', 'every', 'virulence', 'mass', 'contagious', 'get', 'would', 'happens', 'high', 'super', 'suffering', 'american', '?', 'get', 'cause', 'happen', 'vaccine', 'evaded', 'covid', 'future', 'what', 'million']"
1465928602013388802,2021-12-01 06:19:49+00:00,fr,@jeanmouloudSMLP @tcabarrus Quand vous serez sur un lit d’hôpital en ayant attrapé la Covid vous pourrez l’ouvrir parce que ces gens là se sont des égoïstes que faites vous des autres malades,False,replied_to,"['autres', 'en', 'sont', 'lit', ""l'ouvrir"", 'parce', 'que', 'vous', 'quand', 'se', 'egoistes', 'serez', 'gen', 'de', 'attrape', 'sur', 'un', 'la', 'covid', 'ce', ""d'hopital"", 'ayant', 'malades', 'pourrez', 'faites']"
1465928599932919809,2021-12-01 06:19:48+00:00,und,https://t.co/MxvYOSPJUe,False,,[]
1465928599773536263,2021-12-01 06:19:48+00:00,en,"@SoniaHarrisPR Another year, another new one is needed 🙈 but not in time! Thankfuly covid has ours wrapped in masks so hoping kids wont notice difference till replaced 🤞",False,replied_to,"['one', 'notice', 'wrapped', 'needed', '!', 'covid', 'replaced', 'kid', 'year', 'time', 'thankfuly', 'till', 'difference', 'another', 'new', 'hoping', 'mask']"
1465928599735881731,2021-12-01 06:19:48+00:00,fr,"@Francois_Ruffin @idrissaberkane je ne comprends pas? Nos gets,nos libres penseurs moralisateurs nos journalistes acceptent d’arrêter le monde pour les malhrx morts du Covid mais pourtant se moquent totalement des autres morts! Toutes les morts évitables n’ont pas le même poids ? #stopdictaturesanitaire",False,replied_to,"['autres', 'moralisateurs', '!', 'meme', 'moquent', ""d'arreter"", 'le', 'morts', 'libres', 'get', 'pourtant', 'evitables', 'malhrx', 'mais', 'totalement', 'je', 'ruffin', 'du', '?', 'se', ""n'ont"", 'no', 'ne', 'pa', 'de', 'journalistes', 'comprends', 'penseurs', 'monde', 'acceptent', 'le', 'covid', 'pour', 'poids', 'toutes']"
1465928599563759623,2021-12-01 06:19:48+00:00,en,"India reported 8,954 new COVID-19 cases and 267 deaths in the past 24 hours, informed the Ministry of Health and Family Welfare on Wednesday.

@HealthNagaland
@MoHFW_INDIA
@dipr_nagaland
@PIBKohima

Read more: https://t.co/7tvR1JkXlE

#hornbilltv #hornbilltvofficial",False,,"['family', 'health', 'reported', '267', '954', '19', 'past', 'hour', '8', 'ministry', 'india', 'informed', 'case', 'new', '24', 'death', 'read', 'covid', 'welfare', 'nagaland', 'wednesday']"
1465928598846648320,2021-12-01 06:19:48+00:00,pl,"@Wanda_1920 @HalikRafa Covid w podobny sposób wykańcza ludzi, podobnie niszczy płuca.",False,replied_to,"['podobnie', 'pluca', 'sposob', 'covid', 'niszczy', 'ludzi', 'w', 'podobny', 'wykancza', '1920']"
1465928596648710146,2021-12-01 06:19:47+00:00,es,"El nuevo coronavirus (COVID-19) fue creado por Ajinomoto, empresa japonesa de alimentos y farmacéutica. Y luego se dispersó en China.
#SecretCuentaAtrás12 https://t.co/ozKMTCnnlq",False,,"['de', 'farmaceutica', 'en', 'fue', 'creado', 'china', 'nuevo', '19', 'disperso', 'se', 'alimentos', 'el', 'luego', 'coronavirus', 'empresa', '(', 'covid', 'ajinomoto', 'por', 'japonesa', ')']"
1465928595663118337,2021-12-01 06:19:47+00:00,en,Covid really stole life from me but I'm not gonna get into that depression tonight,False,,"['going', 'stole', 'life', 'covid', 'get', 'tonight', 'really', 'I', 'depression']"
1465928595256270849,2021-12-01 06:19:47+00:00,en,@RidleyDM @JackTors11245 @HotlineJosh i barely survived covid. forgive me if I take it as seriously as it should be.,False,replied_to,"['survived', 'barely', 'forgive', 'take', 'covid', 'seriously']"
1465928594178199553,2021-12-01 06:19:47+00:00,tl,"Ayon kay DSWD Secretary Rolando Bautista, makatatanggap ng dagdag na insentibo ang mga benepisyaryo ng 4Ps na nakakumpleto na ng bakuna kontra COVID-19.

Story: https://t.co/exuocg5O5W",False,,"['secretary', 'ayon', 'ng', '19', 'makatatanggap', 'ang', 'benepisyaryo', 'insentibo', 'mga', 'story', '4ps', 'dagdag', 'bautista', 'bakuna', 'nakakumpleto', 'covid', 'kontra', 'na', 'dswd', 'rolando', 'kay']"
1465928594136440833,2021-12-01 06:19:47+00:00,en,"Existing COVID vaccines will struggle against the “highly transmissible” Omicron variant, Stephane Bancel, head of US vaccine manufacturer @moderna_tx  told the Financial Times  https://t.co/MoZZtxUUM6

peak Vaccine Euphoria
https://t.co/PYfoSkJQS8 https://t.co/TjBGOLtZNK",False,,"['variant', 'financial', 'head', 'tx', 'existing', 'u', 'struggle', 'time', 'bancel', 'told', 'peak', 'transmissible', 'stephane', 'omicron', 'vaccine', 'vaccine', 'highly', 'covid', 'manufacturer', 'euphoria']"
1465928593414963202,2021-12-01 06:19:46+00:00,ja,"Foreign students, just like Japanese students, are in vulnerable position with little legal and financial protection, r subject to much personal damage when their plan is suspended due to covid
入国停止 来日できない留学生 1千人待ち東大「教育環境 試練」 https://t.co/HT65tIJ8ps",False,,"['dekinaiLiu', 'Sheng', 'financial', 'damage', 'foreign', 'Ting', 'r', 'japanese', '1Qian', 'much', 'Ri', 'like', 'Lai', 'chiDong', 'Da', 'Ru', 'Huan', 'Xue', 'Shi', 'Lian', 'personal', 'student', 'Dai', 'Jing', 'subject', 'legal', 'vulnerable', 'Jiao', 'position', 'Zhi', 'plan', 'due', 'Guo', 'protection', 'suspended', 'Yu', 'covid', 'little', ']', '[', 'Ren']"
1465928592127262726,2021-12-01 06:19:46+00:00,es,Hace 1 año me dio covid 🥴,False,,"['1', 'hace', 'covid', 'ano', 'dio']"
1465928590244016128,2021-12-01 06:19:46+00:00,hi,"@whokumargaurav सरकार का नया फंडा
Covid - 19 की आड़ में
 बेरोज़गार जाए भाड़ में
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
#JusticeForRailwaysStudents
@RailMinIndia",False,replied_to,"[""'"", 'srkaar', 'jaae', 'nyaa', 'covid', 'kii', 'phNddaa', 'aadd', 'kaa', 'bhaadd', 'meN', '19', ""beroj'gaar""]"
1465928589916790790,2021-12-01 06:19:46+00:00,en,🚨Did Swiss People really voted YES for Covid  restrictions or did they fuzzled the vote.🧐🙄,False,,"['restriction', 'swiss', 'people', 'voted', 'covid', 'yes', 'really', 'fuzzled', 'vote']"
1465928584812453888,2021-12-01 06:19:44+00:00,en,"Our Model Model Rural Health Research Unit (MRHRU), Dahanu, Palghar District, Maharashtra, started COVID-19 RT-PCR testing on May 10, 2020.

More than 50,000 COVID-19 RT-PCR tests have been conducted as on November 30, 2021.

#ICMRfightsCOVID19 #ICMR4NewIndia #AmritMahotsav https://t.co/hVg49ZvLwn",False,,"['unit', 'health', 'started', 'dahanu', 'conducted', '50', '10', '19', 'palghar', 'maharashtra', 'pcr', 'mrhru', 'test', 'november', '30', '2020', 'model', 'rt', 'testing', '000', '2021', 'research', '(', 'covid', 'district', 'rural', 'may', ')']"
1465928584795758593,2021-12-01 06:19:44+00:00,fr,#Covid_19 à relégué #Sida au second plan en terme de dangerosité et de létalité toutefois le Sida continue de tuer et de faire honte ne l'oublions pas #journeemondialedusida #solidarite #prevention https://t.co/xgaLEYTAEu,False,quoted,"['de', 'au', 'en', ""l'oublions"", 'continue', 'tuer', 'second', 'le', 'letalite', '19', 'sida', 'dangerosite', 'ne', 'pa', 'plan', 'honte', 'relegue', 'faire', 'terme', 'toutefois', 'et']"
1465928584749633536,2021-12-01 06:19:44+00:00,fr,"J’ai du mal à respirer, j’ai mal à la tête, je tousse un peu… 🙊  j’espère de tout mon coeur que c’est pas le Covid",False,,"['de', 'peu', 'mal', ""j'espere"", 'le', 'respirer', 'mon', 'tete', 'coeur', 'que', 'tout', 'je', 'du', 'pa', 'tousse', 'la', 'un', 'covid', ""c'est"", ""j'ai""]"
1465928584577654785,2021-12-01 06:19:44+00:00,en,Covid Vaccinated Athletes' Deaths https://t.co/1MFnpoCZAd,False,quoted,"[""'"", 'covid', 'death', 'vaccinated', 'athlete']"
1465928583960956929,2021-12-01 06:19:44+00:00,bn,"মহারাষ্ট্র স্বাস্থ্য দফতর সূত্রে জানা গিয়েছে, কেন্দ্রের নতুন নিয়মে বিদেশ থেকে আগত যাত্রীদের নমুনা পরীক্ষা করা হলে ছয় যাত্রীর করোনা রিপোর্ট পজেটিভ আসে

#Omicron | #OmicronVariant 

https://t.co/05l2T8oe3t",False,,"['ntun', 'suutre', 'theke', ""niy'me"", 'yaatriider', ""'"", ""giy'eche"", 'riportt', 'aagt', 'bidesh', 'kronaa', 'kraa', 'pjettibh', 'mhaaraassttr', 'dphtr', 'chy', 'hle', 'aase', 'sbaasthy', 'priikssaa', 'nmunaa', 'yaatriir', '|', 'kendrer', 'jaanaa']"
1465928581104779269,2021-12-01 06:19:44+00:00,en,"@Yesitisme00 @Variety @CNN @CuomoPrimeTime @DonLemonTonight I'm beginning to understand CNN viewers - jackoff during the commercial because its your time. Pretend you're in quorantine when you have Covid, harass female victims into silence to protect old perv bro",False,replied_to,"['perv', 'time', 'quorantine', 'bro', 'old', 'commercial', 'beginning', 'cnn', 'victim', 'understand', 'female', 'pretend', 'protect', 'covid', 'harass', 'viewer', 'silence', 'I', 'jackoff']"
1465928578873184257,2021-12-01 06:19:43+00:00,en,Piers Morgan asks key question about new Covid variant - fears 'we have a massive problem' #SmartNews  https://t.co/W66DVGB1PB,False,,"['variant', 'morgan', ""'"", 'problem', 'asks', 'covid', 'key', 'question', 'new', 'pier', 'massive', 'fear', ""'we""]"
1465928576784556039,2021-12-01 06:19:42+00:00,en,"CDC director says US is increasing Covid testing at FOUR US airports
 https://t.co/c6x8MNbfAQ",False,,"['say', 'covid', 'four', 'testing', 'director', 'airport', 'increasing', 'u', 'cdc']"
1465928575064891392,2021-12-01 06:19:42+00:00,en,"@pblowe2 @RandPaul CDC Reports 28x More Fully Vaxxed Than Unvaxxed Hospitalized With COVID

https://t.co/S4fByiXcSM",False,replied_to,"['vaxxed', 'report', 'covid', 'unvaxxed', 'hospitalized', 'cdc', '28x', 'fully']"
1465928574884581382,2021-12-01 06:19:42+00:00,en,"@SusanWainwrig14 @mrjamesob UR right and the more we protect ourselves from covid the more chance Cancer,transplant patients have of getting the treatment they need and deserve.",False,replied_to,"['protect', 'covid', 'cancer', 'treatment', 'transplant', 'deserve', 'patient', 'ur', 'getting', 'chance', 'right', 'need']"
1465928573273849861,2021-12-01 06:19:42+00:00,en,"Someone I know died from #COVID early this morning.
He spent 53 days in ICU.
He leaves behind a beautiful, loving wife &amp; 4 sons.
He was in his late 40’s, didn’t drink, didn’t smoke &amp; worked out 3 days a week.
For reasons I don’t want to, he was not vaccinated.
#GetVaccinatedNow",False,,"['wife', 'drink', 'week', 'beautiful', '40', '53', 'want', 'day', 'know', '&', 'spent', ""'s"", 'early', 'late', 'worked', 'morning', 'amp', 'leaf', 'died', '4', 'loving', 'son', 'behind', 'vaccinated', 'icu', 'reason', '3', 'smoke', 'someone']"
1465928571071827969,2021-12-01 06:19:41+00:00,in,"Tidak ada alasan untuk mengikuti reuni GEDEN WIRO SABLENK

Ingat akan ada banyak Yang Tumbang setelah reuni itu.

kenapa aku bilang begitu
Ingat PPKM masih berlaku
VAKSIN masih di galakkan
jaga jarak masih jadi perhitungan
Covid masih gentayangan",False,,"['yang', 'jadi', 'vaksin', 'tumbang', 'alasan', 'ada', 'untuk', 'masih', 'banyak', 'berlaku', 'tidak', 'ingat', 'mengikuti', 'bilang', 'akan', 'kenapa', 'reuni', 'di', 'setelah', 'geden', 'begitu', 'jaga', 'gentayangan', 'itu', 'aku', 'galakkan', 'covid', 'perhitungan', 'ppkm', 'jarak', 'wiro', 'sablenk']"
1465928570845413376,2021-12-01 06:19:41+00:00,fr,"@RER_A #MardiConseil : #RER 👉 passer des messages dans les trains pour inciter les usagers à garder les fenêtres ouvertes. ! 🌬🪟💨 🦠 Basique en pleine reprise de la pandémie de covid doublée d’un nouveau variant plus transmissible. 
#rerA #COVID19France #covidvariant #Hygiene",False,replied_to,"['de', 'variant', 'en', 'passer', '!', 'pandemie', 'doublee', ""d'un"", 'pleine', 'train', 'usagers', 'transmissible', 'ouvertes', 'reprise', 'fenetres', 'dans', 'inciter', 'de', 'basique', 'le', 'garder', 'la', 'covid', 'message', 'pour', 'plus', 'nouveau']"
1465928570463682563,2021-12-01 06:19:41+00:00,en,@FjbSerrano @ToughRoom @atrupar And maybe long haul Covid.,False,replied_to,"['covid', 'long', 'haul', 'maybe']"
1465928570077777923,2021-12-01 06:19:41+00:00,en,"An alert has been issued for a new Omicron exposure site, just hours after NSW Health confirmed the state’s sixth case of the new COVID strain. https://t.co/nLaufgDZEM",False,,"['confirmed', 'site', 'state', 'issued', 'hour', ""'s"", 'strain', 'health', 'covid', 'alert', 'exposure', 'nsw', 'sixth', 'case', 'omicron', 'new']"
1465928566798008320,2021-12-01 06:19:40+00:00,fr,🇫🇷 Covid-19 : l'OMS conseille aux plus de 60 ans et aux personnes vulnérables de ne pas voyager (Figaro),False,,"['de', 'ne', '(', 'aux', 'pa', ""l'oms"", 'covid', 'conseille', 'vulnerables', 'voyager', '60', 'an', '19', 'figaro', 'plus', 'personnes', ')', 'et']"
1465928565875097606,2021-12-01 06:19:40+00:00,hi,"@DhhLeaks Hahaha ""problematic health care"" tabhi covid cases itne jaldi recover hue na kabhi raftaar ki gaand se muh bahar nikal kar dekhega tab dikhega na chuttad 🤣🤣",False,replied_to,"['itne', 'health', 'tabhi', 'gaand', 'hue', 'care', 'ki', 'dikhega', 'hahaha', 'muh', 'tab', 'recover', 'chuttad', 'case', 'se', 'kar', 'bahar', 'problematic', 'dekhega', 'nikal', 'raftaar', 'covid', 'na', 'jaldi', 'kabhi']"
1465928565447401473,2021-12-01 06:19:40+00:00,en,BREAKING: COVID-19: Nigeria announces first case of Omicron variant https://t.co/MSLWVdJTLT,False,,"['variant', 'first', 'nigeria', 'covid', 'case', 'omicron', 'announces', '19', 'breaking']"
1465928564767789056,2021-12-01 06:19:40+00:00,en,@TimRunsHisMouth @EdwardB19800917 Maybe... Could be though that covid was tested on slaves prior to its release into the world.,False,replied_to,"['tested', 'slave', 'prior', 'could', 'covid', 'release', 'though', 'maybe', 'world']"
1465928555926364165,2021-12-01 06:19:38+00:00,fr,"Très bon article concernant la montée du #Covid_19  chez les enfants ... 
Laissons les tranquille et que les adultes prennent leur responsabilité !
https://t.co/KkzZLmxVvj",False,,"['chez', 'responsabilite', '!', '19', 'laissons', 'tres', 'tranquille', 'adultes', 'que', 'montee', 'du', 'article', 'bon', 'le', 'la', 'leur', 'concernant', 'prennent', 'enfants', 'et']"
1465928554051342344,2021-12-01 06:19:37+00:00,en,"Joe Biden, Jill Biden, Nancy Pelosi, Barrack Obama, Gavin Newsom and numerous others have blatantly disobeyed the ""rules of Covid"" publicly and been caught. Why aren't they afraid of this *killer"" disease, especially now since we know it protects no one? https://t.co/ZOnO8aHrQg",False,quoted,"['nancy', 'disobeyed', 'joe', 'especially', 'biden', 'obama', 'publicly', 'numerous', 'know', 'blatantly', 'one', 'afraid', 'disease', '?', 'caught', 'killer', 'barrack', 'others', '*', 'gavin', 'protects', 'newsom', 'pelosi', 'jill', 'since', 'covid', 'rule']"
1465928553824989184,2021-12-01 06:19:37+00:00,en,@AddictedPharmD The study is garbage. Here is a critical analysis. https://t.co/ecTh8VFxI5,False,replied_to,"['study', 'analysis', 'garbage', 'critical']"
1465928551916609545,2021-12-01 06:19:37+00:00,nl,@PeterdeWilde10 @Cor_S_ @Madeleine1963 @timdouwsma Heel simpel je komt met een ontsteking aan je arm in het ziekenhuis. Je kucht een keer en moet een test doen. Ben je positief. Sta je dan te boek als covid patiënt? Of je overlijd aan hersenbloeding door behandeling aan covid ben je er dan aan overleden?,False,replied_to,"['met', 'en', 'ontsteking', 'positief', 'patient', 'behandeling', 'kucht', 'een', 'simpel', 'dan', 'het', 'aan', 'ziekenhuis', 'je', 'heel', '?', 'boek', 'te', 'ben', 'hersenbloeding', 'overlijd', 'test', 'doen', 'sta', 'door', 'er', 'covid', 'al', 'overleden', 'keer', 'moet', 'arm', 'komt']"
1465928549840400390,2021-12-01 06:19:36+00:00,en,"@animatorforlife @deviedot @talkRADIO I can't believe you don't get this. If our natural immunity could handle covid, there wouldn't be over 700,000 deaths and countless hundreds of thousands of cases in the United States alone. Our immune systems can handle the common cold and it goes away. Covid does not do that.",False,replied_to,"['immunity', 'can', 'cold', 'alone', 'would', 'thousand', 'immune', 'away', 'united', 'believe', 'could', 'case', 'natural', 'go', 'state', 'hundred', 'get', 'death', 'countless', '000', 'handle', 'common', 'system', 'not', 'covid', '700']"
1465928549827682308,2021-12-01 06:19:36+00:00,en,"An alert has been issued for a new Omicron exposure site, just hours after NSW Health confirmed the state’s sixth case of the new COVID strain. https://t.co/tQpOjgOzbO https://t.co/ATlQY01bwd https://t.co/crylcQdwD0",False,quoted,"['confirmed', 'site', 'state', 'issued', 'hour', ""'s"", 'strain', 'health', 'covid', 'alert', 'exposure', 'nsw', 'sixth', 'case', 'omicron', 'new']"
1465928546342387717,2021-12-01 06:19:35+00:00,en,"@JackPosobiec To be fair, there's no contradiction here, unless she is pushing for vaccination of those with natural immunity.  Even Senator Paul advocates vaccination for those who haven't already had covid.  They are two separate issues.",False,replied_to,"['immunity', 'two', 'even', 'advocate', 'vaccination', 'unless', 'covid', 'fair', 'separate', 'contradiction', 'already', 'paul', 'pushing', 'issue', 'natural', 'senator']"
1465928545113235458,2021-12-01 06:19:35+00:00,en,"@kukana49 @miss_speech @astroehlein My 3 year old and I both got Covid back in feb 2020, we were sick about 2 weeks. 

Fast forward 1.5 years, my fully vaxxed wife and Fully vaxxed stepdaughter  caught breakthrough Covid.

The little one and I did not get it even though he slept with my wife before she tested.",False,replied_to,"['wife', '1', 'slept', 'week', 'forward', 'old', 'back', 'speech', 'got', 'tested', 'one', 'stepdaughter', '5', 'fast', 'caught', '2020', 'vaxxed', 'even', 'get', '2', 'breakthrough', 'covid', 'sick', 'little', 'though', 'year', '3', 'feb', 'year', 'fully']"
1465928544089903104,2021-12-01 06:19:35+00:00,en,"I'm tired of these so called Conservative lawyers who talk a big game about Covid litigation, but won't file any suits unless a big name is tied to it. Put up or shut up. The time for being passive is over.",False,,"['time', 'tied', 'talk', 'passive', 'name', 'tired', 'game', 'conservative', 'lawyer', 'big', 'file', 'called', 'litigation', 'covid', 'unless', 'suit', 'shut', 'put', 'I']"
1465928543590883333,2021-12-01 06:19:35+00:00,en,@NewsRadio710 What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,"['variant', 'week', 'every', 'virulence', 'mass', 'contagious', 'get', 'would', 'happens', 'high', 'super', 'suffering', 'american', '?', 'get', 'cause', 'happen', 'vaccine', 'evaded', 'covid', 'future', 'what', 'million']"
1465928542298918914,2021-12-01 06:19:34+00:00,en,"@EricTopol Fully, fully vaccinated = 3 shots + Covid.",False,replied_to,"['+', 'shot', 'covid', 'vaccinated', '3', '=', 'fully']"
1465928539849428992,2021-12-01 06:19:34+00:00,en,BREAKING: COVID-19: Nigeria announces first case of Omicron variant https://t.co/MKfvuurb1M https://t.co/7F5rqOhBL6,False,,"['variant', 'first', 'nigeria', 'covid', 'case', 'omicron', 'announces', '19', 'breaking']"
1465928538842882048,2021-12-01 06:19:33+00:00,el,οι δικαιωματιστές του ΣΥΡΙΖΑ  που νοιάζονται για την ανθρώπινη ζωή και τους θανάτους από covid μας κράζουν ότι ψηφίζουμε Μητσοτάκη επειδή συμφωνούμε να πάνε να εμβολιαστούν . Πώς κατάντησε έτσι αυτό το κόμμα ; Προεδρία υπάρχει ; https://t.co/DgwRAvmtIA,False,quoted,"['noiazontai', 'metsotake', 'suriza', 'dikaiomatistes', 'sumphonoume', 'etsi', 'gia', 'ten', 'katantese', 'oi', 'thanatous', 'uparkhei', 'epeide', 'po', 'tous', 'oti', 'krazoun', 'pou', 'pane', 'auto', 'kai', 'anthropine', 'proedria', 'covid', 'psephizoume', 'na', 'tou', 'ma', 'komma', 'emboliastoun', 'apo', 'zoe']"
1465928537420881923,2021-12-01 06:19:33+00:00,es,"*** La nueva cepa de Covid-19 llamada ómicron, nació en Sudáfrica y ya ha ido a dar a por lo menos a 20 países en los cinco continentes.  ... https://t.co/QWOJtzfviA #EEUU",False,,"['de', 'en', 'menos', 'ido', 'nueva', '19', 'sudafrica', 'dar', '20', 'continentes', 'cinco', 'llamada', 'cepa', 'omicron', 'paises', '*', 'lo', 'nacio', 'los', 'la', 'covid', 'ya', 'por', 'ha']"
1465928537203003392,2021-12-01 06:19:33+00:00,nl,Het demissionair kabinet slaat de mogelijkheid over om extra medikatie tegen COVID-19 in te kopen. Het gaat om Ronapreve dat via de Europese inkooproute ook voor ons land al besteld is.,False,,"['de', 'kopen', 'ons', 'extra', 'kabinet', 'inkooproute', 'gaat', '19', 'medikatie', 'het', 'europese', 'dat', 'om', 'al', 'ook', 'demissionair', 'mogelijkheid', 'land', 'te', 'slaat', 'voor', 'via', 'covid', 'tegen', 'besteld', 'ronapreve']"
1465928536368287748,2021-12-01 06:19:33+00:00,en,@Independent_ie This Country is actually obsessed with Covid…. Obsessed!! 🙄🙈🙈🙈,False,replied_to,"['covid', '!', 'country', 'ie', 'actually', 'obsessed']"
1465928532727681025,2021-12-01 06:19:32+00:00,es,"@SinEmbargoMX ESO  DEL  PEJE ???
DE  DECIR  !!!
PENDEJADAS !!!!
ES
MAS  CONTAGIOSO
QUE  EL
COVID",False,replied_to,"['de', 'el', 'del', 'decir', '!', 'que', 'covid', 'pendejadas', 'ma', 'eso', '?', 'contagioso', 'peje', 'e']"
1465928532685635587,2021-12-01 06:19:32+00:00,en,@LBC I thought COVID was hospitalising every age group…?,False,replied_to,"['every', 'covid', 'thought', 'hospitalising', 'group', '?', 'age']"
1465928532069171201,2021-12-01 06:19:32+00:00,und,https://t.co/oHbavVvR5k,False,,[]
1465928531632967682,2021-12-01 06:19:32+00:00,de,@StefWerner Außerdem ist der Vergleich JEGLICHER Nebenwirkungen der Impfung mit dem Tod an Covid schon etwas schräg.,False,replied_to,"['dem', 'schon', 'tod', 'etwas', 'der', 'impfung', 'jeglicher', 'ist', 'covid', 'ausserdem', 'schrag', 'vergleich', 'nebenwirkungen', 'mit']"
1465928530915729408,2021-12-01 06:19:32+00:00,de,"@Watchu28020892 Und nicht zu vergessen: die Beschaffung des Pfizer Covid Medikaments wäre auch so eine wichtige Maßnahme, welche die dt. Regierung auf Prio 1 setzen müsste.",False,replied_to,"['1', 'prio', 'dt', 'auch', 'und', 'regierung', 'pfizer', 'welche', 'musste', 'die', 'wichtige', 'medikaments', 'de', 'eine', 'beschaffung', 'vergessen', 'ware', 'zu', 'auf', 'nicht', 'covid', 'massnahme', 'setzen']"
1465928530848624640,2021-12-01 06:19:32+00:00,nl,"@NUnl eind december is iedereen gevaccineerd tegen ,genezen van of gestorven aan Covid-19...   Wij hebben dus voldoende vaccin....",False,replied_to,"['eind', 'genezen', 'gestorven', 'aan', 'hebben', 'dus', 'gevaccineerd', 'december', 'covid', 'tegen', 'wij', 'voldoende', '19', 'vaccin', 'iedereen', 'van']"
1465928528801771527,2021-12-01 06:19:31+00:00,en,@ariesjill What happens if not only do all our vaccines get evaded by COVID but COVID gets millions of Americans every week? Then what will happen? What if it is super contagious with super high virulence? What would happen if a future COVID variant causes mass suffering? Then what?,False,replied_to,"['variant', 'week', 'every', 'virulence', 'mass', 'contagious', 'get', 'would', 'happens', 'high', 'super', 'suffering', 'american', '?', 'get', 'cause', 'happen', 'vaccine', 'evaded', 'covid', 'future', 'what', 'million']"
1465928521486901250,2021-12-01 06:19:29+00:00,en,"🧸🐻: Because of the COVID-19 pandemic we can really go out often so it would be nice if we could travel somewhere for this holiday. 

I hope he has a lot of fun in this holiday🥺🥺 https://t.co/8QhhHTGXvY",False,,"['nice', 'fun', 'somewhere', 'could', 'covid', 'often', 'travel', 'lot', '19', 'go', 'really', 'would', 'hope', 'pandemic', 'holiday']"
1465928520375357440,2021-12-01 06:19:29+00:00,en,@MessRevol @RyanRobinson_35 @NewsForAllUK @Telegraph The NHS was never overwhelmed with patients for Covid. The whole narrative is a load of nonsense.,False,replied_to,"['never', 'nonsense', 'overwhelmed', 'covid', 'narrative', 'patient', '35', 'load', 'whole', 'nh']"
1465928518898966533,2021-12-01 06:19:29+00:00,es,Los expertos de Sanidad consideran que el pasaporte COVID no sirve para reducir los contagios en España https://t.co/6IGJpcvFhN vía @eldiarioes,False,,"['de', 'contagios', 'expertos', 'en', 'el', 'que', 'covid', 'para', 'reducir', 'sirve', 'espana', 'los', 'consideran', 'pasaporte', 'sanidad']"
1465928518781575168,2021-12-01 06:19:29+00:00,en,@MichaelCouck @RomanNasha @aginnt incorrigible liar. you`ve got no idea... in my county every possible operation has to be delayed cause of no capacity in intensive care due to covid patients. medics pleading for help. distress calls from hospitals for students to help out...  https://t.co/mCNQHdSZMu,False,quoted,"['every', '`', 'possible', 'care', 'capacity', 'patient', 'distress', 'got', 'county', 'pleading', 'you', 'delayed', 'student', 'operation', 'help', 'incorrigible', 'due', 've', 'call', 'idea', 'intensive', 'hospital', 'covid', 'medic', 'liar']"
1465928518634594307,2021-12-01 06:19:29+00:00,en,@_davidlimbrick PCR inventor Kary Mullis's own words throughout video. https://t.co/W23ukzDAWu,False,replied_to,"['pcr', ""'s"", 'mullis', 'video', 'davidlimbrick', 'inventor', '@', 'kary', 'throughout', 'word']"
1465928516965330950,2021-12-01 06:19:28+00:00,en,"@antiboomerparty Do they think it’s interest rates or covid? 

I was partially being facetious - it’s hardly a surprise that interest going up would do that. It’s also a vaguely interesting yarn given global inflation.

Lot’s to ponder.",False,replied_to,"['inflation', 'surprise', 'partially', 'would', ""'s"", 'rate', 'lot', '?', 'given', 'vaguely', 'think', 'facetious', 'hardly', 'interesting', 'ponder', 'going', 'global', 'covid', 'also', 'interest', 'yarn']"
1465928515908509696,2021-12-01 06:19:28+00:00,en,"Good morning Western Cape!

📢Covid-19 vaccination update for 30 November 2021

#LetsDoThis https://t.co/1LbF2v0Nco",False,,"['30', '!', 'covid', 'vaccination', 'update', 'november', 'morning', '19', '2021', 'western', 'good', 'cape']"
1465928513765228547,2021-12-01 06:19:27+00:00,ru,"Минздрав республики опубликовал новые данные по коронавирусу. 

 https://t.co/f6c305suM1 #gtrkrb #новости",False,,"['koronavirusu', 'minzdrav', 'po', 'dannye', 'novye', 'respubliki', 'opublikoval']"
