text,lang,possibly_sensitive,tweet_id,created_at,type,clean_tweet
Que pánico tengo que el covid vuelvan a encerrarnos.,es,False,1466146183181705219,2021-11-24 20:44:24+00:00,,"['tengo', 'vuelvan', 'que', 'encerrarnos', 'el', 'covid', 'panico']"
@spectatorindex begin afraid of this #Omicron variant of covid :( may GOD protect us all.,en,False,1466146183047491596,2021-11-24 20:44:24+00:00,replied_to,"['may', 'begin', '(', 'variant', 'u', 'protect', 'covid', 'afraid', 'god']"
"@LMU_Muenchen Sehr gut. Hab mir den Schwachsinn angeschaut. Die Dame hat in den letzten 2 Jahren nicht einen Covid-Patienten gepflegt, reisst jetzt aber die Klappe auf. 15% mehr Tote als vorher bedeuten halt auch gut 30-40% mehr ITS Patienten. Und das kann man nicht auffangen.",de,False,1466146182871359491,2021-11-24 20:44:24+00:00,replied_to,"['schwachsinn', '40', 'auch', 'sehr', 'halt', 'gepflegt', 'einen', 'al', 'kann', 'tote', 'da', 'mir', 'jahren', 'gut', 'jetzt', 'den', 'und', 'klappe', 'auf', 'aber', 'hat', '2', 'die', 'letzten', '%', 'covid', 'angeschaut', '15', 'vorher', 'auffangen', 'hab', 'dame', 'nicht', 'patienten', 'mehr', 'bedeuten', 'muenchen', 'man', 'reisst', '30']"
"@salomesaque @LCP Même à la campagne où bcp de citadins sont venus investir ou se prendre une résidence secondaire depuis le covid, ça devient tendu dans bcp de départements",fr,False,1466146182514843653,2021-11-24 20:44:24+00:00,replied_to,"['campagne', 'la', 'sont', 'ca', 'prendre', 'une', 'depuis', 'venus', 'de', 'dans', 'investir', 'departements', 'le', 'bcp', 'residence', 'devient', 'covid', 'se', 'ou', 'meme', 'tendu', 'citadins', 'secondaire']"
Probe call as it’s revealed 66 patients died after contracting Covid in South Eastern Trust hospitals https://t.co/wcgkWx9mnQ https://t.co/nLRBIUXyAA,en,False,1466146182451843075,2021-11-24 20:44:24+00:00,,"['call', 'hospital', 'south', 'probe', 'died', 'contracting', 'eastern', 'covid', 'trust', 'patient', 'revealed', '66']"
"@ResisterSis20 No more recesses period. 
In the age of covid they aren’t going home to meet with constituents or donors, they’re just hanging out at home collecting a fat paycheck. 
It’s such bullshit, time to change the rules and work like everyone else does.",en,False,1466146181973749760,2021-11-24 20:44:24+00:00,replied_to,"['collecting', 'home', 'recess', 'else', 'going', 'bullshit', 'meet', 'age', 'donor', 'rule', 'covid', 'change', 'everyone', 'period', 'fat', 'constituent', 'hanging', 'time', 'paycheck', 'like', 'work']"
"@TomiLahren This Article came out Sept 16, before the Federal mandates. Tell me, Tomi, How is it the politicians are the Tyrants and not your Masters at Fox who demand you either get the jab or get test for COVID every day? 

https://t.co/ChX38LJHOq.",en,False,1466146179398320132,2021-11-24 20:44:23+00:00,replied_to,"['federal', 'every', 'tomi', 'get', 'day', 'article', 'sept', 'jab', 'mandate', 'covid', 'test', 'demand', '16', 'came', 'master', '?', 'fox', 'either', 'politician', 'tyrant', 'tell']"
@bmoreravebird @nottoct @CBSNews Biden never denied or downplayed Covid and his administration hit the ground running with making vaccinations widely accessible. A major difference from the prev admin.,en,False,1466146178601529350,2021-11-24 20:44:23+00:00,replied_to,"['major', 'denied', 'vaccination', 'difference', 'accessible', 'running', 'downplayed', 'ground', 'making', 'widely', 'biden', 'prev', 'covid', 'administration', 'hit', 'admin', 'never']"
omg all the incoming covid / mask replies https://t.co/U0rSr9mhUw,en,False,1466146178584694785,2021-11-24 20:44:23+00:00,,"['reply', 'covid', 'incoming', '/', 'omg', 'mask']"
@SaykeawK @DipierroAnthony @EricTopol @PeterHotez Cali has the 5th largest GDP that’s bigger than Russia. An actual country and they’re handling Covid like shit. Florida is doing better. We’ve been back to normal like an endemic for a while now. Keep living in fear from corporate mainstream media.,en,False,1466146177112498185,2021-11-24 20:44:22+00:00,replied_to,"['5th', 'russia', 'shit', 'living', 'florida', 'country', 'bigger', 'keep', 'corporate', 'endemic', 'actual', 'gdp', 'largest', 'covid', 'fear', 'mainstream', 'better', 'cali', 'medium', 'normal', 'back', 'like', 'handling']"
"@wendyc78757 @MeghanMcCain I'm pretty sure if I went to sleep for five years and then read the paper, President Pete or whoever would be talking about covid lockdowns and restrictions. That's why we need DeSantis.",en,False,1466146176529571840,2021-11-24 20:44:22+00:00,replied_to,"['read', 'talking', 'went', 'desantis', 'paper', 'pete', 'lockdown', 'need', 'would', 'sleep', 'I', 'year', 'sure', 'restriction', 'covid', 'pretty', 'whoever', 'five', 'president']"
Its probably carrying covid-20 https://t.co/yZ2qjJQelM,en,False,1466146176064008196,2021-11-24 20:44:22+00:00,quoted,"['carrying', '20', 'covid', 'probably']"
@petemorristwit I've read that the death rate from flu is comparable to Covid.....,en,False,1466146174415613952,2021-11-24 20:44:22+00:00,replied_to,"['read', 'comparable', 'rate', 'death', 'covid', 'I', 'flu']"
@MollyJongFast Exactly! I wrote about this false equivalence last year: https://t.co/GpgJVXqe3b https://t.co/QpGmNNPchL,en,False,1466146173811453952,2021-11-24 20:44:22+00:00,replied_to,"['!', 'last', 'false', 'equivalence', 'year', 'wrote', 'exactly']"
"@delasarah @aussiewongm @theage That's terrible. I haven't been to many shops yet. I did notice the 2 major chain stores I went too, had hired someone for their covid marshal. Possibly a security person. No issues when I was there but have been hearing many stories of people not behaving nicely",en,False,1466146173740150787,2021-11-24 20:44:22+00:00,replied_to,"['major', 'people', 'issue', 'marshal', 'shop', 'behaving', 'nicely', 'went', 'chain', 'story', 'store', 'person', 'hearing', 'someone', 'many', '2', 'hired', 'covid', 'yet', 'possibly', 'security', 'terrible', 'notice']"
Trying to explain to my Gen Z brother about COVID Vaccine &amp; all he can attest to is the fact that IT WAS MADE TO QUICK.,en,False,1466146173610246150,2021-11-24 20:44:22+00:00,,"['z', 'trying', 'brother', 'made', 'amp', 'vaccine', 'gen', '&', 'explain', 'covid', 'quick', 'attest', 'fact']"
"OMS alerta que casos de Covid devem aumentar devido à disseminação da nova variante 
https://t.co/rHsaC5t6b0",pt,False,1466146172171689988,2021-11-24 20:44:21+00:00,,"['aumentar', 'variante', 'devido', 'casos', 'da', 'que', 'disseminacao', 'de', 'alerta', 'covid', 'oms', 'devem', 'nova']"
"@DinahMcL primary angioplasty for heart attacks in full PPE remains extremely challenging 😰

we can't test before we do it so we have to assume everyone is COVID +ve

and thus we wear ALL the wonderful PPE / masks @DinahMcL a&amp; @NHSBeeky give us !!! 

[including the bright 💛yellow stuff]",en,False,1466146171886387204,2021-11-24 20:44:21+00:00,replied_to,"['can', 'stuff', '/', 'wonderful', 'thus', '&', 'wear', 'full', '!', 'attack', 'including', 'amp', 'remains', ']', 'primary', 'not', 'extremely', 'assume', 'a', '+ve', 'yellow', 'u', 'covid', 'mask', 'test', 'ppe', 'give', 'everyone', '[', 'challenging', 'bright', 'angioplasty', 'heart']"
@javid_lab @Dr_Ellie SA has a large case of COVID due to the lack of VACCINES.  So no it's not premature.,en,False,1466146171727065088,2021-11-24 20:44:21+00:00,replied_to,"['sa', 'vaccine', 'lab', 'premature', 'due', 'case', 'lack', 'covid', 'large', 'ellie']"
"Obligar a la vacuna covid y no prohibir el tabaco.

No falla nada, ¿no?",es,False,1466146169420238854,2021-11-24 20:44:21+00:00,,"['prohibir', 'vacuna', 'la', 'nada', '?', 'obligar', 'no', 'falla', 'el', 'covid', 'tabaco']"
"'No plan' to put Nelson in Red over Covid cases - Bloomfield
https://t.co/U6cFNVxuqb https://t.co/ZPFE4kUb6c",en,False,1466146169176961035,2021-11-24 20:44:21+00:00,,"[""'"", 'plan', 'case', 'bloomfield', 'covid', ""'no"", 'nelson', 'red', 'put']"
@Lukathfc @AfcRealist__ @FootballlForAll It’s literally a more likely symptom of covid infection than it is from getting the vaccine but they won’t let that get in the way of their tin foil visor,en,False,1466146168350588928,2021-11-24 20:44:20+00:00,replied_to,"['let', 'get', 'visor', 'vaccine', 'tin', 'foil', 'symptom', 'way', 'literally', 'covid', 'getting', 'infection', 'likely']"
@AntonioGalleg0 Para cuándo el recurso contra el certificado Covid? . Queremos ser libres.,es,False,1466146167847374854,2021-11-24 20:44:20+00:00,replied_to,"['queremos', 'contra', 'certificado', '?', 'para', 'cuando', 'recurso', 'ser', 'el', 'libres', 'covid']"
@maria11terra Mas sabes quantos casos de covid há diariamente,pt,False,1466146167021084679,2021-11-24 20:44:20+00:00,replied_to,"['quantos', 'ma', 'ha', 'sabes', 'casos', 'de', 'covid', 'diariamente']"
That new covid variant already in Cali huh 🥴,en,False,1466146166668607490,2021-11-24 20:44:20+00:00,,"['cali', 'already', 'huh', 'variant', 'new', 'covid']"
#COVID #WinterSurgeIsHere #VaxUp #MaskUp #ListenToTheDoctors like this one below: https://t.co/jFaIEAnSoG,en,False,1466146165603192832,2021-11-24 20:44:20+00:00,quoted,"['like', 'one']"
"@iN3WTB0T School, second Covid vaccine",en,False,1466146164596740100,2021-11-24 20:44:19+00:00,replied_to,"['school', 'vaccine', 'covid', 'second']"
"@NebraskaCapital @justgottaask1 @MayorLeirion @LNKhealth Data: https://t.co/lZBQmcBCJg Both are wrong. 59.4% fully vaccinated, 70.2% at least partial for total US. 62% Lancaster fully vaccinated per the Lancaster County Health Department.",en,False,1466146164210913290,2021-11-24 20:44:19+00:00,replied_to,['data']
"Register for tomorrow's webinar: ""Job Search Strategies in a Post COVID World for Job Seekers with Disabilities."" The event, which runs from 1-3:30 EST, is hosted by @UKinDRC &amp; @KYCareerCenter https://t.co/tQgLpxmGRP",en,False,1466146163388727296,2021-11-24 20:44:19+00:00,,"['1', 'run', '&', 'register', 'amp', 'strategy', 'event', 'post', 'hosted', 'search', 'webinar', 'covid', 'job', 'seeker', 'est', ""'s"", 'world', 'tomorrow', '3', '30', 'disability']"
"@Kit_Yates_Maths Cost-benefit analysis is easy when you don’t acknowledge the financial cost of hospitalised patients, people struggling with long Covid, ill children/parents and decimated families.",en,False,1466146162113667082,2021-11-24 20:44:19+00:00,replied_to,"['yates', 'people', 'children/parents', 'decimated', 'acknowledge', 'family', 'cost', 'financial', 'analysis', 'hospitalised', 'easy', 'ill', 'math', 'long', 'covid', 'struggling', 'patient', 'benefit']"
"""Nie, może być amantadyna, bo to lek na Parkinsona"".
Co jest niemądrym uproszczeniem.
Ale informacje o antydepresyjnej fluwoksaminie na  Covid podawał cały Twitter.",pl,False,1466146161929113602,2021-11-24 20:44:19+00:00,replied_to,"['parkinsona', 'moze', 'uproszczeniem', 'antydepresyjnej', 'fluwoksaminie', 'twitter', 'byc', 'amantadyna', 'informacje', 'nie', 'caly', 'podawal', 'lek', 'na', 'ale', 'covid', 'jest', 'niemadrym', 'co', 'bo']"
"Andando pelo @RioMarFor agora, só consigo pensar numa coisa: qual a dificuldade que as pessoas, de todas as idades e gêneros, tem pra cobrir a p**** da venta? #covid",pt,False,1466146161073569795,2021-11-24 20:44:19+00:00,,"['pensar', 'numa', 'venta', 'p', 'pelo', 'idades', 'toda', 'de', '*', 'tem', 'da', 'que', 'andando', 'cobrir', 'pessoas', 'agora', '?', 'generos', 'coisa', 'dificuldade', 'qual', 'consigo', 'pra', 'e']"
"@squashum @RepAdamSchiff Polio &amp; measles are 90+% effective against CATCHING it ....
Now do covid vaccine....",en,False,1466146160729640965,2021-11-24 20:44:19+00:00,replied_to,"['90+', 'catching', 'measles', 'effective', 'polio', 'vaccine', 'covid', '%', '&', 'amp']"
"The (RED) Creator Cup Is 

LIVE
RIGHT
NOW!

On Twitch https://t.co/ocH0Umoq0Z
And YouTube https://t.co/YMGNlr2GUy

Every single dollar raised goes to provide life-saving COVID vaccines &amp; treatment for people who need them most. #REDCreatorCup",en,False,1466146159525830663,2021-11-24 20:44:18+00:00,,"['people', 'right', 'treatment', 'every', 'twitch', 'raised', 'creator', 'now', 'dollar', '&', ')', 'need', '!', 'youtube', 'amp', 'red', 'saving', 'cup', 'go', 'covid', 'provide', 'single', 'vaccine', '(', 'live', 'life']"
Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,1466146159051821060,2021-11-24 20:44:18+00:00,,"['choice', 'made', 'background', 'smith', '&', 'africanunion', 'out', 'admin', '!', 'africa', 'tedros', 'responsibility', 'adhanom', 'amp', 'mr', 'global', 'giving', 'left', 'covid', 'pandemic', '19', 'huge', 'tplf', '@', 'help', 'biden', 'terrible', 'gayle']"
@Alicia1984N @hansvantelling Ik heb serieus onze poes besmet met Covid: niezen etc. Maar volgens de dierenarts kon het weinig kwaad en ze is na een paar dagen moe zijn weer de oude 😄,nl,False,1466146157810401280,2021-11-24 20:44:18+00:00,replied_to,"['het', 'met', 'dierenarts', 'een', 'weinig', 'besmet', 'en', 'de', 'kon', 'heb', 'ze', 'paar', 'serieus', 'na', 'moe', 'dagen', 'zijn', 'poe', 'oude', 'volgens', 'covid', 'niezen', 'etc', 'weer', 'maar', 'kwaad', 'ik', 'onze']"
@kathrynhall_ Yeah is annoying. Feel like loads of people are getting ill right now with non covid stuff.,en,False,1466146157000900613,2021-11-24 20:44:18+00:00,replied_to,"['people', 'load', 'yeah', 'right', 'feel', 'stuff', 'ill', 'non', 'annoying', 'covid', 'like', 'getting']"
@delay_peggy @VinGuptaMD Viruses mutate.  Fewer humans is no bad thing.  Sea levels rising is going to be a shock if you are scared of covid.,en,False,1466146155788701700,2021-11-24 20:44:17+00:00,replied_to,"['human', 'virus', 'rising', 'thing', 'going', 'shock', 'peggy', 'bad', 'sea', 'covid', 'fewer', 'scared', 'level', 'mutate']"
Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,1466146155646099459,2021-11-24 20:44:17+00:00,,"['choice', 'made', 'background', 'smith', '&', 'africanunion', 'out', 'admin', '!', 'africa', 'tedros', 'responsibility', 'adhanom', 'amp', 'mr', 'global', 'giving', 'left', 'covid', 'pandemic', '19', 'huge', 'tplf', '@', 'help', 'biden', 'terrible', 'gayle']"
"@MaryLTrump Yep, I had thought of that, for no particular reason, after hearing of your uncle showing up at the debate with Covid.",en,False,1466146155100844035,2021-11-24 20:44:17+00:00,replied_to,"['particular', 'uncle', 'showing', 'thought', 'yep', 'hearing', 'debate', 'covid', 'reason']"
@Covid_Token kaçın kurtarın paranızı bu piclerden,tr,False,1466146153733439501,2021-11-24 20:44:17+00:00,replied_to,"['bu', 'paranizi', 'kacin', 'piclerden', 'token', 'kurtarin']"
"8/needed to safely operate this high-containment laboratory.” But the cables of these top health and science officials to Washington were ignored in 2018, during the presidency of Donald Trump — well before the initial cases of the covid outbreak in 2019.
https://t.co/cwULwIIlGY",en,False,1466146152198377483,2021-11-24 20:44:17+00:00,replied_to,"['donald', 'official', 'containment', 'science', '2018', 'laboratory', 'presidency', 'safely', 'well', 'top', 'trump', 'initial', 'case', 'washington', 'operate', 'covid', 'health', '2019', 'ignored', 'high', '8/needed', 'outbreak', 'cable']"
"então covid vai toma no teu cu se tu fizer fechar tudo de novo, não gastei dinheiro pra não ir nessas formaturas",pt,False,1466146151850299400,2021-11-24 20:44:16+00:00,,"['formaturas', 'vai', 'nao', 'fechar', 'tudo', 'de', 'gastei', 'nessas', 'teu', 'novo', 'covid', 'dinheiro', 'ir', 'se', 'entao', 'fizer', 'toma', 'cu', 'tu', 'pra']"
"@MartinaVolpat12 @heather_parisi Io le sto dicendo che l’aumento del COVID non è solo ed esclusivamente da dare ai non vaccinati , chiamandoli appestati, terroristi ecc ecc. la saluto",it,False,1466146151476912129,2021-11-24 20:44:16+00:00,replied_to,"['appestati', 'la', 'ed', 'sto', 'vaccinati', 'solo', 'terroristi', 'parisi', 'io', 'dicendo', 'che', ""l'aumento"", 'esclusivamente', 'le', 'da', 'dare', 'non', 'covid', 'ai', 'ecc', 'del', 'chiamandoli', 'e', 'saluto']"
Votemos!! Esta muy igualado!! https://t.co/D87zQbgMdf,es,False,1466146151283974146,2021-11-24 20:44:16+00:00,,"['muy', '!', 'votemos', 'esta', 'igualado']"
@margommartin Except it never made sense for him to need hospitalization the day after testing positive. That happens generally 5-7 days later if at all. And so MM’s version is much more believable. The orange menace ran around without a mask exposing people to COVID after testing positive.,en,False,1466146150961106947,2021-11-24 20:44:16+00:00,replied_to,"['testing', 'people', 'made', 'ran', 'believable', '5', 'much', 'positive', 'sense', 'never', 'around', 'need', 'day', 'day', 'orange', 'except', 'version', 'mask', 'covid', 'without', '7', ""'s"", 'menace', 'hospitalization', 'mm', 'exposing', 'happens', 'generally', 'later']"
@AmazingMetalBoy @Sh3llaYT Happy New Year 2022! COVID go bye bye hopefully.,en,False,1466146149019095047,2021-11-24 20:44:16+00:00,replied_to,"['!', 'go', 'bye', 'year', 'happy', '2022', 'new', 'covid', 'hopefully']"
FMD-Yolo: An efficient face mask detection method for COVID-19 prevention and control in public https://t.co/wfeD0Ewc43,en,False,1466146148884750337,2021-11-24 20:44:16+00:00,,"['yolo', '19', 'public', 'face', 'prevention', 'covid', 'fmd', 'control', 'mask', 'method', 'efficient', 'detection']"
"@3littleredbones @WVGovernor With @WVGovernor now in direct control of ""State TV"" (@wvpublicnews), look for more re-writing of Covid history, @WV_DHHR fake stats, ""Big Coal Successes"", &amp; avalanche of new jobs provided by @DEPWV de-regulations.",en,False,1466146147618148359,2021-11-24 20:44:15+00:00,replied_to,"['direct', 'tv', 'success', '&', ')', 'job', 'regulation', 'coal', 'control', 'history', 'big', 'new', 'look', 'de', 'state', 'amp', 'dhhr', 'fake', 'writing', 'covid', 'stats', 'provided', '(', 'avalanche']"
FDA just passed the Covid Pill and I'm 100% positive that this is what starts the zombie apocalypse.,en,False,1466146146296995853,2021-11-24 20:44:15+00:00,,"['fda', 'positive', 'apocalypse', '100', 'zombie', 'start', '%', 'pill', 'covid', 'passed', 'I']"
https://t.co/6POJkhnPSw,und,False,1466146146087317508,2021-11-24 20:44:15+00:00,,[]
Blessed. Haven’t gotten covid once 🙏🏾🙌🏾,en,False,1466146145764261890,2021-11-24 20:44:15+00:00,,"['blessed', 'gotten', 'covid']"
"More evidence that is you had Covid, you have protection for life. They found B cells in bone marrow of infected people.

https://t.co/UXkY2l5mnC",en,False,1466146145462272006,2021-11-24 20:44:15+00:00,,"['people', 'cell', 'protection', 'marrow', 'found', 'evidence', 'covid', 'life', 'bone', 'infected', 'b']"
"This Covid-19 Survivor Long-Hauler Advocate Lifecoach is ready,willing and able to help @staceyabrams become the next Governor of the state of Georgia.
#vote2022 #Governor",en,False,1466146145126825985,2021-11-24 20:44:15+00:00,,"['able', 'next', '19', 'become', 'advocate', 'long', 'survivor', 'lifecoach', 'hauler', 'willing', 'help', 'covid', 'state', 'ready', 'governor', 'georgia']"
"Inician vacunación para adolescentes de 15 a 17 años en regiones Costa Grande, Tierra Caliente y Norte

Reporta Salud estatal 111 casos activos de COVID-19 en guerrero.
https://t.co/gjDBnmdBFu https://t.co/hcYz0FeI2V",es,False,1466146144535392257,2021-11-24 20:44:15+00:00,,"['tierra', 'salud', 'guerrero', 'ano', 'inician', 'casos', 'vacunacion', 'caliente', 'reporta', 'en', 'de', 'adolescentes', 'estatal', 'norte', '17', '111', 'regiones', '15', 'covid', 'grande', '19', 'para', 'costa', 'activos']"
"@_BeeNasty Last time we got a chicken sandwich, Covid came knockin",en,False,1466146144505921537,2021-11-24 20:44:15+00:00,replied_to,"['sandwich', 'came', 'last', 'time', '@', 'got', 'covid', 'chicken', 'knockin', 'beenasty']"
"@tara_stoddard @SykesCharlie The none of the vaccines even protect you from covid at all, no matter what variant it is..... idiots. You will be the ones who will be getting some form of cancer or some other terrible disease a few years down-the-line watch. #PureBlood",en,False,1466146144069824525,2021-11-24 20:44:15+00:00,replied_to,"['idiot', 'even', 'line', 'form', 'matter', 'vaccine', 'watch', 'one', 'year', 'stoddard', 'variant', 'disease', 'terrible', 'protect', 'none', 'covid', 'getting', 'cancer']"
"@BareReality 🤔 yet it should be Pharmaceuticals company pay the damage payments not Government taxpayers 
Foot the bill it should pharma 
Yet In America you can sue for Millions not £120.000 yet covid-19 jab pharma got immunity so there think 
https://t.co/5tZuwhdxST",en,False,1466146142081753094,2021-11-24 20:44:14+00:00,replied_to,"['immunity', 'payment', 'company', 'sue', 'bill', 'PS120', 'think', 'got', 'million', 'jab', 'covid', 'america', 'yet', 'pharmaceutical', 'damage', '000', '19', 'pay', 'pharma', 'foot', 'government', 'taxpayer']"
Curtailing Covid-19 on a Dollar-a-Day in Malawi: Role of Community Leadership for Shaping Public Health and Economic Responses to the Pandemic https://t.co/CRR9PWQKdH,en,False,1466146141775355904,2021-11-24 20:44:14+00:00,,"['economic', '19', 'leadership', 'pandemic', 'malawi', 'public', 'community', 'response', 'role', 'day', 'curtailing', 'dollar', 'covid', 'health', 'shaping']"
@Eduardo_Bittar Algo así como que salió positiva para covid??,es,False,1466146141645459461,2021-11-24 20:44:14+00:00,replied_to,"['salio', 'asi', '?', 'positiva', 'algo', 'para', 'que', 'como', 'covid', 'bittar']"
@depravedcopia That or one of the new over the counter Covid self test's from the store.,en,False,1466146141104263170,2021-11-24 20:44:14+00:00,replied_to,"['self', ""'s"", 'store', 'one', 'new', 'counter', 'covid', 'test']"
Tive parosmia por conta do covid e perdi o tesão de beber café... agora com essa gripe filha da puta e o gosto só piorou. EU NAO LEMBRO MAIS QUAL É O GOSTO DO CAFE,pt,False,1466146140940865540,2021-11-24 20:44:14+00:00,,"['mais', 'essa', 'conta', 'nao', 'com', 'perdi', 'piorou', 'tesao', 'puta', 'eu', 'de', 'parosmia', 'beber', 'da', 'por', 'covid', 'tive', 'agora', 'gosto', 'cafe', 'qual', 'lembro', 'gripe', 'filha', 'e']"
"Israël’s “killervaccin”: helft van de 891 COVID-19 gevallen die in de afgelopen maand zijn bevestigd, hebben beide doses van Pfizer mRNA-vaccin gekregen https://t.co/FmBJgrlgJP via @Frontnieuws",nl,False,1466146140894679046,2021-11-24 20:44:14+00:00,,"['beide', 'maand', 'mrna', 'bevestigd', 'dos', 'vaccin', 'de', 'gekregen', 'gevallen', 'hebben', 'afgelopen', 'van', '891', 'zijn', 'die', 'killervaccin', 'helft', 'covid', ""'s"", '19', 'israel', 'pfizer']"
"Wildlife folks checked white tailed deer for covid antibodies in three states, MI, PA &amp; NY, I read. Overall 33% were positive. Which suggests there will always be a big reservoir of covid around us - even if *all* humans get vaccinated. Deer hunting seems like a vector.",en,False,1466146138747195396,2021-11-24 20:44:13+00:00,,"['antibody', 'read', 'wildlife', 'hunting', 'state', 'always', 'ny', 'folk', 'white', 'checked', 'overall', '&', 'positive', 'get', 'tailed', 'around', 'vector', 'suggests', 'vaccinated', 'big', 'three', 'amp', '*', 'even', 'deer', 'all', 'seems', '%', 'u', 'covid', 'human', 'pa', 'reservoir', 'mi', 'like', '33']"
"La carpeta de salud existe desde antes de la pandemia. El pasaporte Covid te lo podías descargar desde el momento que te vacunan. Pero la culpa de las colas es de cualquiera menos tuya, que lo quieres hacer todo a última hora.
Margen de mejora? Siempre.
Los 🥚 como 🚜, también.",es,False,1466146138403360782,2021-11-24 20:44:13+00:00,,"['pero', 'la', 'salud', 'la', 'los', 'existe', 'carpeta', 'vacunan', 'como', 'momento', 'todo', 'quieres', 'siempre', 'de', 'desde', 'e', 'menos', 'mejora', 'podias', 'margen', 'tambien', 'cualquiera', 'pasaporte', 'cola', 'te', 'que', 'hora', 'covid', 'pandemia', 'descargar', 'ante', '?', 'lo', 'tuya', 'ultima', 'el', 'culpa', 'hacer']"
@melrose4fun @MeghanMcCain Actually I work in the ER and most new cases in my ER are from vaccinated people. What else is happening is that those vaccinated can still get covid but have no symptoms. So they are walking around spreading covid. Masks don't work at all. It stuns me the level of ignorance.,en,False,1466146136868200454,2021-11-24 20:44:13+00:00,replied_to,"['people', 'walking', 'er', 'happening', 'else', 'get', 'level', 'around', 'spreading', 'vaccinated', 'actually', 'new', 'stuns', 'case', 'symptom', 'covid', 'mask', 'ignorance', 'still', 'work']"
"@NBSaphierMD Dr Saphier, I keep hearing the amount of 60 million unvaccinated Americans. Of those 60 million how many had Covid and now have natural immunity?",en,False,1466146136364834819,2021-11-24 20:44:13+00:00,replied_to,"['american', 'amount', 'many', 'saphier', 'keep', 'immunity', 'dr', '?', 'natural', '60', 'hearing', 'unvaccinated', 'million', 'covid']"
Hartstikke goed van #defensie dat ze komen helpen maar heb nu helemaal het gevoel of ik in een  sciencefiction film zit. #Nieuwsuur Had ik al aan het begin van #Covid_19,nl,False,1466146135974858757,2021-11-24 20:44:13+00:00,,"['het', 'hartstikke', 'komen', 'al', 'begin', 'een', 'dat', 'goed', 'aan', 'gevoel', 'heb', 'ze', 'van', 'film', 'nu', 'maar', '19', 'helemaal', 'ik', 'helpen', 'sciencefiction', 'zit']"
New Brunswick reported three new deaths related to COVID-19 on Wednesday. https://t.co/Tq8CG4AOOF,en,False,1466146135152607236,2021-11-24 20:44:12+00:00,,"['19', 'death', 'wednesday', 'reported', 'new', 'three', 'covid', 'related', 'brunswick']"
Got my Covid booster. Done. ✅,en,False,1466146134380797955,2021-11-24 20:44:12+00:00,,"['got', 'done', 'booster', 'covid']"
"@MO_Independent @RudiKellerMI @derekkravitz @smarthgupta__ So let me get this straight. Months prior to masks the ""masked areas"" which were unmasked at the time had a lower rate of covid. And then masks were introduced and they continued to have a lower rate of covid but not as much lower. And that proves what exactly?",en,False,1466146133764362250,2021-11-24 20:44:12+00:00,replied_to,"['continued', 'prof', 'unmasked', 'rate', 'introduced', 'much', 'get', 'month', 'masked', 'let', 'exactly', 'straight', 'prior', 'area', 'covid', 'mask', '?', 'independent', 'time', 'lower']"
Sudah dua kejadian dan bahkan tahun ini sudah beberapa kali? Ada apa yah? Apakah Covid betul betul menurunkan imun manusia ? https://t.co/fhKwhWuWZY,in,False,1466146133445529601,2021-11-24 20:44:12+00:00,quoted,"['betul', 'dua', 'bahkan', 'yah', 'menurunkan', 'apakah', 'ada', 'kejadian', 'tahun', 'sudah', 'kali', 'apa', 'imun', 'dan', 'covid', 'ini', '?', 'manusia', 'beberapa']"
@Bskiiis @Boladinho_01 @Football__Tweet 95% more likely to be a effect of long covid … but you keep pushing your agenda 🤦🏻‍♂️ https://t.co/ECm5Ru9q4v,en,False,1466146133143654406,2021-11-24 20:44:12+00:00,replied_to,"['pushing', '95', 'keep', 'tweet', '%', 'long', '01', 'agenda', 'covid', 'effect', 'likely']"
"TIL from reporting on the Covid tradeoff between lives and livelihoods: neither liberals nor conservatives concede such a tradeoff exists. Liberals say Covid protocols didn't cost jobs, conservatives say they didn't save lives.",en,False,1466146132900433923,2021-11-24 20:44:12+00:00,,"['neither', 'say', 'livelihood', 'liberal', 'reporting', 'conservative', 'cost', 'save', 'protocol', 'exists', 'job', 'til', 'covid', 'concede', 'tradeoff', 'life']"
@CallumHardy15 @nufcjord_ Covid jabs existed before the spurs game ?,en,False,1466146132615221252,2021-11-24 20:44:12+00:00,replied_to,"['spur', '?', 'game', 'jab', 'covid', 'existed']"
"Adriana Bevacqua, infectóloga: “este último año ha sido opacado por el Covid pero no hay campañas de prevención. Uno nota que no se usa el preservativo porque no solo ve aumento de VIH, sino de sífilis” @Adri_Bevacqua",es,False,1466146132594151437,2021-11-24 20:44:12+00:00,,"['pero', 'solo', 'infectologa', 'hay', 'nota', 'opacado', 'preservativo', 'sifilis', 'aumento', 'de', 'ultimo', 'vih', 'sido', 'bevacqua', 'que', 'este', 'por', 'covid', 'uno', 'adriana', 'se', 'usa', 'porque', 'ha', 'campana', 'sino', 'ano', 'prevencion', 'el']"
